,mix,n_src,length,s1,s2
2638,2speakers/wav8k/min/tr/mix/01eo030r_2.4091_01ya010p_-2.4091.wav,2,39487,2speakers/wav8k/min/tr/s1/01eo030r_2.4091_01ya010p_-2.4091.wav,2speakers/wav8k/min/tr/s2/01eo030r_2.4091_01ya010p_-2.4091.wav
2639,2speakers/wav8k/min/tr/mix/01eo030t_0.082348_01yo030s_-0.082348.wav,2,34280,2speakers/wav8k/min/tr/s1/01eo030t_0.082348_01yo030s_-0.082348.wav,2speakers/wav8k/min/tr/s2/01eo030t_0.082348_01yo030s_-0.082348.wav
2640,2speakers/wav8k/min/tr/mix/01eo030t_0.71201_20hc010a_-0.71201.wav,2,34280,2speakers/wav8k/min/tr/s1/01eo030t_0.71201_20hc010a_-0.71201.wav,2speakers/wav8k/min/tr/s2/01eo030t_0.71201_20hc010a_-0.71201.wav
2641,2speakers/wav8k/min/tr/mix/01eo030t_1.3265_026o030t_-1.3265.wav,2,34280,2speakers/wav8k/min/tr/s1/01eo030t_1.3265_026o030t_-1.3265.wav,2speakers/wav8k/min/tr/s2/01eo030t_1.3265_026o030t_-1.3265.wav
2642,2speakers/wav8k/min/tr/mix/01eo030t_1.4447_206o0105_-1.4447.wav,2,34280,2speakers/wav8k/min/tr/s1/01eo030t_1.4447_206o0105_-1.4447.wav,2speakers/wav8k/min/tr/s2/01eo030t_1.4447_206o0105_-1.4447.wav
2643,2speakers/wav8k/min/tr/mix/01eo030t_1.7231_028c020y_-1.7231.wav,2,34280,2speakers/wav8k/min/tr/s1/01eo030t_1.7231_028c020y_-1.7231.wav,2speakers/wav8k/min/tr/s2/01eo030t_1.7231_028c020y_-1.7231.wav
2644,2speakers/wav8k/min/tr/mix/01eo030u_0.40221_20ba010p_-0.40221.wav,2,45600,2speakers/wav8k/min/tr/s1/01eo030u_0.40221_20ba010p_-0.40221.wav,2speakers/wav8k/min/tr/s2/01eo030u_0.40221_20ba010p_-0.40221.wav
2645,2speakers/wav8k/min/tr/mix/01eo030u_2.437_208a0114_-2.437.wav,2,43520,2speakers/wav8k/min/tr/s1/01eo030u_2.437_208a0114_-2.437.wav,2speakers/wav8k/min/tr/s2/01eo030u_2.437_208a0114_-2.437.wav
2646,2speakers/wav8k/min/tr/mix/01eo030w_0.8123_20sc0108_-0.8123.wav,2,34880,2speakers/wav8k/min/tr/s1/01eo030w_0.8123_20sc0108_-0.8123.wav,2speakers/wav8k/min/tr/s2/01eo030w_0.8123_20sc0108_-0.8123.wav
2647,2speakers/wav8k/min/tr/mix/01eo030y_1.7918_02cc020v_-1.7918.wav,2,57036,2speakers/wav8k/min/tr/s1/01eo030y_1.7918_02cc020v_-1.7918.wav,2speakers/wav8k/min/tr/s2/01eo030y_1.7918_02cc020v_-1.7918.wav
2648,2speakers/wav8k/min/tr/mix/01eo030y_2.2126_028c0201_-2.2126.wav,2,32387,2speakers/wav8k/min/tr/s1/01eo030y_2.2126_028c0201_-2.2126.wav,2speakers/wav8k/min/tr/s2/01eo030y_2.2126_028c0201_-2.2126.wav
2649,2speakers/wav8k/min/tr/mix/01eo030z_0.70598_01oo0306_-0.70598.wav,2,58722,2speakers/wav8k/min/tr/s1/01eo030z_0.70598_01oo0306_-0.70598.wav,2speakers/wav8k/min/tr/s2/01eo030z_0.70598_01oo0306_-0.70598.wav
2650,2speakers/wav8k/min/tr/mix/01eo030z_1.1154_40do0309_-1.1154.wav,2,21906,2speakers/wav8k/min/tr/s1/01eo030z_1.1154_40do0309_-1.1154.wav,2speakers/wav8k/min/tr/s2/01eo030z_1.1154_40do0309_-1.1154.wav
2651,2speakers/wav8k/min/tr/mix/01eo0310_0.73221_011o0317_-0.73221.wav,2,80143,2speakers/wav8k/min/tr/s1/01eo0310_0.73221_011o0317_-0.73221.wav,2speakers/wav8k/min/tr/s2/01eo0310_0.73221_011o0317_-0.73221.wav
2652,2speakers/wav8k/min/tr/mix/01eo0310_1.0231_40ko0303_-1.0231.wav,2,50200,2speakers/wav8k/min/tr/s1/01eo0310_1.0231_40ko0303_-1.0231.wav,2speakers/wav8k/min/tr/s2/01eo0310_1.0231_40ko0303_-1.0231.wav
2653,2speakers/wav8k/min/tr/mix/01eo0311_0.20735_20do0103_-0.20735.wav,2,49907,2speakers/wav8k/min/tr/s1/01eo0311_0.20735_20do0103_-0.20735.wav,2speakers/wav8k/min/tr/s2/01eo0311_0.20735_20do0103_-0.20735.wav
2654,2speakers/wav8k/min/tr/mix/01eo0311_0.27657_20na010z_-0.27657.wav,2,40960,2speakers/wav8k/min/tr/s1/01eo0311_0.27657_20na010z_-0.27657.wav,2speakers/wav8k/min/tr/s2/01eo0311_0.27657_20na010z_-0.27657.wav
2655,2speakers/wav8k/min/tr/mix/01eo0311_2.2232_01ao031e_-2.2232.wav,2,49907,2speakers/wav8k/min/tr/s1/01eo0311_2.2232_01ao031e_-2.2232.wav,2speakers/wav8k/min/tr/s2/01eo0311_2.2232_01ao031e_-2.2232.wav
2656,2speakers/wav8k/min/tr/mix/01eo0313_0.42062_01nc020g_-0.42062.wav,2,55114,2speakers/wav8k/min/tr/s1/01eo0313_0.42062_01nc020g_-0.42062.wav,2speakers/wav8k/min/tr/s2/01eo0313_0.42062_01nc020g_-0.42062.wav
2657,2speakers/wav8k/min/tr/mix/01eo0313_1.6472_01cc020m_-1.6472.wav,2,30288,2speakers/wav8k/min/tr/s1/01eo0313_1.6472_01cc020m_-1.6472.wav,2speakers/wav8k/min/tr/s2/01eo0313_1.6472_01cc020m_-1.6472.wav
2658,2speakers/wav8k/min/tr/mix/01eo0313_1.6598_40io030b_-1.6598.wav,2,55114,2speakers/wav8k/min/tr/s1/01eo0313_1.6598_40io030b_-1.6598.wav,2speakers/wav8k/min/tr/s2/01eo0313_1.6598_40io030b_-1.6598.wav
2659,2speakers/wav8k/min/tr/mix/01eo0313_2.03_20kc0101_-2.03.wav,2,55114,2speakers/wav8k/min/tr/s1/01eo0313_2.03_20kc0101_-2.03.wav,2speakers/wav8k/min/tr/s2/01eo0313_2.03_20kc0101_-2.03.wav
2660,2speakers/wav8k/min/tr/mix/01eo0314_0.42328_40io030v_-0.42328.wav,2,47393,2speakers/wav8k/min/tr/s1/01eo0314_0.42328_40io030v_-0.42328.wav,2speakers/wav8k/min/tr/s2/01eo0314_0.42328_40io030v_-0.42328.wav
2661,2speakers/wav8k/min/tr/mix/01eo0315_1.0658_40eo0302_-1.0658.wav,2,38988,2speakers/wav8k/min/tr/s1/01eo0315_1.0658_40eo0302_-1.0658.wav,2speakers/wav8k/min/tr/s2/01eo0315_1.0658_40eo0302_-1.0658.wav
2662,2speakers/wav8k/min/tr/mix/01eo0315_1.6631_40da0111_-1.6631.wav,2,38988,2speakers/wav8k/min/tr/s1/01eo0315_1.6631_40da0111_-1.6631.wav,2speakers/wav8k/min/tr/s2/01eo0315_1.6631_40da0111_-1.6631.wav
2663,2speakers/wav8k/min/tr/mix/01eo0315_2.3696_40ko0305_-2.3696.wav,2,38988,2speakers/wav8k/min/tr/s1/01eo0315_2.3696_40ko0305_-2.3696.wav,2speakers/wav8k/min/tr/s2/01eo0315_2.3696_40ko0305_-2.3696.wav
2664,2speakers/wav8k/min/tr/mix/01eo0317_1.3355_40co031b_-1.3355.wav,2,27861,2speakers/wav8k/min/tr/s1/01eo0317_1.3355_40co031b_-1.3355.wav,2speakers/wav8k/min/tr/s2/01eo0317_1.3355_40co031b_-1.3355.wav
2665,2speakers/wav8k/min/tr/mix/01eo0317_1.4289_40ma010o_-1.4289.wav,2,41895,2speakers/wav8k/min/tr/s1/01eo0317_1.4289_40ma010o_-1.4289.wav,2speakers/wav8k/min/tr/s2/01eo0317_1.4289_40ma010o_-1.4289.wav
2666,2speakers/wav8k/min/tr/mix/01eo0317_1.4594_027o030v_-1.4594.wav,2,54931,2speakers/wav8k/min/tr/s1/01eo0317_1.4594_027o030v_-1.4594.wav,2speakers/wav8k/min/tr/s2/01eo0317_1.4594_027o030v_-1.4594.wav
2667,2speakers/wav8k/min/tr/mix/01eo0317_1.6286_40cc0204_-1.6286.wav,2,22638,2speakers/wav8k/min/tr/s1/01eo0317_1.6286_40cc0204_-1.6286.wav,2speakers/wav8k/min/tr/s2/01eo0317_1.6286_40cc0204_-1.6286.wav
2668,2speakers/wav8k/min/tr/mix/01eo031b_0.099922_021c020x_-0.099922.wav,2,29088,2speakers/wav8k/min/tr/s1/01eo031b_0.099922_021c020x_-0.099922.wav,2speakers/wav8k/min/tr/s2/01eo031b_0.099922_021c020x_-0.099922.wav
2669,2speakers/wav8k/min/tr/mix/01eo031b_0.73786_01nc020a_-0.73786.wav,2,34873,2speakers/wav8k/min/tr/s1/01eo031b_0.73786_01nc020a_-0.73786.wav,2speakers/wav8k/min/tr/s2/01eo031b_0.73786_01nc020a_-0.73786.wav
2670,2speakers/wav8k/min/tr/mix/01eo031b_1.1682_20ec0102_-1.1682.wav,2,60960,2speakers/wav8k/min/tr/s1/01eo031b_1.1682_20ec0102_-1.1682.wav,2speakers/wav8k/min/tr/s2/01eo031b_1.1682_20ec0102_-1.1682.wav
2671,2speakers/wav8k/min/tr/mix/01eo031b_1.5834_20ca010d_-1.5834.wav,2,46080,2speakers/wav8k/min/tr/s1/01eo031b_1.5834_20ca010d_-1.5834.wav,2speakers/wav8k/min/tr/s2/01eo031b_1.5834_20ca010d_-1.5834.wav
2672,2speakers/wav8k/min/tr/mix/01eo031b_2.0314_025o030z_-2.0314.wav,2,88895,2speakers/wav8k/min/tr/s1/01eo031b_2.0314_025o030z_-2.0314.wav,2speakers/wav8k/min/tr/s2/01eo031b_2.0314_025o030z_-2.0314.wav
2673,2speakers/wav8k/min/tr/mix/01eo031b_2.4571_20ha010q_-2.4571.wav,2,35520,2speakers/wav8k/min/tr/s1/01eo031b_2.4571_20ha010q_-2.4571.wav,2speakers/wav8k/min/tr/s2/01eo031b_2.4571_20ha010q_-2.4571.wav
2674,2speakers/wav8k/min/tr/mix/01eo031c_0.37164_012c020e_-0.37164.wav,2,66379,2speakers/wav8k/min/tr/s1/01eo031c_0.37164_012c020e_-0.37164.wav,2speakers/wav8k/min/tr/s2/01eo031c_0.37164_012c020e_-0.37164.wav
2675,2speakers/wav8k/min/tr/mix/01eo031c_1.8014_404o030f_-1.8014.wav,2,58988,2speakers/wav8k/min/tr/s1/01eo031c_1.8014_404o030f_-1.8014.wav,2speakers/wav8k/min/tr/s2/01eo031c_1.8014_404o030f_-1.8014.wav
2676,2speakers/wav8k/min/tr/mix/01eo031d_0.17371_01so0308_-0.17371.wav,2,57235,2speakers/wav8k/min/tr/s1/01eo031d_0.17371_01so0308_-0.17371.wav,2speakers/wav8k/min/tr/s2/01eo031d_0.17371_01so0308_-0.17371.wav
2677,2speakers/wav8k/min/tr/mix/01eo031d_0.26186_01ra010s_-0.26186.wav,2,46029,2speakers/wav8k/min/tr/s1/01eo031d_0.26186_01ra010s_-0.26186.wav,2speakers/wav8k/min/tr/s2/01eo031d_0.26186_01ra010s_-0.26186.wav
2678,2speakers/wav8k/min/tr/mix/01fa0101_0.87099_20pa0112_-0.87099.wav,2,36800,2speakers/wav8k/min/tr/s1/01fa0101_0.87099_20pa0112_-0.87099.wav,2speakers/wav8k/min/tr/s2/01fa0101_0.87099_20pa0112_-0.87099.wav
2679,2speakers/wav8k/min/tr/mix/01fa0101_1.6677_01ea0113_-1.6677.wav,2,38733,2speakers/wav8k/min/tr/s1/01fa0101_1.6677_01ea0113_-1.6677.wav,2speakers/wav8k/min/tr/s2/01fa0101_1.6677_01ea0113_-1.6677.wav
2680,2speakers/wav8k/min/tr/mix/01fa0104_1.4207_40mc020c_-1.4207.wav,2,28138,2speakers/wav8k/min/tr/s1/01fa0104_1.4207_40mc020c_-1.4207.wav,2speakers/wav8k/min/tr/s2/01fa0104_1.4207_40mc020c_-1.4207.wav
2681,2speakers/wav8k/min/tr/mix/01fa0105_0.18024_01co030l_-0.18024.wav,2,55395,2speakers/wav8k/min/tr/s1/01fa0105_0.18024_01co030l_-0.18024.wav,2speakers/wav8k/min/tr/s2/01fa0105_0.18024_01co030l_-0.18024.wav
2682,2speakers/wav8k/min/tr/mix/01fa0105_2.0883_40io030b_-2.0883.wav,2,58049,2speakers/wav8k/min/tr/s1/01fa0105_2.0883_40io030b_-2.0883.wav,2speakers/wav8k/min/tr/s2/01fa0105_2.0883_40io030b_-2.0883.wav
2683,2speakers/wav8k/min/tr/mix/01fa0106_0.60696_021c020t_-0.60696.wav,2,47355,2speakers/wav8k/min/tr/s1/01fa0106_0.60696_021c020t_-0.60696.wav,2speakers/wav8k/min/tr/s2/01fa0106_0.60696_021c020t_-0.60696.wav
2684,2speakers/wav8k/min/tr/mix/01fa0106_0.75816_404o0304_-0.75816.wav,2,63985,2speakers/wav8k/min/tr/s1/01fa0106_0.75816_404o0304_-0.75816.wav,2speakers/wav8k/min/tr/s2/01fa0106_0.75816_404o0304_-0.75816.wav
2685,2speakers/wav8k/min/tr/mix/01fa0106_1.1956_40do0313_-1.1956.wav,2,35623,2speakers/wav8k/min/tr/s1/01fa0106_1.1956_40do0313_-1.1956.wav,2speakers/wav8k/min/tr/s2/01fa0106_1.1956_40do0313_-1.1956.wav
2686,2speakers/wav8k/min/tr/mix/01fa0107_0.2749_012c020c_-0.2749.wav,2,35799,2speakers/wav8k/min/tr/s1/01fa0107_0.2749_012c020c_-0.2749.wav,2speakers/wav8k/min/tr/s2/01fa0107_0.2749_012c020c_-0.2749.wav
2687,2speakers/wav8k/min/tr/mix/01fa010a_0.53756_208o0104_-0.53756.wav,2,51254,2speakers/wav8k/min/tr/s1/01fa010a_0.53756_208o0104_-0.53756.wav,2speakers/wav8k/min/tr/s2/01fa010a_0.53756_208o0104_-0.53756.wav
2688,2speakers/wav8k/min/tr/mix/01fa010a_1.4931_01ja010i_-1.4931.wav,2,51254,2speakers/wav8k/min/tr/s1/01fa010a_1.4931_01ja010i_-1.4931.wav,2speakers/wav8k/min/tr/s2/01fa010a_1.4931_01ja010i_-1.4931.wav
2689,2speakers/wav8k/min/tr/mix/01fa010a_2.3286_206a010f_-2.3286.wav,2,41920,2speakers/wav8k/min/tr/s1/01fa010a_2.3286_206a010f_-2.3286.wav,2speakers/wav8k/min/tr/s2/01fa010a_2.3286_206a010f_-2.3286.wav
2690,2speakers/wav8k/min/tr/mix/01fa010b_0.72847_40eo031b_-0.72847.wav,2,49196,2speakers/wav8k/min/tr/s1/01fa010b_0.72847_40eo031b_-0.72847.wav,2speakers/wav8k/min/tr/s2/01fa010b_0.72847_40eo031b_-0.72847.wav
2691,2speakers/wav8k/min/tr/mix/01fa010b_1.1118_401c020j_-1.1118.wav,2,46788,2speakers/wav8k/min/tr/s1/01fa010b_1.1118_401c020j_-1.1118.wav,2speakers/wav8k/min/tr/s2/01fa010b_1.1118_401c020j_-1.1118.wav
2692,2speakers/wav8k/min/tr/mix/01fa010e_2.1595_207a010i_-2.1595.wav,2,50080,2speakers/wav8k/min/tr/s1/01fa010e_2.1595_207a010i_-2.1595.wav,2speakers/wav8k/min/tr/s2/01fa010e_2.1595_207a010i_-2.1595.wav
2693,2speakers/wav8k/min/tr/mix/01fa010g_0.54187_407a010w_-0.54187.wav,2,44086,2speakers/wav8k/min/tr/s1/01fa010g_0.54187_407a010w_-0.54187.wav,2speakers/wav8k/min/tr/s2/01fa010g_0.54187_407a010w_-0.54187.wav
2694,2speakers/wav8k/min/tr/mix/01fa010g_2.0631_01yo030r_-2.0631.wav,2,44086,2speakers/wav8k/min/tr/s1/01fa010g_2.0631_01yo030r_-2.0631.wav,2speakers/wav8k/min/tr/s2/01fa010g_2.0631_01yo030r_-2.0631.wav
2695,2speakers/wav8k/min/tr/mix/01fa010g_2.1178_016a0103_-2.1178.wav,2,44086,2speakers/wav8k/min/tr/s1/01fa010g_2.1178_016a0103_-2.1178.wav,2speakers/wav8k/min/tr/s2/01fa010g_2.1178_016a0103_-2.1178.wav
2696,2speakers/wav8k/min/tr/mix/01fa010h_1.8599_20fo0105_-1.8599.wav,2,57664,2speakers/wav8k/min/tr/s1/01fa010h_1.8599_20fo0105_-1.8599.wav,2speakers/wav8k/min/tr/s2/01fa010h_1.8599_20fo0105_-1.8599.wav
2697,2speakers/wav8k/min/tr/mix/01fa010h_2.1693_027a0104_-2.1693.wav,2,46469,2speakers/wav8k/min/tr/s1/01fa010h_2.1693_027a0104_-2.1693.wav,2speakers/wav8k/min/tr/s2/01fa010h_2.1693_027a0104_-2.1693.wav
2698,2speakers/wav8k/min/tr/mix/01fa010j_1.6418_40dc020t_-1.6418.wav,2,47810,2speakers/wav8k/min/tr/s1/01fa010j_1.6418_40dc020t_-1.6418.wav,2speakers/wav8k/min/tr/s2/01fa010j_1.6418_40dc020t_-1.6418.wav
2699,2speakers/wav8k/min/tr/mix/01fa010j_1.8435_206o010m_-1.8435.wav,2,52632,2speakers/wav8k/min/tr/s1/01fa010j_1.8435_206o010m_-1.8435.wav,2speakers/wav8k/min/tr/s2/01fa010j_1.8435_206o010m_-1.8435.wav
2700,2speakers/wav8k/min/tr/mix/01fa010j_6.9829e-05_40gc020a_-6.9829e-05.wav,2,52632,2speakers/wav8k/min/tr/s1/01fa010j_6.9829e-05_40gc020a_-6.9829e-05.wav,2speakers/wav8k/min/tr/s2/01fa010j_6.9829e-05_40gc020a_-6.9829e-05.wav
2701,2speakers/wav8k/min/tr/mix/01fa010l_0.44848_021a010t_-0.44848.wav,2,48044,2speakers/wav8k/min/tr/s1/01fa010l_0.44848_021a010t_-0.44848.wav,2speakers/wav8k/min/tr/s2/01fa010l_0.44848_021a010t_-0.44848.wav
2702,2speakers/wav8k/min/tr/mix/01fa010m_0.35515_404o030v_-0.35515.wav,2,50753,2speakers/wav8k/min/tr/s1/01fa010m_0.35515_404o030v_-0.35515.wav,2speakers/wav8k/min/tr/s2/01fa010m_0.35515_404o030v_-0.35515.wav
2703,2speakers/wav8k/min/tr/mix/01fa010m_1.6497_20ac0107_-1.6497.wav,2,43200,2speakers/wav8k/min/tr/s1/01fa010m_1.6497_20ac0107_-1.6497.wav,2speakers/wav8k/min/tr/s2/01fa010m_1.6497_20ac0107_-1.6497.wav
2704,2speakers/wav8k/min/tr/mix/01fa010m_2.1283_40go030s_-2.1283.wav,2,39520,2speakers/wav8k/min/tr/s1/01fa010m_2.1283_40go030s_-2.1283.wav,2speakers/wav8k/min/tr/s2/01fa010m_2.1283_40go030s_-2.1283.wav
2705,2speakers/wav8k/min/tr/mix/01fa010n_0.22891_40da010m_-0.22891.wav,2,40732,2speakers/wav8k/min/tr/s1/01fa010n_0.22891_40da010m_-0.22891.wav,2speakers/wav8k/min/tr/s2/01fa010n_0.22891_40da010m_-0.22891.wav
2706,2speakers/wav8k/min/tr/mix/01fa010q_0.5708_40ho0306_-0.5708.wav,2,39908,2speakers/wav8k/min/tr/s1/01fa010q_0.5708_40ho0306_-0.5708.wav,2speakers/wav8k/min/tr/s2/01fa010q_0.5708_40ho0306_-0.5708.wav
2707,2speakers/wav8k/min/tr/mix/01fa010r_0.45603_206a010s_-0.45603.wav,2,46082,2speakers/wav8k/min/tr/s1/01fa010r_0.45603_206a010s_-0.45603.wav,2speakers/wav8k/min/tr/s2/01fa010r_0.45603_206a010s_-0.45603.wav
2708,2speakers/wav8k/min/tr/mix/01fa010t_0.83217_40hc0203_-0.83217.wav,2,39303,2speakers/wav8k/min/tr/s1/01fa010t_0.83217_40hc0203_-0.83217.wav,2speakers/wav8k/min/tr/s2/01fa010t_0.83217_40hc0203_-0.83217.wav
2709,2speakers/wav8k/min/tr/mix/01fa010t_1.379_01qc020m_-1.379.wav,2,32272,2speakers/wav8k/min/tr/s1/01fa010t_1.379_01qc020m_-1.379.wav,2speakers/wav8k/min/tr/s2/01fa010t_1.379_01qc020m_-1.379.wav
2710,2speakers/wav8k/min/tr/mix/01fa010x_0.34068_204o0103_-0.34068.wav,2,52672,2speakers/wav8k/min/tr/s1/01fa010x_0.34068_204o0103_-0.34068.wav,2speakers/wav8k/min/tr/s2/01fa010x_0.34068_204o0103_-0.34068.wav
2711,2speakers/wav8k/min/tr/mix/01fa010z_0.9904_20da0114_-0.9904.wav,2,44973,2speakers/wav8k/min/tr/s1/01fa010z_0.9904_20da0114_-0.9904.wav,2speakers/wav8k/min/tr/s2/01fa010z_0.9904_20da0114_-0.9904.wav
2712,2speakers/wav8k/min/tr/mix/01fa0111_0.5233_018o030t_-0.5233.wav,2,57197,2speakers/wav8k/min/tr/s1/01fa0111_0.5233_018o030t_-0.5233.wav,2speakers/wav8k/min/tr/s2/01fa0111_0.5233_018o030t_-0.5233.wav
2713,2speakers/wav8k/min/tr/mix/01fa0111_1.4043_409o0301_-1.4043.wav,2,45184,2speakers/wav8k/min/tr/s1/01fa0111_1.4043_409o0301_-1.4043.wav,2speakers/wav8k/min/tr/s2/01fa0111_1.4043_409o0301_-1.4043.wav
2714,2speakers/wav8k/min/tr/mix/01fa0111_2.324_40gc020a_-2.324.wav,2,57197,2speakers/wav8k/min/tr/s1/01fa0111_2.324_40gc020a_-2.324.wav,2speakers/wav8k/min/tr/s2/01fa0111_2.324_40gc020a_-2.324.wav
2715,2speakers/wav8k/min/tr/mix/01fa0113_0.43124_01sc020m_-0.43124.wav,2,30255,2speakers/wav8k/min/tr/s1/01fa0113_0.43124_01sc020m_-0.43124.wav,2speakers/wav8k/min/tr/s2/01fa0113_0.43124_01sc020m_-0.43124.wav
2716,2speakers/wav8k/min/tr/mix/01fa0113_0.90894_20vo010f_-0.90894.wav,2,20480,2speakers/wav8k/min/tr/s1/01fa0113_0.90894_20vo010f_-0.90894.wav,2speakers/wav8k/min/tr/s2/01fa0113_0.90894_20vo010f_-0.90894.wav
2717,2speakers/wav8k/min/tr/mix/01fa0113_1.3624_01oc021d_-1.3624.wav,2,39255,2speakers/wav8k/min/tr/s1/01fa0113_1.3624_01oc021d_-1.3624.wav,2speakers/wav8k/min/tr/s2/01fa0113_1.3624_01oc021d_-1.3624.wav
2718,2speakers/wav8k/min/tr/mix/01fc0201_0.98121_023a0112_-0.98121.wav,2,43276,2speakers/wav8k/min/tr/s1/01fc0201_0.98121_023a0112_-0.98121.wav,2speakers/wav8k/min/tr/s2/01fc0201_0.98121_023a0112_-0.98121.wav
2719,2speakers/wav8k/min/tr/mix/01fc0201_1.2462_403o030a_-1.2462.wav,2,39642,2speakers/wav8k/min/tr/s1/01fc0201_1.2462_403o030a_-1.2462.wav,2speakers/wav8k/min/tr/s2/01fc0201_1.2462_403o030a_-1.2462.wav
2720,2speakers/wav8k/min/tr/mix/01fc0202_0.75632_027o0317_-0.75632.wav,2,92156,2speakers/wav8k/min/tr/s1/01fc0202_0.75632_027o0317_-0.75632.wav,2speakers/wav8k/min/tr/s2/01fc0202_0.75632_027o0317_-0.75632.wav
2721,2speakers/wav8k/min/tr/mix/01fc0202_1.0337_018c020g_-1.0337.wav,2,32174,2speakers/wav8k/min/tr/s1/01fc0202_1.0337_018c020g_-1.0337.wav,2speakers/wav8k/min/tr/s2/01fc0202_1.0337_018c020g_-1.0337.wav
2722,2speakers/wav8k/min/tr/mix/01fc0202_1.595_01xa010c_-1.595.wav,2,40464,2speakers/wav8k/min/tr/s1/01fc0202_1.595_01xa010c_-1.595.wav,2speakers/wav8k/min/tr/s2/01fc0202_1.595_01xa010c_-1.595.wav
2723,2speakers/wav8k/min/tr/mix/01fc0203_0.80676_01oo0313_-0.80676.wav,2,55032,2speakers/wav8k/min/tr/s1/01fc0203_0.80676_01oo0313_-0.80676.wav,2speakers/wav8k/min/tr/s2/01fc0203_0.80676_01oo0313_-0.80676.wav
2724,2speakers/wav8k/min/tr/mix/01fc0203_1.9824_40na010j_-1.9824.wav,2,45632,2speakers/wav8k/min/tr/s1/01fc0203_1.9824_40na010j_-1.9824.wav,2speakers/wav8k/min/tr/s2/01fc0203_1.9824_40na010j_-1.9824.wav
2725,2speakers/wav8k/min/tr/mix/01fc0203_2.0558_40pa010m_-2.0558.wav,2,35815,2speakers/wav8k/min/tr/s1/01fc0203_2.0558_40pa010m_-2.0558.wav,2speakers/wav8k/min/tr/s2/01fc0203_2.0558_40pa010m_-2.0558.wav
2726,2speakers/wav8k/min/tr/mix/01fc0204_1.3915_01da0107_-1.3915.wav,2,51453,2speakers/wav8k/min/tr/s1/01fc0204_1.3915_01da0107_-1.3915.wav,2speakers/wav8k/min/tr/s2/01fc0204_1.3915_01da0107_-1.3915.wav
2727,2speakers/wav8k/min/tr/mix/01fc0205_2.4057_025o030q_-2.4057.wav,2,62547,2speakers/wav8k/min/tr/s1/01fc0205_2.4057_025o030q_-2.4057.wav,2speakers/wav8k/min/tr/s2/01fc0205_2.4057_025o030q_-2.4057.wav
2728,2speakers/wav8k/min/tr/mix/01fc0206_0.61463_01bc0209_-0.61463.wav,2,49872,2speakers/wav8k/min/tr/s1/01fc0206_0.61463_01bc0209_-0.61463.wav,2speakers/wav8k/min/tr/s2/01fc0206_0.61463_01bc0209_-0.61463.wav
2729,2speakers/wav8k/min/tr/mix/01fc0206_2.484_027c0202_-2.484.wav,2,35045,2speakers/wav8k/min/tr/s1/01fc0206_2.484_027c0202_-2.484.wav,2speakers/wav8k/min/tr/s2/01fc0206_2.484_027c0202_-2.484.wav
2730,2speakers/wav8k/min/tr/mix/01fc0207_0.58743_015c020d_-0.58743.wav,2,32217,2speakers/wav8k/min/tr/s1/01fc0207_0.58743_015c020d_-0.58743.wav,2speakers/wav8k/min/tr/s2/01fc0207_0.58743_015c020d_-0.58743.wav
2731,2speakers/wav8k/min/tr/mix/01fc020a_2.4952_20vo0102_-2.4952.wav,2,49760,2speakers/wav8k/min/tr/s1/01fc020a_2.4952_20vo0102_-2.4952.wav,2speakers/wav8k/min/tr/s2/01fc020a_2.4952_20vo0102_-2.4952.wav
2732,2speakers/wav8k/min/tr/mix/01fc020b_0.26234_20pc0105_-0.26234.wav,2,49760,2speakers/wav8k/min/tr/s1/01fc020b_0.26234_20pc0105_-0.26234.wav,2speakers/wav8k/min/tr/s2/01fc020b_0.26234_20pc0105_-0.26234.wav
2733,2speakers/wav8k/min/tr/mix/01fc020b_2.086_01dc0216_-2.086.wav,2,58857,2speakers/wav8k/min/tr/s1/01fc020b_2.086_01dc0216_-2.086.wav,2speakers/wav8k/min/tr/s2/01fc020b_2.086_01dc0216_-2.086.wav
2734,2speakers/wav8k/min/tr/mix/01fc020c_1.5254_40nc020j_-1.5254.wav,2,56351,2speakers/wav8k/min/tr/s1/01fc020c_1.5254_40nc020j_-1.5254.wav,2speakers/wav8k/min/tr/s2/01fc020c_1.5254_40nc020j_-1.5254.wav
2735,2speakers/wav8k/min/tr/mix/01fc020d_0.24798_011a0107_-0.24798.wav,2,46045,2speakers/wav8k/min/tr/s1/01fc020d_0.24798_011a0107_-0.24798.wav,2speakers/wav8k/min/tr/s2/01fc020d_0.24798_011a0107_-0.24798.wav
2736,2speakers/wav8k/min/tr/mix/01fc020d_0.64625_407a0114_-0.64625.wav,2,40622,2speakers/wav8k/min/tr/s1/01fc020d_0.64625_407a0114_-0.64625.wav,2speakers/wav8k/min/tr/s2/01fc020d_0.64625_407a0114_-0.64625.wav
2737,2speakers/wav8k/min/tr/mix/01fc020f_1.4443_022o0310_-1.4443.wav,2,83361,2speakers/wav8k/min/tr/s1/01fc020f_1.4443_022o0310_-1.4443.wav,2speakers/wav8k/min/tr/s2/01fc020f_1.4443_022o0310_-1.4443.wav
2738,2speakers/wav8k/min/tr/mix/01fc020f_2.3576_01uc0214_-2.3576.wav,2,55156,2speakers/wav8k/min/tr/s1/01fc020f_2.3576_01uc0214_-2.3576.wav,2speakers/wav8k/min/tr/s2/01fc020f_2.3576_01uc0214_-2.3576.wav
