,mix,n_src,length,s1,s2,s3,s4
325,4speakers/wav8k/min/tt/mix/051c0111_1.8590562_442o030n_0.74127719_445c020z_-0.74127719_053c010g_-1.8590562.wav,4,28996,4speakers/wav8k/min/tt/s1/051c0111_1.8590562_442o030n_0.74127719_445c020z_-0.74127719_053c010g_-1.8590562.wav,4speakers/wav8k/min/tt/s2/051c0111_1.8590562_442o030n_0.74127719_445c020z_-0.74127719_053c010g_-1.8590562.wav,4speakers/wav8k/min/tt/s3/051c0111_1.8590562_442o030n_0.74127719_445c020z_-0.74127719_053c010g_-1.8590562.wav,4speakers/wav8k/min/tt/s4/051c0111_1.8590562_442o030n_0.74127719_445c020z_-0.74127719_053c010g_-1.8590562.wav
326,4speakers/wav8k/min/tt/mix/051c0111_2.1724217_421o030t_1.6740818_421o030s_-1.6740818_440c020w_-2.1724217.wav,4,36519,4speakers/wav8k/min/tt/s1/051c0111_2.1724217_421o030t_1.6740818_421o030s_-1.6740818_440c020w_-2.1724217.wav,4speakers/wav8k/min/tt/s2/051c0111_2.1724217_421o030t_1.6740818_421o030s_-1.6740818_440c020w_-2.1724217.wav,4speakers/wav8k/min/tt/s3/051c0111_2.1724217_421o030t_1.6740818_421o030s_-1.6740818_440c020w_-2.1724217.wav,4speakers/wav8k/min/tt/s4/051c0111_2.1724217_421o030t_1.6740818_421o030s_-1.6740818_440c020w_-2.1724217.wav
327,4speakers/wav8k/min/tt/mix/051c0112_0.043886913_052c0110_0.40190984_445o0305_-0.40190984_050a0510_-0.043886913.wav,4,42963,4speakers/wav8k/min/tt/s1/051c0112_0.043886913_052c0110_0.40190984_445o0305_-0.40190984_050a0510_-0.043886913.wav,4speakers/wav8k/min/tt/s2/051c0112_0.043886913_052c0110_0.40190984_445o0305_-0.40190984_050a0510_-0.043886913.wav,4speakers/wav8k/min/tt/s3/051c0112_0.043886913_052c0110_0.40190984_445o0305_-0.40190984_050a0510_-0.043886913.wav,4speakers/wav8k/min/tt/s4/051c0112_0.043886913_052c0110_0.40190984_445o0305_-0.40190984_050a0510_-0.043886913.wav
328,4speakers/wav8k/min/tt/mix/051c0114_0.8389311_053a050p_1.7133872_052o020f_-1.7133872_445o030g_-0.8389311.wav,4,54244,4speakers/wav8k/min/tt/s1/051c0114_0.8389311_053a050p_1.7133872_052o020f_-1.7133872_445o030g_-0.8389311.wav,4speakers/wav8k/min/tt/s2/051c0114_0.8389311_053a050p_1.7133872_052o020f_-1.7133872_445o030g_-0.8389311.wav,4speakers/wav8k/min/tt/s3/051c0114_0.8389311_053a050p_1.7133872_052o020f_-1.7133872_445o030g_-0.8389311.wav,4speakers/wav8k/min/tt/s4/051c0114_0.8389311_053a050p_1.7133872_052o020f_-1.7133872_445o030g_-0.8389311.wav
329,4speakers/wav8k/min/tt/mix/051c0114_1.565579_22hc010l_1.1244626_446o030g_-1.1244626_421c0212_-1.565579.wav,4,36287,4speakers/wav8k/min/tt/s1/051c0114_1.565579_22hc010l_1.1244626_446o030g_-1.1244626_421c0212_-1.565579.wav,4speakers/wav8k/min/tt/s2/051c0114_1.565579_22hc010l_1.1244626_446o030g_-1.1244626_421c0212_-1.565579.wav,4speakers/wav8k/min/tt/s3/051c0114_1.565579_22hc010l_1.1244626_446o030g_-1.1244626_421c0212_-1.565579.wav,4speakers/wav8k/min/tt/s4/051c0114_1.565579_22hc010l_1.1244626_446o030g_-1.1244626_421c0212_-1.565579.wav
330,4speakers/wav8k/min/tt/mix/051c0115_0.82701577_053c010j_1.2383729_420o030v_-1.2383729_447c020y_-0.82701577.wav,4,60419,4speakers/wav8k/min/tt/s1/051c0115_0.82701577_053c010j_1.2383729_420o030v_-1.2383729_447c020y_-0.82701577.wav,4speakers/wav8k/min/tt/s2/051c0115_0.82701577_053c010j_1.2383729_420o030v_-1.2383729_447c020y_-0.82701577.wav,4speakers/wav8k/min/tt/s3/051c0115_0.82701577_053c010j_1.2383729_420o030v_-1.2383729_447c020y_-0.82701577.wav,4speakers/wav8k/min/tt/s4/051c0115_0.82701577_053c010j_1.2383729_420o030v_-1.2383729_447c020y_-0.82701577.wav
331,4speakers/wav8k/min/tt/mix/051c0115_1.12658_422a010h_2.4239054_423o030b_-2.4239054_447c020z_-1.12658.wav,4,44520,4speakers/wav8k/min/tt/s1/051c0115_1.12658_422a010h_2.4239054_423o030b_-2.4239054_447c020z_-1.12658.wav,4speakers/wav8k/min/tt/s2/051c0115_1.12658_422a010h_2.4239054_423o030b_-2.4239054_447c020z_-1.12658.wav,4speakers/wav8k/min/tt/s3/051c0115_1.12658_422a010h_2.4239054_423o030b_-2.4239054_447c020z_-1.12658.wav,4speakers/wav8k/min/tt/s4/051c0115_1.12658_422a010h_2.4239054_423o030b_-2.4239054_447c020z_-1.12658.wav
332,4speakers/wav8k/min/tt/mix/051c0115_1.3175157_050o020y_1.7729068_440c020s_-1.7729068_050c0106_-1.3175157.wav,4,42875,4speakers/wav8k/min/tt/s1/051c0115_1.3175157_050o020y_1.7729068_440c020s_-1.7729068_050c0106_-1.3175157.wav,4speakers/wav8k/min/tt/s2/051c0115_1.3175157_050o020y_1.7729068_440c020s_-1.7729068_050c0106_-1.3175157.wav,4speakers/wav8k/min/tt/s3/051c0115_1.3175157_050o020y_1.7729068_440c020s_-1.7729068_050c0106_-1.3175157.wav,4speakers/wav8k/min/tt/s4/051c0115_1.3175157_050o020y_1.7729068_440c020s_-1.7729068_050c0106_-1.3175157.wav
333,4speakers/wav8k/min/tt/mix/051c0115_1.7560961_052o020v_0.81894373_423c020f_-0.81894373_422o030f_-1.7560961.wav,4,26075,4speakers/wav8k/min/tt/s1/051c0115_1.7560961_052o020v_0.81894373_423c020f_-0.81894373_422o030f_-1.7560961.wav,4speakers/wav8k/min/tt/s2/051c0115_1.7560961_052o020v_0.81894373_423c020f_-0.81894373_422o030f_-1.7560961.wav,4speakers/wav8k/min/tt/s3/051c0115_1.7560961_052o020v_0.81894373_423c020f_-0.81894373_422o030f_-1.7560961.wav,4speakers/wav8k/min/tt/s4/051c0115_1.7560961_052o020v_0.81894373_423c020f_-0.81894373_422o030f_-1.7560961.wav
334,4speakers/wav8k/min/tt/mix/051c0115_2.0872401_052c0110_1.8680268_22hc0103_-1.8680268_446c020j_-2.0872401.wav,4,45691,4speakers/wav8k/min/tt/s1/051c0115_2.0872401_052c0110_1.8680268_22hc0103_-1.8680268_446c020j_-2.0872401.wav,4speakers/wav8k/min/tt/s2/051c0115_2.0872401_052c0110_1.8680268_22hc0103_-1.8680268_446c020j_-2.0872401.wav,4speakers/wav8k/min/tt/s3/051c0115_2.0872401_052c0110_1.8680268_22hc0103_-1.8680268_446c020j_-2.0872401.wav,4speakers/wav8k/min/tt/s4/051c0115_2.0872401_052c0110_1.8680268_22hc0103_-1.8680268_446c020j_-2.0872401.wav
335,4speakers/wav8k/min/tt/mix/051c0115_2.275397_446o0312_0.02990962_422o030f_-0.02990962_053c010z_-2.275397.wav,4,60419,4speakers/wav8k/min/tt/s1/051c0115_2.275397_446o0312_0.02990962_422o030f_-0.02990962_053c010z_-2.275397.wav,4speakers/wav8k/min/tt/s2/051c0115_2.275397_446o0312_0.02990962_422o030f_-0.02990962_053c010z_-2.275397.wav,4speakers/wav8k/min/tt/s3/051c0115_2.275397_446o0312_0.02990962_422o030f_-0.02990962_053c010z_-2.275397.wav,4speakers/wav8k/min/tt/s4/051c0115_2.275397_446o0312_0.02990962_422o030f_-0.02990962_053c010z_-2.275397.wav
336,4speakers/wav8k/min/tt/mix/051o0202_1.033978_441o030j_0.9095622_053c0105_-0.9095622_441o030m_-1.033978.wav,4,38016,4speakers/wav8k/min/tt/s1/051o0202_1.033978_441o030j_0.9095622_053c0105_-0.9095622_441o030m_-1.033978.wav,4speakers/wav8k/min/tt/s2/051o0202_1.033978_441o030j_0.9095622_053c0105_-0.9095622_441o030m_-1.033978.wav,4speakers/wav8k/min/tt/s3/051o0202_1.033978_441o030j_0.9095622_053c0105_-0.9095622_441o030m_-1.033978.wav,4speakers/wav8k/min/tt/s4/051o0202_1.033978_441o030j_0.9095622_053c0105_-0.9095622_441o030m_-1.033978.wav
337,4speakers/wav8k/min/tt/mix/051o0202_1.0503406_22go0109_0.028560357_22ga010t_-0.028560357_446o0302_-1.0503406.wav,4,24133,4speakers/wav8k/min/tt/s1/051o0202_1.0503406_22go0109_0.028560357_22ga010t_-0.028560357_446o0302_-1.0503406.wav,4speakers/wav8k/min/tt/s2/051o0202_1.0503406_22go0109_0.028560357_22ga010t_-0.028560357_446o0302_-1.0503406.wav,4speakers/wav8k/min/tt/s3/051o0202_1.0503406_22go0109_0.028560357_22ga010t_-0.028560357_446o0302_-1.0503406.wav,4speakers/wav8k/min/tt/s4/051o0202_1.0503406_22go0109_0.028560357_22ga010t_-0.028560357_446o0302_-1.0503406.wav
338,4speakers/wav8k/min/tt/mix/051o0202_1.2426184_22ha0113_0.24791325_421a010q_-0.24791325_443o0303_-1.2426184.wav,4,37440,4speakers/wav8k/min/tt/s1/051o0202_1.2426184_22ha0113_0.24791325_421a010q_-0.24791325_443o0303_-1.2426184.wav,4speakers/wav8k/min/tt/s2/051o0202_1.2426184_22ha0113_0.24791325_421a010q_-0.24791325_443o0303_-1.2426184.wav,4speakers/wav8k/min/tt/s3/051o0202_1.2426184_22ha0113_0.24791325_421a010q_-0.24791325_443o0303_-1.2426184.wav,4speakers/wav8k/min/tt/s4/051o0202_1.2426184_22ha0113_0.24791325_421a010q_-0.24791325_443o0303_-1.2426184.wav
339,4speakers/wav8k/min/tt/mix/051o0202_2.0281987_053o020r_0.37904434_051a050c_-0.37904434_050o020d_-2.0281987.wav,4,38016,4speakers/wav8k/min/tt/s1/051o0202_2.0281987_053o020r_0.37904434_051a050c_-0.37904434_050o020d_-2.0281987.wav,4speakers/wav8k/min/tt/s2/051o0202_2.0281987_053o020r_0.37904434_051a050c_-0.37904434_050o020d_-2.0281987.wav,4speakers/wav8k/min/tt/s3/051o0202_2.0281987_053o020r_0.37904434_051a050c_-0.37904434_050o020d_-2.0281987.wav,4speakers/wav8k/min/tt/s4/051o0202_2.0281987_053o020r_0.37904434_051a050c_-0.37904434_050o020d_-2.0281987.wav
340,4speakers/wav8k/min/tt/mix/051o0203_0.87279799_050o020k_1.8330262_441o030b_-1.8330262_441c020s_-0.87279799.wav,4,32122,4speakers/wav8k/min/tt/s1/051o0203_0.87279799_050o020k_1.8330262_441o030b_-1.8330262_441c020s_-0.87279799.wav,4speakers/wav8k/min/tt/s2/051o0203_0.87279799_050o020k_1.8330262_441o030b_-1.8330262_441c020s_-0.87279799.wav,4speakers/wav8k/min/tt/s3/051o0203_0.87279799_050o020k_1.8330262_441o030b_-1.8330262_441c020s_-0.87279799.wav,4speakers/wav8k/min/tt/s4/051o0203_0.87279799_050o020k_1.8330262_441o030b_-1.8330262_441c020s_-0.87279799.wav
341,4speakers/wav8k/min/tt/mix/051o0203_1.4017321_423c0203_1.6785232_421c0208_-1.6785232_422o0308_-1.4017321.wav,4,32122,4speakers/wav8k/min/tt/s1/051o0203_1.4017321_423c0203_1.6785232_421c0208_-1.6785232_422o0308_-1.4017321.wav,4speakers/wav8k/min/tt/s2/051o0203_1.4017321_423c0203_1.6785232_421c0208_-1.6785232_422o0308_-1.4017321.wav,4speakers/wav8k/min/tt/s3/051o0203_1.4017321_423c0203_1.6785232_421c0208_-1.6785232_422o0308_-1.4017321.wav,4speakers/wav8k/min/tt/s4/051o0203_1.4017321_423c0203_1.6785232_421c0208_-1.6785232_422o0308_-1.4017321.wav
342,4speakers/wav8k/min/tt/mix/051o0203_2.2682_420o030e_1.7913519_22ha010r_-1.7913519_22go010c_-2.2682.wav,4,32122,4speakers/wav8k/min/tt/s1/051o0203_2.2682_420o030e_1.7913519_22ha010r_-1.7913519_22go010c_-2.2682.wav,4speakers/wav8k/min/tt/s2/051o0203_2.2682_420o030e_1.7913519_22ha010r_-1.7913519_22go010c_-2.2682.wav,4speakers/wav8k/min/tt/s3/051o0203_2.2682_420o030e_1.7913519_22ha010r_-1.7913519_22go010c_-2.2682.wav,4speakers/wav8k/min/tt/s4/051o0203_2.2682_420o030e_1.7913519_22ha010r_-1.7913519_22go010c_-2.2682.wav
343,4speakers/wav8k/min/tt/mix/051o0204_0.61752202_420o030t_0.56606278_053c0113_-0.56606278_052o020a_-0.61752202.wav,4,27041,4speakers/wav8k/min/tt/s1/051o0204_0.61752202_420o030t_0.56606278_053c0113_-0.56606278_052o020a_-0.61752202.wav,4speakers/wav8k/min/tt/s2/051o0204_0.61752202_420o030t_0.56606278_053c0113_-0.56606278_052o020a_-0.61752202.wav,4speakers/wav8k/min/tt/s3/051o0204_0.61752202_420o030t_0.56606278_053c0113_-0.56606278_052o020a_-0.61752202.wav,4speakers/wav8k/min/tt/s4/051o0204_0.61752202_420o030t_0.56606278_053c0113_-0.56606278_052o020a_-0.61752202.wav
344,4speakers/wav8k/min/tt/mix/051o0204_2.3298394_447c020f_1.8965669_052c010e_-1.8965669_420c0210_-2.3298394.wav,4,37574,4speakers/wav8k/min/tt/s1/051o0204_2.3298394_447c020f_1.8965669_052c010e_-1.8965669_420c0210_-2.3298394.wav,4speakers/wav8k/min/tt/s2/051o0204_2.3298394_447c020f_1.8965669_052c010e_-1.8965669_420c0210_-2.3298394.wav,4speakers/wav8k/min/tt/s3/051o0204_2.3298394_447c020f_1.8965669_052c010e_-1.8965669_420c0210_-2.3298394.wav,4speakers/wav8k/min/tt/s4/051o0204_2.3298394_447c020f_1.8965669_052c010e_-1.8965669_420c0210_-2.3298394.wav
345,4speakers/wav8k/min/tt/mix/051o0205_0.083699089_443o0312_0.82244286_447c0208_-0.82244286_22ho0104_-0.083699089.wav,4,53600,4speakers/wav8k/min/tt/s1/051o0205_0.083699089_443o0312_0.82244286_447c0208_-0.82244286_22ho0104_-0.083699089.wav,4speakers/wav8k/min/tt/s2/051o0205_0.083699089_443o0312_0.82244286_447c0208_-0.82244286_22ho0104_-0.083699089.wav,4speakers/wav8k/min/tt/s3/051o0205_0.083699089_443o0312_0.82244286_447c0208_-0.82244286_22ho0104_-0.083699089.wav,4speakers/wav8k/min/tt/s4/051o0205_0.083699089_443o0312_0.82244286_447c0208_-0.82244286_22ho0104_-0.083699089.wav
346,4speakers/wav8k/min/tt/mix/051o0205_1.0059468_442c020i_0.32180286_050o020v_-0.32180286_053o0202_-1.0059468.wav,4,44644,4speakers/wav8k/min/tt/s1/051o0205_1.0059468_442c020i_0.32180286_050o020v_-0.32180286_053o0202_-1.0059468.wav,4speakers/wav8k/min/tt/s2/051o0205_1.0059468_442c020i_0.32180286_050o020v_-0.32180286_053o0202_-1.0059468.wav,4speakers/wav8k/min/tt/s3/051o0205_1.0059468_442c020i_0.32180286_050o020v_-0.32180286_053o0202_-1.0059468.wav,4speakers/wav8k/min/tt/s4/051o0205_1.0059468_442c020i_0.32180286_050o020v_-0.32180286_053o0202_-1.0059468.wav
347,4speakers/wav8k/min/tt/mix/051o0206_0.10154986_421a010s_1.0124661_050c010m_-1.0124661_052a050w_-0.10154986.wav,4,38049,4speakers/wav8k/min/tt/s1/051o0206_0.10154986_421a010s_1.0124661_050c010m_-1.0124661_052a050w_-0.10154986.wav,4speakers/wav8k/min/tt/s2/051o0206_0.10154986_421a010s_1.0124661_050c010m_-1.0124661_052a050w_-0.10154986.wav,4speakers/wav8k/min/tt/s3/051o0206_0.10154986_421a010s_1.0124661_050c010m_-1.0124661_052a050w_-0.10154986.wav,4speakers/wav8k/min/tt/s4/051o0206_0.10154986_421a010s_1.0124661_050c010m_-1.0124661_052a050w_-0.10154986.wav
348,4speakers/wav8k/min/tt/mix/051o0206_1.2616236_422c020e_0.64992168_422c0214_-0.64992168_22ga010i_-1.2616236.wav,4,22143,4speakers/wav8k/min/tt/s1/051o0206_1.2616236_422c020e_0.64992168_422c0214_-0.64992168_22ga010i_-1.2616236.wav,4speakers/wav8k/min/tt/s2/051o0206_1.2616236_422c020e_0.64992168_422c0214_-0.64992168_22ga010i_-1.2616236.wav,4speakers/wav8k/min/tt/s3/051o0206_1.2616236_422c020e_0.64992168_422c0214_-0.64992168_22ga010i_-1.2616236.wav,4speakers/wav8k/min/tt/s4/051o0206_1.2616236_422c020e_0.64992168_422c0214_-0.64992168_22ga010i_-1.2616236.wav
349,4speakers/wav8k/min/tt/mix/051o0206_1.4354959_052c0113_1.7625263_050a0514_-1.7625263_447c0207_-1.4354959.wav,4,38049,4speakers/wav8k/min/tt/s1/051o0206_1.4354959_052c0113_1.7625263_050a0514_-1.7625263_447c0207_-1.4354959.wav,4speakers/wav8k/min/tt/s2/051o0206_1.4354959_052c0113_1.7625263_050a0514_-1.7625263_447c0207_-1.4354959.wav,4speakers/wav8k/min/tt/s3/051o0206_1.4354959_052c0113_1.7625263_050a0514_-1.7625263_447c0207_-1.4354959.wav,4speakers/wav8k/min/tt/s4/051o0206_1.4354959_052c0113_1.7625263_050a0514_-1.7625263_447c0207_-1.4354959.wav
350,4speakers/wav8k/min/tt/mix/051o0206_2.0299388_422o0302_0.22121574_422o030w_-0.22121574_423c020h_-2.0299388.wav,4,38049,4speakers/wav8k/min/tt/s1/051o0206_2.0299388_422o0302_0.22121574_422o030w_-0.22121574_423c020h_-2.0299388.wav,4speakers/wav8k/min/tt/s2/051o0206_2.0299388_422o0302_0.22121574_422o030w_-0.22121574_423c020h_-2.0299388.wav,4speakers/wav8k/min/tt/s3/051o0206_2.0299388_422o0302_0.22121574_422o030w_-0.22121574_423c020h_-2.0299388.wav,4speakers/wav8k/min/tt/s4/051o0206_2.0299388_422o0302_0.22121574_422o030w_-0.22121574_423c020h_-2.0299388.wav
351,4speakers/wav8k/min/tt/mix/051o0207_1.4051234_443c020i_1.7215793_443c020a_-1.7215793_420c020j_-1.4051234.wav,4,36880,4speakers/wav8k/min/tt/s1/051o0207_1.4051234_443c020i_1.7215793_443c020a_-1.7215793_420c020j_-1.4051234.wav,4speakers/wav8k/min/tt/s2/051o0207_1.4051234_443c020i_1.7215793_443c020a_-1.7215793_420c020j_-1.4051234.wav,4speakers/wav8k/min/tt/s3/051o0207_1.4051234_443c020i_1.7215793_443c020a_-1.7215793_420c020j_-1.4051234.wav,4speakers/wav8k/min/tt/s4/051o0207_1.4051234_443c020i_1.7215793_443c020a_-1.7215793_420c020j_-1.4051234.wav
352,4speakers/wav8k/min/tt/mix/051o0207_1.552891_050c0108_1.0288439_22hc0102_-1.0288439_052o020p_-1.552891.wav,4,22080,4speakers/wav8k/min/tt/s1/051o0207_1.552891_050c0108_1.0288439_22hc0102_-1.0288439_052o020p_-1.552891.wav,4speakers/wav8k/min/tt/s2/051o0207_1.552891_050c0108_1.0288439_22hc0102_-1.0288439_052o020p_-1.552891.wav,4speakers/wav8k/min/tt/s3/051o0207_1.552891_050c0108_1.0288439_22hc0102_-1.0288439_052o020p_-1.552891.wav,4speakers/wav8k/min/tt/s4/051o0207_1.552891_050c0108_1.0288439_22hc0102_-1.0288439_052o020p_-1.552891.wav
353,4speakers/wav8k/min/tt/mix/051o0208_0.24793982_441o0310_0.844259_051o020f_-0.844259_051c0112_-0.24793982.wav,4,48768,4speakers/wav8k/min/tt/s1/051o0208_0.24793982_441o0310_0.844259_051o020f_-0.844259_051c0112_-0.24793982.wav,4speakers/wav8k/min/tt/s2/051o0208_0.24793982_441o0310_0.844259_051o020f_-0.844259_051c0112_-0.24793982.wav,4speakers/wav8k/min/tt/s3/051o0208_0.24793982_441o0310_0.844259_051o020f_-0.844259_051c0112_-0.24793982.wav,4speakers/wav8k/min/tt/s4/051o0208_0.24793982_441o0310_0.844259_051o020f_-0.844259_051c0112_-0.24793982.wav
354,4speakers/wav8k/min/tt/mix/051o0208_0.88403911_440o030t_1.3079278_051o020s_-1.3079278_447c0206_-0.88403911.wav,4,33148,4speakers/wav8k/min/tt/s1/051o0208_0.88403911_440o030t_1.3079278_051o020s_-1.3079278_447c0206_-0.88403911.wav,4speakers/wav8k/min/tt/s2/051o0208_0.88403911_440o030t_1.3079278_051o020s_-1.3079278_447c0206_-0.88403911.wav,4speakers/wav8k/min/tt/s3/051o0208_0.88403911_440o030t_1.3079278_051o020s_-1.3079278_447c0206_-0.88403911.wav,4speakers/wav8k/min/tt/s4/051o0208_0.88403911_440o030t_1.3079278_051o020s_-1.3079278_447c0206_-0.88403911.wav
355,4speakers/wav8k/min/tt/mix/051o0209_0.14010732_422o030b_2.460445_052c0104_-2.460445_445o030g_-0.14010732.wav,4,28135,4speakers/wav8k/min/tt/s1/051o0209_0.14010732_422o030b_2.460445_052c0104_-2.460445_445o030g_-0.14010732.wav,4speakers/wav8k/min/tt/s2/051o0209_0.14010732_422o030b_2.460445_052c0104_-2.460445_445o030g_-0.14010732.wav,4speakers/wav8k/min/tt/s3/051o0209_0.14010732_422o030b_2.460445_052c0104_-2.460445_445o030g_-0.14010732.wav,4speakers/wav8k/min/tt/s4/051o0209_0.14010732_422o030b_2.460445_052c0104_-2.460445_445o030g_-0.14010732.wav
356,4speakers/wav8k/min/tt/mix/051o0209_0.17642169_441c0204_0.91228047_422a010y_-0.91228047_423o0303_-0.17642169.wav,4,37920,4speakers/wav8k/min/tt/s1/051o0209_0.17642169_441c0204_0.91228047_422a010y_-0.91228047_423o0303_-0.17642169.wav,4speakers/wav8k/min/tt/s2/051o0209_0.17642169_441c0204_0.91228047_422a010y_-0.91228047_423o0303_-0.17642169.wav,4speakers/wav8k/min/tt/s3/051o0209_0.17642169_441c0204_0.91228047_422a010y_-0.91228047_423o0303_-0.17642169.wav,4speakers/wav8k/min/tt/s4/051o0209_0.17642169_441c0204_0.91228047_422a010y_-0.91228047_423o0303_-0.17642169.wav
357,4speakers/wav8k/min/tt/mix/051o0209_0.46198936_440c0209_0.055654625_22ga010n_-0.055654625_050o020c_-0.46198936.wav,4,37693,4speakers/wav8k/min/tt/s1/051o0209_0.46198936_440c0209_0.055654625_22ga010n_-0.055654625_050o020c_-0.46198936.wav,4speakers/wav8k/min/tt/s2/051o0209_0.46198936_440c0209_0.055654625_22ga010n_-0.055654625_050o020c_-0.46198936.wav,4speakers/wav8k/min/tt/s3/051o0209_0.46198936_440c0209_0.055654625_22ga010n_-0.055654625_050o020c_-0.46198936.wav,4speakers/wav8k/min/tt/s4/051o0209_0.46198936_440c0209_0.055654625_22ga010n_-0.055654625_050o020c_-0.46198936.wav
358,4speakers/wav8k/min/tt/mix/051o020a_1.359271_052a050d_0.70157112_423o030x_-0.70157112_446o030t_-1.359271.wav,4,41912,4speakers/wav8k/min/tt/s1/051o020a_1.359271_052a050d_0.70157112_423o030x_-0.70157112_446o030t_-1.359271.wav,4speakers/wav8k/min/tt/s2/051o020a_1.359271_052a050d_0.70157112_423o030x_-0.70157112_446o030t_-1.359271.wav,4speakers/wav8k/min/tt/s3/051o020a_1.359271_052a050d_0.70157112_423o030x_-0.70157112_446o030t_-1.359271.wav,4speakers/wav8k/min/tt/s4/051o020a_1.359271_052a050d_0.70157112_423o030x_-0.70157112_446o030t_-1.359271.wav
359,4speakers/wav8k/min/tt/mix/051o020a_2.0114045_050a050t_1.1457578_22gc0103_-1.1457578_22go010p_-2.0114045.wav,4,24800,4speakers/wav8k/min/tt/s1/051o020a_2.0114045_050a050t_1.1457578_22gc0103_-1.1457578_22go010p_-2.0114045.wav,4speakers/wav8k/min/tt/s2/051o020a_2.0114045_050a050t_1.1457578_22gc0103_-1.1457578_22go010p_-2.0114045.wav,4speakers/wav8k/min/tt/s3/051o020a_2.0114045_050a050t_1.1457578_22gc0103_-1.1457578_22go010p_-2.0114045.wav,4speakers/wav8k/min/tt/s4/051o020a_2.0114045_050a050t_1.1457578_22gc0103_-1.1457578_22go010p_-2.0114045.wav
360,4speakers/wav8k/min/tt/mix/051o020c_0.54170372_052c010v_1.0301783_051c010a_-1.0301783_442o030u_-0.54170372.wav,4,51578,4speakers/wav8k/min/tt/s1/051o020c_0.54170372_052c010v_1.0301783_051c010a_-1.0301783_442o030u_-0.54170372.wav,4speakers/wav8k/min/tt/s2/051o020c_0.54170372_052c010v_1.0301783_051c010a_-1.0301783_442o030u_-0.54170372.wav,4speakers/wav8k/min/tt/s3/051o020c_0.54170372_052c010v_1.0301783_051c010a_-1.0301783_442o030u_-0.54170372.wav,4speakers/wav8k/min/tt/s4/051o020c_0.54170372_052c010v_1.0301783_051c010a_-1.0301783_442o030u_-0.54170372.wav
361,4speakers/wav8k/min/tt/mix/051o020c_0.73679039_052c0101_0.65766457_050a050i_-0.65766457_053a050v_-0.73679039.wav,4,42878,4speakers/wav8k/min/tt/s1/051o020c_0.73679039_052c0101_0.65766457_050a050i_-0.65766457_053a050v_-0.73679039.wav,4speakers/wav8k/min/tt/s2/051o020c_0.73679039_052c0101_0.65766457_050a050i_-0.65766457_053a050v_-0.73679039.wav,4speakers/wav8k/min/tt/s3/051o020c_0.73679039_052c0101_0.65766457_050a050i_-0.65766457_053a050v_-0.73679039.wav,4speakers/wav8k/min/tt/s4/051o020c_0.73679039_052c0101_0.65766457_050a050i_-0.65766457_053a050v_-0.73679039.wav
362,4speakers/wav8k/min/tt/mix/051o020c_2.057601_051a050b_1.5379598_052c0101_-1.5379598_421o0301_-2.057601.wav,4,37620,4speakers/wav8k/min/tt/s1/051o020c_2.057601_051a050b_1.5379598_052c0101_-1.5379598_421o0301_-2.057601.wav,4speakers/wav8k/min/tt/s2/051o020c_2.057601_051a050b_1.5379598_052c0101_-1.5379598_421o0301_-2.057601.wav,4speakers/wav8k/min/tt/s3/051o020c_2.057601_051a050b_1.5379598_052c0101_-1.5379598_421o0301_-2.057601.wav,4speakers/wav8k/min/tt/s4/051o020c_2.057601_051a050b_1.5379598_052c0101_-1.5379598_421o0301_-2.057601.wav
363,4speakers/wav8k/min/tt/mix/051o020c_2.3665604_441o0310_2.1070628_443o030b_-2.1070628_442o030r_-2.3665604.wav,4,56611,4speakers/wav8k/min/tt/s1/051o020c_2.3665604_441o0310_2.1070628_443o030b_-2.1070628_442o030r_-2.3665604.wav,4speakers/wav8k/min/tt/s2/051o020c_2.3665604_441o0310_2.1070628_443o030b_-2.1070628_442o030r_-2.3665604.wav,4speakers/wav8k/min/tt/s3/051o020c_2.3665604_441o0310_2.1070628_443o030b_-2.1070628_442o030r_-2.3665604.wav,4speakers/wav8k/min/tt/s4/051o020c_2.3665604_441o0310_2.1070628_443o030b_-2.1070628_442o030r_-2.3665604.wav
364,4speakers/wav8k/min/tt/mix/051o020d_1.1931818_051a050n_1.5988546_051o020c_-1.5988546_444o030z_-1.1931818.wav,4,43405,4speakers/wav8k/min/tt/s1/051o020d_1.1931818_051a050n_1.5988546_051o020c_-1.5988546_444o030z_-1.1931818.wav,4speakers/wav8k/min/tt/s2/051o020d_1.1931818_051a050n_1.5988546_051o020c_-1.5988546_444o030z_-1.1931818.wav,4speakers/wav8k/min/tt/s3/051o020d_1.1931818_051a050n_1.5988546_051o020c_-1.5988546_444o030z_-1.1931818.wav,4speakers/wav8k/min/tt/s4/051o020d_1.1931818_051a050n_1.5988546_051o020c_-1.5988546_444o030z_-1.1931818.wav
365,4speakers/wav8k/min/tt/mix/051o020f_0.692571_422a010m_2.3383883_052a050v_-2.3383883_22ga0106_-0.692571.wav,4,38654,4speakers/wav8k/min/tt/s1/051o020f_0.692571_422a010m_2.3383883_052a050v_-2.3383883_22ga0106_-0.692571.wav,4speakers/wav8k/min/tt/s2/051o020f_0.692571_422a010m_2.3383883_052a050v_-2.3383883_22ga0106_-0.692571.wav,4speakers/wav8k/min/tt/s3/051o020f_0.692571_422a010m_2.3383883_052a050v_-2.3383883_22ga0106_-0.692571.wav,4speakers/wav8k/min/tt/s4/051o020f_0.692571_422a010m_2.3383883_052a050v_-2.3383883_22ga0106_-0.692571.wav
