,mix,n_src,length,s1,s2,s3
275,3speakers/wav8k/min/tt/mix/051o0201_1.2619_050c010b_-1.2619_445c020r_0.wav,3,44823,3speakers/wav8k/min/tt/s1/051o0201_1.2619_050c010b_-1.2619_445c020r_0.wav,3speakers/wav8k/min/tt/s2/051o0201_1.2619_050c010b_-1.2619_445c020r_0.wav,3speakers/wav8k/min/tt/s3/051o0201_1.2619_050c010b_-1.2619_445c020r_0.wav
276,3speakers/wav8k/min/tt/mix/051o0201_2.0938_447o030s_-2.0938_443o030t_0.wav,3,36621,3speakers/wav8k/min/tt/s1/051o0201_2.0938_447o030s_-2.0938_443o030t_0.wav,3speakers/wav8k/min/tt/s2/051o0201_2.0938_447o030s_-2.0938_443o030t_0.wav,3speakers/wav8k/min/tt/s3/051o0201_2.0938_447o030s_-2.0938_443o030t_0.wav
277,3speakers/wav8k/min/tt/mix/051o0202_2.1189_447o0308_-2.1189_053o0207_0.wav,3,38016,3speakers/wav8k/min/tt/s1/051o0202_2.1189_447o0308_-2.1189_053o0207_0.wav,3speakers/wav8k/min/tt/s2/051o0202_2.1189_447o0308_-2.1189_053o0207_0.wav,3speakers/wav8k/min/tt/s3/051o0202_2.1189_447o0308_-2.1189_053o0207_0.wav
278,3speakers/wav8k/min/tt/mix/051o0203_1.441_053o020a_-1.441_420a010h_0.wav,3,32122,3speakers/wav8k/min/tt/s1/051o0203_1.441_053o020a_-1.441_420a010h_0.wav,3speakers/wav8k/min/tt/s2/051o0203_1.441_053o020a_-1.441_420a010h_0.wav,3speakers/wav8k/min/tt/s3/051o0203_1.441_053o020a_-1.441_420a010h_0.wav
279,3speakers/wav8k/min/tt/mix/051o0205_1.0247_423a010x_-1.0247_22go0104_0.wav,3,47195,3speakers/wav8k/min/tt/s1/051o0205_1.0247_423a010x_-1.0247_22go0104_0.wav,3speakers/wav8k/min/tt/s2/051o0205_1.0247_423a010x_-1.0247_22go0104_0.wav,3speakers/wav8k/min/tt/s3/051o0205_1.0247_423a010x_-1.0247_22go0104_0.wav
280,3speakers/wav8k/min/tt/mix/051o0205_1.1742_446o030y_-1.1742_440c0202_0.wav,3,57176,3speakers/wav8k/min/tt/s1/051o0205_1.1742_446o030y_-1.1742_440c0202_0.wav,3speakers/wav8k/min/tt/s2/051o0205_1.1742_446o030y_-1.1742_440c0202_0.wav,3speakers/wav8k/min/tt/s3/051o0205_1.1742_446o030y_-1.1742_440c0202_0.wav
281,3speakers/wav8k/min/tt/mix/051o0206_1.1222_440o0311_-1.1222_052a0504_0.wav,3,38049,3speakers/wav8k/min/tt/s1/051o0206_1.1222_440o0311_-1.1222_052a0504_0.wav,3speakers/wav8k/min/tt/s2/051o0206_1.1222_440o0311_-1.1222_052a0504_0.wav,3speakers/wav8k/min/tt/s3/051o0206_1.1222_440o0311_-1.1222_052a0504_0.wav
282,3speakers/wav8k/min/tt/mix/051o0207_2.2852_445c020p_-2.2852_443c0210_0.wav,3,45036,3speakers/wav8k/min/tt/s1/051o0207_2.2852_445c020p_-2.2852_443c0210_0.wav,3speakers/wav8k/min/tt/s2/051o0207_2.2852_445c020p_-2.2852_443c0210_0.wav,3speakers/wav8k/min/tt/s3/051o0207_2.2852_445c020p_-2.2852_443c0210_0.wav
283,3speakers/wav8k/min/tt/mix/051o0207_2.4511_22ha0107_-2.4511_421c0209_0.wav,3,38720,3speakers/wav8k/min/tt/s1/051o0207_2.4511_22ha0107_-2.4511_421c0209_0.wav,3speakers/wav8k/min/tt/s2/051o0207_2.4511_22ha0107_-2.4511_421c0209_0.wav,3speakers/wav8k/min/tt/s3/051o0207_2.4511_22ha0107_-2.4511_421c0209_0.wav
284,3speakers/wav8k/min/tt/mix/051o0209_0.47821_442o030i_-0.47821_22go0108_0.wav,3,40237,3speakers/wav8k/min/tt/s1/051o0209_0.47821_442o030i_-0.47821_22go0108_0.wav,3speakers/wav8k/min/tt/s2/051o0209_0.47821_442o030i_-0.47821_22go0108_0.wav,3speakers/wav8k/min/tt/s3/051o0209_0.47821_442o030i_-0.47821_22go0108_0.wav
285,3speakers/wav8k/min/tt/mix/051o020a_1.3776_442o030l_-1.3776_443o0312_0.wav,3,48406,3speakers/wav8k/min/tt/s1/051o020a_1.3776_442o030l_-1.3776_443o0312_0.wav,3speakers/wav8k/min/tt/s2/051o020a_1.3776_442o030l_-1.3776_443o0312_0.wav,3speakers/wav8k/min/tt/s3/051o020a_1.3776_442o030l_-1.3776_443o0312_0.wav
286,3speakers/wav8k/min/tt/mix/051o020b_1.8898_22ga010p_-1.8898_444o0311_0.wav,3,36389,3speakers/wav8k/min/tt/s1/051o020b_1.8898_22ga010p_-1.8898_444o0311_0.wav,3speakers/wav8k/min/tt/s2/051o020b_1.8898_22ga010p_-1.8898_444o0311_0.wav,3speakers/wav8k/min/tt/s3/051o020b_1.8898_22ga010p_-1.8898_444o0311_0.wav
287,3speakers/wav8k/min/tt/mix/051o020c_0.28759_423o030n_-0.28759_440c0206_0.wav,3,41037,3speakers/wav8k/min/tt/s1/051o020c_0.28759_423o030n_-0.28759_440c0206_0.wav,3speakers/wav8k/min/tt/s2/051o020c_0.28759_423o030n_-0.28759_440c0206_0.wav,3speakers/wav8k/min/tt/s3/051o020c_0.28759_423o030n_-0.28759_440c0206_0.wav
288,3speakers/wav8k/min/tt/mix/051o020d_0.074819_053a0510_-0.074819_443o030z_0.wav,3,46468,3speakers/wav8k/min/tt/s1/051o020d_0.074819_053a0510_-0.074819_443o030z_0.wav,3speakers/wav8k/min/tt/s2/051o020d_0.074819_053a0510_-0.074819_443o030z_0.wav,3speakers/wav8k/min/tt/s3/051o020d_0.074819_053a0510_-0.074819_443o030z_0.wav
289,3speakers/wav8k/min/tt/mix/051o020e_0.67493_445o0308_-0.67493_446o030r_0.wav,3,86055,3speakers/wav8k/min/tt/s1/051o020e_0.67493_445o0308_-0.67493_446o030r_0.wav,3speakers/wav8k/min/tt/s2/051o020e_0.67493_445o0308_-0.67493_446o030r_0.wav,3speakers/wav8k/min/tt/s3/051o020e_0.67493_445o0308_-0.67493_446o030r_0.wav
290,3speakers/wav8k/min/tt/mix/051o020e_0.71025_421o0302_-0.71025_443o0303_0.wav,3,47735,3speakers/wav8k/min/tt/s1/051o020e_0.71025_421o0302_-0.71025_443o0303_0.wav,3speakers/wav8k/min/tt/s2/051o020e_0.71025_421o0302_-0.71025_443o0303_0.wav,3speakers/wav8k/min/tt/s3/051o020e_0.71025_421o0302_-0.71025_443o0303_0.wav
291,3speakers/wav8k/min/tt/mix/051o020e_1.7267_442o030s_-1.7267_441c0213_0.wav,3,49465,3speakers/wav8k/min/tt/s1/051o020e_1.7267_442o030s_-1.7267_441c0213_0.wav,3speakers/wav8k/min/tt/s2/051o020e_1.7267_442o030s_-1.7267_441c0213_0.wav,3speakers/wav8k/min/tt/s3/051o020e_1.7267_442o030s_-1.7267_441c0213_0.wav
292,3speakers/wav8k/min/tt/mix/051o020f_2.38_445c020e_-2.38_053a0504_0.wav,3,52477,3speakers/wav8k/min/tt/s1/051o020f_2.38_445c020e_-2.38_053a0504_0.wav,3speakers/wav8k/min/tt/s2/051o020f_2.38_445c020e_-2.38_053a0504_0.wav,3speakers/wav8k/min/tt/s3/051o020f_2.38_445c020e_-2.38_053a0504_0.wav
293,3speakers/wav8k/min/tt/mix/051o020g_2.3653_442c020i_-2.3653_422c0205_0.wav,3,44644,3speakers/wav8k/min/tt/s1/051o020g_2.3653_442c020i_-2.3653_422c0205_0.wav,3speakers/wav8k/min/tt/s2/051o020g_2.3653_442c020i_-2.3653_422c0205_0.wav,3speakers/wav8k/min/tt/s3/051o020g_2.3653_442c020i_-2.3653_422c0205_0.wav
294,3speakers/wav8k/min/tt/mix/051o020i_0.64364_053o0207_-0.64364_22ho010z_0.wav,3,31842,3speakers/wav8k/min/tt/s1/051o020i_0.64364_053o0207_-0.64364_22ho010z_0.wav,3speakers/wav8k/min/tt/s2/051o020i_0.64364_053o0207_-0.64364_22ho010z_0.wav,3speakers/wav8k/min/tt/s3/051o020i_0.64364_053o0207_-0.64364_22ho010z_0.wav
295,3speakers/wav8k/min/tt/mix/051o020i_2.1415_447o0304_-2.1415_446c020t_0.wav,3,31842,3speakers/wav8k/min/tt/s1/051o020i_2.1415_447o0304_-2.1415_446c020t_0.wav,3speakers/wav8k/min/tt/s2/051o020i_2.1415_447o0304_-2.1415_446c020t_0.wav,3speakers/wav8k/min/tt/s3/051o020i_2.1415_447o0304_-2.1415_446c020t_0.wav
296,3speakers/wav8k/min/tt/mix/051o020j_1.2992_421a010u_-1.2992_423o030m_0.wav,3,50953,3speakers/wav8k/min/tt/s1/051o020j_1.2992_421a010u_-1.2992_423o030m_0.wav,3speakers/wav8k/min/tt/s2/051o020j_1.2992_421a010u_-1.2992_423o030m_0.wav,3speakers/wav8k/min/tt/s3/051o020j_1.2992_421a010u_-1.2992_423o030m_0.wav
297,3speakers/wav8k/min/tt/mix/051o020j_1.3458_053a050z_-1.3458_22ho0107_0.wav,3,45354,3speakers/wav8k/min/tt/s1/051o020j_1.3458_053a050z_-1.3458_22ho0107_0.wav,3speakers/wav8k/min/tt/s2/051o020j_1.3458_053a050z_-1.3458_22ho0107_0.wav,3speakers/wav8k/min/tt/s3/051o020j_1.3458_053a050z_-1.3458_22ho0107_0.wav
298,3speakers/wav8k/min/tt/mix/051o020k_1.7074_440o030t_-1.7074_052c010u_0.wav,3,46673,3speakers/wav8k/min/tt/s1/051o020k_1.7074_440o030t_-1.7074_052c010u_0.wav,3speakers/wav8k/min/tt/s2/051o020k_1.7074_440o030t_-1.7074_052c010u_0.wav,3speakers/wav8k/min/tt/s3/051o020k_1.7074_440o030t_-1.7074_052c010u_0.wav
299,3speakers/wav8k/min/tt/mix/051o020l_0.22103_443o0312_-0.22103_423a010a_0.wav,3,43333,3speakers/wav8k/min/tt/s1/051o020l_0.22103_443o0312_-0.22103_423a010a_0.wav,3speakers/wav8k/min/tt/s2/051o020l_0.22103_443o0312_-0.22103_423a010a_0.wav,3speakers/wav8k/min/tt/s3/051o020l_0.22103_443o0312_-0.22103_423a010a_0.wav
300,3speakers/wav8k/min/tt/mix/051o020m_0.050777_420o030a_-0.050777_422a010p_0.wav,3,35079,3speakers/wav8k/min/tt/s1/051o020m_0.050777_420o030a_-0.050777_422a010p_0.wav,3speakers/wav8k/min/tt/s2/051o020m_0.050777_420o030a_-0.050777_422a010p_0.wav,3speakers/wav8k/min/tt/s3/051o020m_0.050777_420o030a_-0.050777_422a010p_0.wav
301,3speakers/wav8k/min/tt/mix/051o020m_1.787_421o030w_-1.787_22go0111_0.wav,3,37220,3speakers/wav8k/min/tt/s1/051o020m_1.787_421o030w_-1.787_22go0111_0.wav,3speakers/wav8k/min/tt/s2/051o020m_1.787_421o030w_-1.787_22go0111_0.wav,3speakers/wav8k/min/tt/s3/051o020m_1.787_421o030w_-1.787_22go0111_0.wav
302,3speakers/wav8k/min/tt/mix/051o020n_0.49687_442o030d_-0.49687_22go010m_0.wav,3,53716,3speakers/wav8k/min/tt/s1/051o020n_0.49687_442o030d_-0.49687_22go010m_0.wav,3speakers/wav8k/min/tt/s2/051o020n_0.49687_442o030d_-0.49687_22go010m_0.wav,3speakers/wav8k/min/tt/s3/051o020n_0.49687_442o030d_-0.49687_22go010m_0.wav
303,3speakers/wav8k/min/tt/mix/051o020n_1.3109_447c020l_-1.3109_444o030v_0.wav,3,54901,3speakers/wav8k/min/tt/s1/051o020n_1.3109_447c020l_-1.3109_444o030v_0.wav,3speakers/wav8k/min/tt/s2/051o020n_1.3109_447c020l_-1.3109_444o030v_0.wav,3speakers/wav8k/min/tt/s3/051o020n_1.3109_447c020l_-1.3109_444o030v_0.wav
304,3speakers/wav8k/min/tt/mix/051o020o_1.3704_445c020v_-1.3704_440o030p_0.wav,3,20566,3speakers/wav8k/min/tt/s1/051o020o_1.3704_445c020v_-1.3704_440o030p_0.wav,3speakers/wav8k/min/tt/s2/051o020o_1.3704_445c020v_-1.3704_440o030p_0.wav,3speakers/wav8k/min/tt/s3/051o020o_1.3704_445c020v_-1.3704_440o030p_0.wav
305,3speakers/wav8k/min/tt/mix/051o020r_1.1731_444o030n_-1.1731_442c0212_0.wav,3,41197,3speakers/wav8k/min/tt/s1/051o020r_1.1731_444o030n_-1.1731_442c0212_0.wav,3speakers/wav8k/min/tt/s2/051o020r_1.1731_444o030n_-1.1731_442c0212_0.wav,3speakers/wav8k/min/tt/s3/051o020r_1.1731_444o030n_-1.1731_442c0212_0.wav
306,3speakers/wav8k/min/tt/mix/051o020s_1.4825_441c0205_-1.4825_421a010p_0.wav,3,24439,3speakers/wav8k/min/tt/s1/051o020s_1.4825_441c0205_-1.4825_421a010p_0.wav,3speakers/wav8k/min/tt/s2/051o020s_1.4825_441c0205_-1.4825_421a010p_0.wav,3speakers/wav8k/min/tt/s3/051o020s_1.4825_441c0205_-1.4825_421a010p_0.wav
307,3speakers/wav8k/min/tt/mix/051o020t_0.75872_420c0201_-0.75872_22gc0111_0.wav,3,34140,3speakers/wav8k/min/tt/s1/051o020t_0.75872_420c0201_-0.75872_22gc0111_0.wav,3speakers/wav8k/min/tt/s2/051o020t_0.75872_420c0201_-0.75872_22gc0111_0.wav,3speakers/wav8k/min/tt/s3/051o020t_0.75872_420c0201_-0.75872_22gc0111_0.wav
308,3speakers/wav8k/min/tt/mix/051o020t_1.2028_052o020w_-1.2028_22go0116_0.wav,3,43936,3speakers/wav8k/min/tt/s1/051o020t_1.2028_052o020w_-1.2028_22go0116_0.wav,3speakers/wav8k/min/tt/s2/051o020t_1.2028_052o020w_-1.2028_22go0116_0.wav,3speakers/wav8k/min/tt/s3/051o020t_1.2028_052o020w_-1.2028_22go0116_0.wav
309,3speakers/wav8k/min/tt/mix/051o020t_1.3002_053c010h_-1.3002_440o030a_0.wav,3,59157,3speakers/wav8k/min/tt/s1/051o020t_1.3002_053c010h_-1.3002_440o030a_0.wav,3speakers/wav8k/min/tt/s2/051o020t_1.3002_053c010h_-1.3002_440o030a_0.wav,3speakers/wav8k/min/tt/s3/051o020t_1.3002_053c010h_-1.3002_440o030a_0.wav
310,3speakers/wav8k/min/tt/mix/051o020t_1.4586_444c0213_-1.4586_053o020d_0.wav,3,41401,3speakers/wav8k/min/tt/s1/051o020t_1.4586_444c0213_-1.4586_053o020d_0.wav,3speakers/wav8k/min/tt/s2/051o020t_1.4586_444c0213_-1.4586_053o020d_0.wav,3speakers/wav8k/min/tt/s3/051o020t_1.4586_444c0213_-1.4586_053o020d_0.wav
311,3speakers/wav8k/min/tt/mix/051o020u_0.52948_444o030x_-0.52948_423o030s_0.wav,3,38055,3speakers/wav8k/min/tt/s1/051o020u_0.52948_444o030x_-0.52948_423o030s_0.wav,3speakers/wav8k/min/tt/s2/051o020u_0.52948_444o030x_-0.52948_423o030s_0.wav,3speakers/wav8k/min/tt/s3/051o020u_0.52948_444o030x_-0.52948_423o030s_0.wav
312,3speakers/wav8k/min/tt/mix/051o020v_0.66373_22hc0102_-0.66373_446o0308_0.wav,3,22080,3speakers/wav8k/min/tt/s1/051o020v_0.66373_22hc0102_-0.66373_446o0308_0.wav,3speakers/wav8k/min/tt/s2/051o020v_0.66373_22hc0102_-0.66373_446o0308_0.wav,3speakers/wav8k/min/tt/s3/051o020v_0.66373_22hc0102_-0.66373_446o0308_0.wav
313,3speakers/wav8k/min/tt/mix/051o020v_1.7149_444o0302_-1.7149_420c020w_0.wav,3,35214,3speakers/wav8k/min/tt/s1/051o020v_1.7149_444o0302_-1.7149_420c020w_0.wav,3speakers/wav8k/min/tt/s2/051o020v_1.7149_444o0302_-1.7149_420c020w_0.wav,3speakers/wav8k/min/tt/s3/051o020v_1.7149_444o0302_-1.7149_420c020w_0.wav
314,3speakers/wav8k/min/tt/mix/051o020w_1.9398_22ga0101_-1.9398_440o0302_0.wav,3,40428,3speakers/wav8k/min/tt/s1/051o020w_1.9398_22ga0101_-1.9398_440o0302_0.wav,3speakers/wav8k/min/tt/s2/051o020w_1.9398_22ga0101_-1.9398_440o0302_0.wav,3speakers/wav8k/min/tt/s3/051o020w_1.9398_22ga0101_-1.9398_440o0302_0.wav
315,3speakers/wav8k/min/tt/mix/051o020w_2.3866_440c0214_-2.3866_053a050m_0.wav,3,34726,3speakers/wav8k/min/tt/s1/051o020w_2.3866_440c0214_-2.3866_053a050m_0.wav,3speakers/wav8k/min/tt/s2/051o020w_2.3866_440c0214_-2.3866_053a050m_0.wav,3speakers/wav8k/min/tt/s3/051o020w_2.3866_440c0214_-2.3866_053a050m_0.wav
316,3speakers/wav8k/min/tt/mix/051o020x_0.66836_446o030n_-0.66836_443c0203_0.wav,3,38833,3speakers/wav8k/min/tt/s1/051o020x_0.66836_446o030n_-0.66836_443c0203_0.wav,3speakers/wav8k/min/tt/s2/051o020x_0.66836_446o030n_-0.66836_443c0203_0.wav,3speakers/wav8k/min/tt/s3/051o020x_0.66836_446o030n_-0.66836_443c0203_0.wav
317,3speakers/wav8k/min/tt/mix/051o020y_2.3723_22ho010w_-2.3723_422c0214_0.wav,3,22143,3speakers/wav8k/min/tt/s1/051o020y_2.3723_22ho010w_-2.3723_422c0214_0.wav,3speakers/wav8k/min/tt/s2/051o020y_2.3723_22ho010w_-2.3723_422c0214_0.wav,3speakers/wav8k/min/tt/s3/051o020y_2.3723_22ho010w_-2.3723_422c0214_0.wav
318,3speakers/wav8k/min/tt/mix/051o020z_1.5352_050o020c_-1.5352_420o030p_0.wav,3,47490,3speakers/wav8k/min/tt/s1/051o020z_1.5352_050o020c_-1.5352_420o030p_0.wav,3speakers/wav8k/min/tt/s2/051o020z_1.5352_050o020c_-1.5352_420o030p_0.wav,3speakers/wav8k/min/tt/s3/051o020z_1.5352_050o020c_-1.5352_420o030p_0.wav
319,3speakers/wav8k/min/tt/mix/051o020z_1.6893_443c020b_-1.6893_444o030w_0.wav,3,26850,3speakers/wav8k/min/tt/s1/051o020z_1.6893_443c020b_-1.6893_444o030w_0.wav,3speakers/wav8k/min/tt/s2/051o020z_1.6893_443c020b_-1.6893_444o030w_0.wav,3speakers/wav8k/min/tt/s3/051o020z_1.6893_443c020b_-1.6893_444o030w_0.wav
320,3speakers/wav8k/min/tt/mix/051o0211_1.8921_443c020x_-1.8921_444c020o_0.wav,3,53797,3speakers/wav8k/min/tt/s1/051o0211_1.8921_443c020x_-1.8921_444c020o_0.wav,3speakers/wav8k/min/tt/s2/051o0211_1.8921_443c020x_-1.8921_444c020o_0.wav,3speakers/wav8k/min/tt/s3/051o0211_1.8921_443c020x_-1.8921_444c020o_0.wav
321,3speakers/wav8k/min/tt/mix/051o0212_2.0898_442c020c_-2.0898_053o020d_0.wav,3,56249,3speakers/wav8k/min/tt/s1/051o0212_2.0898_442c020c_-2.0898_053o020d_0.wav,3speakers/wav8k/min/tt/s2/051o0212_2.0898_442c020c_-2.0898_053o020d_0.wav,3speakers/wav8k/min/tt/s3/051o0212_2.0898_442c020c_-2.0898_053o020d_0.wav
322,3speakers/wav8k/min/tt/mix/052a0501_0.9548_442o030k_-0.9548_443c020x_0.wav,3,39523,3speakers/wav8k/min/tt/s1/052a0501_0.9548_442o030k_-0.9548_443c020x_0.wav,3speakers/wav8k/min/tt/s2/052a0501_0.9548_442o030k_-0.9548_443c020x_0.wav,3speakers/wav8k/min/tt/s3/052a0501_0.9548_442o030k_-0.9548_443c020x_0.wav
323,3speakers/wav8k/min/tt/mix/052a0502_0.67763_444o030u_-0.67763_051c010f_0.wav,3,37529,3speakers/wav8k/min/tt/s1/052a0502_0.67763_444o030u_-0.67763_051c010f_0.wav,3speakers/wav8k/min/tt/s2/052a0502_0.67763_444o030u_-0.67763_051c010f_0.wav,3speakers/wav8k/min/tt/s3/052a0502_0.67763_444o030u_-0.67763_051c010f_0.wav
324,3speakers/wav8k/min/tt/mix/052a0502_1.2805_22ho0107_-1.2805_053a0504_0.wav,3,37529,3speakers/wav8k/min/tt/s1/052a0502_1.2805_22ho0107_-1.2805_053a0504_0.wav,3speakers/wav8k/min/tt/s2/052a0502_1.2805_22ho0107_-1.2805_053a0504_0.wav,3speakers/wav8k/min/tt/s3/052a0502_1.2805_22ho0107_-1.2805_053a0504_0.wav
325,3speakers/wav8k/min/tt/mix/052a0503_0.21506_442c020v_-0.21506_421a010l_0.wav,3,39350,3speakers/wav8k/min/tt/s1/052a0503_0.21506_442c020v_-0.21506_421a010l_0.wav,3speakers/wav8k/min/tt/s2/052a0503_0.21506_442c020v_-0.21506_421a010l_0.wav,3speakers/wav8k/min/tt/s3/052a0503_0.21506_442c020v_-0.21506_421a010l_0.wav
326,3speakers/wav8k/min/tt/mix/052a0503_1.0998_422c0204_-1.0998_444c020y_0.wav,3,39350,3speakers/wav8k/min/tt/s1/052a0503_1.0998_422c0204_-1.0998_444c020y_0.wav,3speakers/wav8k/min/tt/s2/052a0503_1.0998_422c0204_-1.0998_444c020y_0.wav,3speakers/wav8k/min/tt/s3/052a0503_1.0998_422c0204_-1.0998_444c020y_0.wav
327,3speakers/wav8k/min/tt/mix/052a0503_1.8617_423c020p_-1.8617_421o0306_0.wav,3,38305,3speakers/wav8k/min/tt/s1/052a0503_1.8617_423c020p_-1.8617_421o0306_0.wav,3speakers/wav8k/min/tt/s2/052a0503_1.8617_423c020p_-1.8617_421o0306_0.wav,3speakers/wav8k/min/tt/s3/052a0503_1.8617_423c020p_-1.8617_421o0306_0.wav
328,3speakers/wav8k/min/tt/mix/052a0504_1.8231_051c0113_-1.8231_050a050o_0.wav,3,36880,3speakers/wav8k/min/tt/s1/052a0504_1.8231_051c0113_-1.8231_050a050o_0.wav,3speakers/wav8k/min/tt/s2/052a0504_1.8231_051c0113_-1.8231_050a050o_0.wav,3speakers/wav8k/min/tt/s3/052a0504_1.8231_051c0113_-1.8231_050a050o_0.wav
329,3speakers/wav8k/min/tt/mix/052a0505_1.7856_22hc010t_-1.7856_444c0212_0.wav,3,34400,3speakers/wav8k/min/tt/s1/052a0505_1.7856_22hc010t_-1.7856_444c0212_0.wav,3speakers/wav8k/min/tt/s2/052a0505_1.7856_22hc010t_-1.7856_444c0212_0.wav,3speakers/wav8k/min/tt/s3/052a0505_1.7856_22hc010t_-1.7856_444c0212_0.wav
330,3speakers/wav8k/min/tt/mix/052a0505_1.858_441o030g_-1.858_446o0316_0.wav,3,46284,3speakers/wav8k/min/tt/s1/052a0505_1.858_441o030g_-1.858_446o0316_0.wav,3speakers/wav8k/min/tt/s2/052a0505_1.858_441o030g_-1.858_446o0316_0.wav,3speakers/wav8k/min/tt/s3/052a0505_1.858_441o030g_-1.858_446o0316_0.wav
331,3speakers/wav8k/min/tt/mix/052a0506_0.41129_422o0301_-0.41129_444c020e_0.wav,3,23993,3speakers/wav8k/min/tt/s1/052a0506_0.41129_422o0301_-0.41129_444c020e_0.wav,3speakers/wav8k/min/tt/s2/052a0506_0.41129_422o0301_-0.41129_444c020e_0.wav,3speakers/wav8k/min/tt/s3/052a0506_0.41129_422o0301_-0.41129_444c020e_0.wav
332,3speakers/wav8k/min/tt/mix/052a0506_1.3103_420c020g_-1.3103_441o030z_0.wav,3,43515,3speakers/wav8k/min/tt/s1/052a0506_1.3103_420c020g_-1.3103_441o030z_0.wav,3speakers/wav8k/min/tt/s2/052a0506_1.3103_420c020g_-1.3103_441o030z_0.wav,3speakers/wav8k/min/tt/s3/052a0506_1.3103_420c020g_-1.3103_441o030z_0.wav
333,3speakers/wav8k/min/tt/mix/052a0508_2.2696_441c020s_-2.2696_422o030g_0.wav,3,35950,3speakers/wav8k/min/tt/s1/052a0508_2.2696_441c020s_-2.2696_422o030g_0.wav,3speakers/wav8k/min/tt/s2/052a0508_2.2696_441c020s_-2.2696_422o030g_0.wav,3speakers/wav8k/min/tt/s3/052a0508_2.2696_441c020s_-2.2696_422o030g_0.wav
334,3speakers/wav8k/min/tt/mix/052a0509_2.2288_440o030a_-2.2288_050c010t_0.wav,3,38860,3speakers/wav8k/min/tt/s1/052a0509_2.2288_440o030a_-2.2288_050c010t_0.wav,3speakers/wav8k/min/tt/s2/052a0509_2.2288_440o030a_-2.2288_050c010t_0.wav,3speakers/wav8k/min/tt/s3/052a0509_2.2288_440o030a_-2.2288_050c010t_0.wav
335,3speakers/wav8k/min/tt/mix/052a0509_2.4491_446o030f_-2.4491_22ga010t_0.wav,3,38860,3speakers/wav8k/min/tt/s1/052a0509_2.4491_446o030f_-2.4491_22ga010t_0.wav,3speakers/wav8k/min/tt/s2/052a0509_2.4491_446o030f_-2.4491_22ga010t_0.wav,3speakers/wav8k/min/tt/s3/052a0509_2.4491_446o030f_-2.4491_22ga010t_0.wav
336,3speakers/wav8k/min/tt/mix/052a050a_0.3094_423a010m_-0.3094_22ga010f_0.wav,3,37412,3speakers/wav8k/min/tt/s1/052a050a_0.3094_423a010m_-0.3094_22ga010f_0.wav,3speakers/wav8k/min/tt/s2/052a050a_0.3094_423a010m_-0.3094_22ga010f_0.wav,3speakers/wav8k/min/tt/s3/052a050a_0.3094_423a010m_-0.3094_22ga010f_0.wav
337,3speakers/wav8k/min/tt/mix/052a050c_1.4899_051o0212_-1.4899_421o030y_0.wav,3,40534,3speakers/wav8k/min/tt/s1/052a050c_1.4899_051o0212_-1.4899_421o030y_0.wav,3speakers/wav8k/min/tt/s2/052a050c_1.4899_051o0212_-1.4899_421o030y_0.wav,3speakers/wav8k/min/tt/s3/052a050c_1.4899_051o0212_-1.4899_421o030y_0.wav
338,3speakers/wav8k/min/tt/mix/052a050c_2.0079_423o030b_-2.0079_422a010b_0.wav,3,36575,3speakers/wav8k/min/tt/s1/052a050c_2.0079_423o030b_-2.0079_422a010b_0.wav,3speakers/wav8k/min/tt/s2/052a050c_2.0079_423o030b_-2.0079_422a010b_0.wav,3speakers/wav8k/min/tt/s3/052a050c_2.0079_423o030b_-2.0079_422a010b_0.wav
339,3speakers/wav8k/min/tt/mix/052a050f_0.91337_423o030b_-0.91337_444c020d_0.wav,3,38184,3speakers/wav8k/min/tt/s1/052a050f_0.91337_423o030b_-0.91337_444c020d_0.wav,3speakers/wav8k/min/tt/s2/052a050f_0.91337_423o030b_-0.91337_444c020d_0.wav,3speakers/wav8k/min/tt/s3/052a050f_0.91337_423o030b_-0.91337_444c020d_0.wav
340,3speakers/wav8k/min/tt/mix/052a050f_2.0328_442o030a_-2.0328_22ho010f_0.wav,3,40322,3speakers/wav8k/min/tt/s1/052a050f_2.0328_442o030a_-2.0328_22ho010f_0.wav,3speakers/wav8k/min/tt/s2/052a050f_2.0328_442o030a_-2.0328_22ho010f_0.wav,3speakers/wav8k/min/tt/s3/052a050f_2.0328_442o030a_-2.0328_22ho010f_0.wav
341,3speakers/wav8k/min/tt/mix/052a050f_2.3445_053a0513_-2.3445_442c0212_0.wav,3,40322,3speakers/wav8k/min/tt/s1/052a050f_2.3445_053a0513_-2.3445_442c0212_0.wav,3speakers/wav8k/min/tt/s2/052a050f_2.3445_053a0513_-2.3445_442c0212_0.wav,3speakers/wav8k/min/tt/s3/052a050f_2.3445_053a0513_-2.3445_442c0212_0.wav
342,3speakers/wav8k/min/tt/mix/052a050k_0.39381_421c020b_-0.39381_440c0214_0.wav,3,34726,3speakers/wav8k/min/tt/s1/052a050k_0.39381_421c020b_-0.39381_440c0214_0.wav,3speakers/wav8k/min/tt/s2/052a050k_0.39381_421c020b_-0.39381_440c0214_0.wav,3speakers/wav8k/min/tt/s3/052a050k_0.39381_421c020b_-0.39381_440c0214_0.wav
