,mix,n_src,length,s1,s2,s3,s4,s5
5326,,3,61056,,,,,
5327,,3,55887,,,,,
5328,,3,36621,,,,,
5329,,3,36621,,,,,
5330,,3,60746,,,,,
5331,,3,42311,,,,,
5332,,3,48351,,,,,
5333,,3,24320,,,,,
5334,,3,38880,,,,,
5335,,3,75925,,,,,
5336,,3,73561,,,,,
5337,,3,51173,,,,,
5338,,3,77715,,,,,
5339,,3,48993,,,,,
5340,,3,36480,,,,,
5341,,3,39811,,,,,
5342,,3,41264,,,,,
5343,,3,40725,,,,,
5344,,3,42858,,,,,
5345,,3,41242,,,,,
5346,,3,62487,,,,,
5347,,3,44480,,,,,
5348,,3,83097,,,,,
5349,,3,44320,,,,,
5350,,3,34808,,,,,
5351,,3,43021,,,,,
5352,,3,51854,,,,,
5353,,3,44035,,,,,
5354,,3,27041,,,,,
5355,,3,34720,,,,,
5356,,3,62135,,,,,
5357,,3,28929,,,,,
5358,,3,22681,,,,,
5359,,3,49442,,,,,
5360,,3,27689,,,,,
5361,,3,64048,,,,,
5362,,3,47066,,,,,
5363,,3,62887,,,,,
5364,,3,43526,,,,,
5365,,3,27401,,,,,
5366,,3,27612,,,,,
5367,,3,44644,,,,,
5368,,3,52067,,,,,
5369,,3,40251,,,,,
5370,,3,54207,,,,,
5371,,3,42311,,,,,
5372,,3,43360,,,,,
5373,,3,36218,,,,,
5374,,3,37209,,,,,
5375,,3,31842,,,,,
5376,,3,42187,,,,,
5377,,3,55515,,,,,
5378,,3,24704,,,,,
5379,,3,46677,,,,,
5380,,3,58691,,,,,
5381,,3,32425,,,,,
5382,,3,33671,,,,,
5383,,3,38184,,,,,
5384,,3,38184,,,,,
5385,,3,52462,,,,,
5386,,3,41944,,,,,
5387,,3,59200,,,,,
5388,,3,39673,,,,,
5389,,3,22486,,,,,
5390,,3,26269,,,,,
5391,,3,33148,,,,,
5392,,3,48156,,,,,
5393,,3,60171,,,,,
5394,,3,29041,,,,,
5395,,3,37192,,,,,
5396,,3,44148,,,,,
5397,,3,44656,,,,,
5398,,3,19043,,,,,
5399,,3,19043,,,,,
5400,,3,41963,,,,,
5401,,3,40988,,,,,
5402,,3,22080,,,,,
5403,,3,46059,,,,,
5404,,3,45282,,,,,
5405,,3,38858,,,,,
5406,,3,48096,,,,,
5407,,3,41788,,,,,
5408,,3,35214,,,,,
5409,,3,29325,,,,,
5410,,3,15360,,,,,
5411,,3,43355,,,,,
5412,,3,25312,,,,,
5413,,3,43355,,,,,
5414,,3,39001,,,,,
5415,,3,39001,,,,,
5416,,3,39001,,,,,
5417,,3,39001,,,,,
5418,,3,51266,,,,,
5419,,3,21280,,,,,
5420,,3,34693,,,,,
5421,,3,44480,,,,,
5422,,3,57611,,,,,
5423,,3,53558,,,,,
5424,,3,38672,,,,,
5425,,3,38880,,,,,
5426,,3,55617,,,,,
5427,,3,61977,,,,,
5428,,3,56000,,,,,
5429,,3,37440,,,,,
5430,,3,42359,,,,,
5431,,3,58400,,,,,
5432,,3,48320,,,,,
5433,,3,44969,,,,,
5434,,3,26453,,,,,
5435,,3,41401,,,,,
5436,,3,41401,,,,,
5437,,3,49835,,,,,
5438,,3,43578,,,,,
5439,,3,32667,,,,,
5440,,3,46070,,,,,
5441,,3,35443,,,,,
5442,,3,49981,,,,,
5443,,3,67693,,,,,
5444,,3,50965,,,,,
5445,,3,47116,,,,,
5446,,3,38055,,,,,
5447,,3,48156,,,,,
5448,,3,44485,,,,,
5449,,3,30391,,,,,
5450,,3,51478,,,,,
5451,,3,45036,,,,,
5452,,3,83708,,,,,
5453,,3,45319,,,,,
5454,,3,41120,,,,,
5455,,3,53884,,,,,
5456,,3,45417,,,,,
5457,,3,36960,,,,,
5458,,3,39251,,,,,
5459,,3,53716,,,,,
5460,,3,39312,,,,,
5461,,3,66381,,,,,
5462,,3,59331,,,,,
5463,,3,37693,,,,,
5464,,3,38738,,,,,
5465,,3,23111,,,,,
5466,,3,63535,,,,,
5467,,3,68214,,,,,
5468,,3,47534,,,,,
5469,,3,53467,,,,,
5470,,3,32822,,,,,
5471,,3,50313,,,,,
5472,,3,38946,,,,,
5473,,3,35670,,,,,
5474,,3,69348,,,,,
5475,,3,47219,,,,,
5476,,3,53592,,,,,
5477,,3,52498,,,,,
5478,,3,32350,,,,,
5479,,3,38586,,,,,
5480,,3,55913,,,,,
5481,,3,51960,,,,,
5482,,3,35214,,,,,
5483,,3,60390,,,,,
5484,,3,35443,,,,,
5485,,3,40615,,,,,
5486,,3,47195,,,,,
5487,,3,33120,,,,,
5488,,3,48096,,,,,
5489,,3,44979,,,,,
5490,,3,48046,,,,,
5491,,3,53691,,,,,
5492,,3,45800,,,,,
5493,,3,32037,,,,,
5494,,3,45307,,,,,
5495,,3,49037,,,,,
5496,,3,46094,,,,,
5497,,3,39487,,,,,
5498,,3,34218,,,,,
5499,,3,45594,,,,,
5500,,3,44467,,,,,
5501,,3,53045,,,,,
5502,,3,44623,,,,,
5503,,3,36328,,,,,
5504,,3,47028,,,,,
5505,,3,24320,,,,,
5506,,3,33849,,,,,
5507,,3,26720,,,,,
5508,,3,49732,,,,,
5509,,3,25624,,,,,
5510,,3,25624,,,,,
5511,,3,25624,,,,,
5512,,3,39364,,,,,
5513,,3,27378,,,,,
5514,,3,45601,,,,,
5515,,3,43216,,,,,
5516,,3,28602,,,,,
5517,,3,42311,,,,,
5518,,3,49950,,,,,
5519,,3,49950,,,,,
5520,,3,39360,,,,,
5521,,3,49950,,,,,
5522,,3,49950,,,,,
5523,,3,38560,,,,,
5524,,3,32822,,,,,
5525,,3,32822,,,,,
5526,,3,33301,,,,,
5527,,3,31360,,,,,
5528,,3,25982,,,,,
5529,,3,32883,,,,,
5530,,3,32883,,,,,
5531,,3,27844,,,,,
5532,,3,22486,,,,,
5533,,3,44070,,,,,
5534,,3,40615,,,,,
5535,,3,44170,,,,,
5536,,3,44170,,,,,
5537,,3,44170,,,,,
5538,,3,37893,,,,,
5539,,3,50700,,,,,
5540,,3,35222,,,,,
5541,,3,36155,,,,,
5542,,3,37220,,,,,
5543,,3,19840,,,,,
5544,,3,33829,,,,,
5545,,3,40480,,,,,
5546,,3,68596,,,,,
5547,,3,16641,,,,,
5548,,3,40852,,,,,
5549,,3,38672,,,,,
5550,,3,45920,,,,,
5551,,3,35181,,,,,
5552,,3,35181,,,,,
5553,,3,35181,,,,,
5554,,3,67597,,,,,
5555,,3,43249,,,,,
5556,,3,64487,,,,,
5557,,3,35628,,,,,
5558,,3,34398,,,,,
5559,,3,64092,,,,,
5560,,3,33671,,,,,
5561,,3,33440,,,,,
5562,,3,21775,,,,,
5563,,3,37915,,,,,
5564,,3,45036,,,,,
5565,,3,44693,,,,,
5566,,3,33211,,,,,
5567,,3,21280,,,,,
5568,,3,22681,,,,,
5569,,3,41182,,,,,
5570,,3,34140,,,,,
5571,,3,46132,,,,,
5572,,3,48818,,,,,
5573,,3,30594,,,,,
5574,,3,30594,,,,,
5575,,3,20566,,,,,
5576,,3,20566,,,,,
5577,,3,20566,,,,,
5578,,3,20566,,,,,
5579,,3,20566,,,,,
5580,,3,20566,,,,,
5581,,3,20566,,,,,
5582,,3,41525,,,,,
5583,,3,29150,,,,,
5584,,3,35950,,,,,
5585,,3,38790,,,,,
5586,,3,24704,,,,,
5587,,3,26795,,,,,
5588,,3,41779,,,,,
5589,,3,42311,,,,,
5590,,3,52650,,,,,
5591,,3,31207,,,,,
5592,,3,31207,,,,,
5593,,3,22880,,,,,
5594,,3,33405,,,,,
5595,,3,33405,,,,,
5596,,3,50823,,,,,
5597,,3,53366,,,,,
5598,,3,48960,,,,,
5599,,3,40143,,,,,
5600,,3,46572,,,,,
5601,,3,46572,,,,,
5602,,3,46306,,,,,
5603,,3,43671,,,,,
5604,,3,59412,,,,,
5605,,3,39117,,,,,
5606,,3,44623,,,,,
5607,,3,43418,,,,,
5608,,3,48503,,,,,
5609,,3,39364,,,,,
5610,,3,37619,,,,,
5611,,3,37619,,,,,
5612,,3,55887,,,,,
5613,,3,58644,,,,,
5614,,3,37567,,,,,
5615,,3,37567,,,,,
5616,,3,41788,,,,,
5617,,3,41788,,,,,
5618,,3,37039,,,,,
5619,,3,43500,,,,,
5620,,3,49568,,,,,
5621,,3,44480,,,,,
5622,,3,53318,,,,,
5623,,3,41785,,,,,
5624,,3,39251,,,,,
5625,,3,44829,,,,,
5626,,3,31319,,,,,
5627,,3,39203,,,,,
5628,,3,55746,,,,,
5629,,3,50152,,,,,
5630,,3,32800,,,,,
5631,,3,22648,,,,,
5632,,3,30637,,,,,
5633,,3,51578,,,,,
5634,,3,50720,,,,,
5635,,3,48276,,,,,
5636,,3,24853,,,,,
5637,,3,41648,,,,,
5638,,3,38240,,,,,
5639,,3,44247,,,,,
5640,,3,37620,,,,,
5641,,3,38423,,,,,
5642,,3,54797,,,,,
5643,,3,54797,,,,,
5644,,3,54797,,,,,
5645,,3,34212,,,,,
5646,,3,34212,,,,,
5647,,3,34212,,,,,
5648,,3,53386,,,,,
5649,,3,42875,,,,,
5650,,3,48312,,,,,
5651,,3,31760,,,,,
5652,,3,31760,,,,,
5653,,3,42560,,,,,
5654,,3,51537,,,,,
5655,,3,41195,,,,,
5656,,3,28720,,,,,
5657,,3,81253,,,,,
5658,,3,56935,,,,,
5659,,3,30391,,,,,
5660,,3,58230,,,,,
5661,,3,39143,,,,,
5662,,3,43929,,,,,
5663,,3,47618,,,,,
5664,,3,31071,,,,,
5665,,3,49987,,,,,
5666,,3,32775,,,,,
5667,,3,53827,,,,,
5668,,3,70421,,,,,
5669,,3,18779,,,,,
5670,,3,44449,,,,,
5671,,3,39520,,,,,
5672,,3,37600,,,,,
5673,,3,41525,,,,,
5674,,3,48406,,,,,
5675,,3,45062,,,,,
5676,,3,40706,,,,,
5677,,3,54750,,,,,
5678,,3,44979,,,,,
5679,,3,49942,,,,,
5680,,3,23868,,,,,
5681,,3,42878,,,,,
5682,,3,28602,,,,,
5683,,3,49069,,,,,
5684,,3,46360,,,,,
5685,,3,49280,,,,,
5686,,3,45571,,,,,
5687,,3,63535,,,,,
5688,,3,31071,,,,,
5689,,3,51016,,,,,
5690,,3,35272,,,,,
5691,,3,36124,,,,,
5692,,3,36124,,,,,
5693,,3,36404,,,,,
5694,,3,34808,,,,,
5695,,3,38560,,,,,
5696,,3,53600,,,,,
5697,,3,55714,,,,,
5698,,3,22562,,,,,
5699,,3,48014,,,,,
5700,,3,46572,,,,,
5701,,3,46059,,,,,
5702,,3,47112,,,,,
5703,,3,58899,,,,,
5704,,3,43441,,,,,
5705,,3,46677,,,,,
5706,,3,44960,,,,,
5707,,3,65840,,,,,
5708,,3,49685,,,,,
5709,,3,55159,,,,,
5710,,3,60480,,,,,
5711,,3,41769,,,,,
5712,,3,40480,,,,,
5713,,3,43200,,,,,
5714,,3,56000,,,,,
5715,,3,61056,,,,,
5716,,3,44070,,,,,
5717,,3,64340,,,,,
5718,,3,42267,,,,,
5719,,3,59025,,,,,
5720,,3,41315,,,,,
5721,,3,53643,,,,,
5722,,3,48276,,,,,
5723,,3,22486,,,,,
5724,,3,48276,,,,,
5725,,3,37314,,,,,
5726,,3,37314,,,,,
5727,,3,37314,,,,,
5728,,3,26075,,,,,
5729,,3,24101,,,,,
5730,,3,46266,,,,,
5731,,3,67693,,,,,
5732,,3,42311,,,,,
5733,,3,28996,,,,,
5734,,3,44736,,,,,
5735,,3,55159,,,,,
5736,,3,32331,,,,,
5737,,3,44713,,,,,
5738,,3,39021,,,,,
5739,,3,61966,,,,,
5740,,3,39626,,,,,
5741,,3,43200,,,,,
5742,,3,43355,,,,,
5743,,3,43209,,,,,
5744,,3,54548,,,,,
5745,,3,48811,,,,,
5746,,3,47112,,,,,
5747,,3,48747,,,,,
5748,,3,44148,,,,,
5749,,3,45417,,,,,
5750,,3,36960,,,,,
5751,,3,50908,,,,,
5752,,3,42593,,,,,
5753,,3,46833,,,,,
5754,,3,33440,,,,,
5755,,3,31842,,,,,
5756,,3,33301,,,,,
5757,,3,24310,,,,,
5758,,3,33301,,,,,
5759,,3,43890,,,,,
5760,,3,50240,,,,,
5761,,3,24133,,,,,
5762,,3,24133,,,,,
5763,,3,32775,,,,,
5764,,3,51730,,,,,
5765,,3,43411,,,,,
5766,,3,42210,,,,,
5767,,3,57226,,,,,
5768,,3,57226,,,,,
5769,,3,51730,,,,,
5770,,3,28380,,,,,
5771,,3,37440,,,,,
5772,,3,44623,,,,,
5773,,3,42699,,,,,
5774,,3,44454,,,,,
5775,,3,58699,,,,,
5776,,3,35854,,,,,
5777,,3,55210,,,,,
5778,,3,53827,,,,,
5779,,3,54709,,,,,
5780,,3,43405,,,,,
5781,,3,37567,,,,,
5782,,3,35200,,,,,
5783,,3,41670,,,,,
5784,,3,74388,,,,,
5785,,3,18779,,,,,
5786,,3,35006,,,,,
5787,,3,43072,,,,,
5788,,3,54720,,,,,
5789,,3,25982,,,,,
5790,,3,45631,,,,,
5791,,3,44800,,,,,
5792,,3,40800,,,,,
5793,,3,45631,,,,,
5794,,3,45631,,,,,
5795,,3,44656,,,,,
5796,,3,44656,,,,,
5797,,3,44656,,,,,
5798,,3,67862,,,,,
5799,,3,59632,,,,,
5800,,3,35854,,,,,
5801,,3,42400,,,,,
5802,,3,52019,,,,,
5803,,3,59438,,,,,
5804,,3,42110,,,,,
5805,,3,47333,,,,,
5806,,3,44485,,,,,
5807,,3,48243,,,,,
5808,,3,44800,,,,,
5809,,3,22992,,,,,
5810,,3,53944,,,,,
5811,,3,44845,,,,,
5812,,3,37209,,,,,
5813,,3,51537,,,,,
5814,,3,43759,,,,,
5815,,3,47040,,,,,
5816,,3,38165,,,,,
5817,,3,41959,,,,,
5818,,3,35214,,,,,
5819,,3,53762,,,,,
5820,,3,41242,,,,,
5821,,3,39151,,,,,
5822,,3,43441,,,,,
5823,,3,54207,,,,,
5824,,3,44454,,,,,
5825,,3,46396,,,,,
5826,,3,66615,,,,,
5827,,3,36218,,,,,
5828,,3,35181,,,,,
5829,,3,59962,,,,,
5830,,3,34560,,,,,
5831,,3,45308,,,,,
5832,,3,47098,,,,,
5833,,3,62448,,,,,
5834,,3,40000,,,,,
5835,,3,48747,,,,,
5836,,3,28929,,,,,
5837,,3,28929,,,,,
5838,,3,46162,,,,,
5839,,3,43520,,,,,
5840,,3,36829,,,,,
5841,,3,70101,,,,,
5842,,3,24435,,,,,
5843,,3,33120,,,,,
5844,,3,35200,,,,,
5845,,3,36732,,,,,
5846,,3,36732,,,,,
5847,,3,48278,,,,,
5848,,3,61512,,,,,
5849,,3,39660,,,,,
5850,,3,45594,,,,,
5851,,3,49629,,,,,
5852,,3,31671,,,,,
5853,,3,49524,,,,,
5854,,3,32883,,,,,
5855,,3,41944,,,,,
5856,,3,65259,,,,,
5857,,3,16641,,,,,
5858,,3,16641,,,,,
5859,,3,16641,,,,,
5860,,3,47008,,,,,
5861,,3,53045,,,,,
5862,,3,32045,,,,,
5863,,3,28996,,,,,
5864,,3,57492,,,,,
5865,,3,39312,,,,,
5866,,3,36495,,,,,
5867,,3,70401,,,,,
5868,,3,38029,,,,,
5869,,3,37097,,,,,
5870,,3,30748,,,,,
5871,,3,46240,,,,,
5872,,3,52915,,,,,
5873,,3,36218,,,,,
5874,,3,36218,,,,,
5875,,3,36218,,,,,
5876,,3,36218,,,,,
5877,,3,36124,,,,,
5878,,3,36218,,,,,
5879,,3,41714,,,,,
5880,,3,49120,,,,,
5881,,3,50024,,,,,
5882,,3,54055,,,,,
5883,,3,43405,,,,,
5884,,3,33120,,,,,
5885,,3,54560,,,,,
5886,,3,20800,,,,,
5887,,3,41037,,,,,
5888,,3,44713,,,,,
5889,,3,39358,,,,,
5890,,3,24101,,,,,
5891,,3,69862,,,,,
5892,,3,48351,,,,,
5893,,3,32749,,,,,
5894,,3,29407,,,,,
5895,,3,29407,,,,,
5896,,3,35079,,,,,
5897,,3,44774,,,,,
5898,,3,40143,,,,,
5899,,3,40615,,,,,
5900,,3,41120,,,,,
5901,,3,43929,,,,,
5902,,3,43515,,,,,
5903,,3,26850,,,,,
5904,,3,42699,,,,,
5905,,3,33120,,,,,
5906,,3,34808,,,,,
5907,,3,33301,,,,,
5908,,3,55887,,,,,
5909,,3,41648,,,,,
5910,,3,52110,,,,,
5911,,3,46240,,,,,
5912,,3,68201,,,,,
5913,,3,49002,,,,,
5914,,3,39713,,,,,
5915,,3,40425,,,,,
5916,,3,37438,,,,,
5917,,3,36328,,,,,
5918,,3,12960,,,,,
5919,,3,41963,,,,,
5920,,3,60171,,,,,
5921,,3,36495,,,,,
5922,,3,44454,,,,,
5923,,3,33440,,,,,
5924,,3,38880,,,,,
5925,,3,47028,,,,,
5926,,3,45623,,,,,
5927,,3,30748,,,,,
5928,,3,36864,,,,,
5929,,3,24853,,,,,
5930,,3,29120,,,,,
5931,,3,28929,,,,,
5932,,3,37915,,,,,
5933,,3,23868,,,,,
5934,,3,23868,,,,,
5935,,3,23868,,,,,
5936,,3,34212,,,,,
5937,,3,44828,,,,,
5938,,3,38049,,,,,
5939,,3,39251,,,,,
5940,,3,34808,,,,,
5941,,3,24320,,,,,
5942,,3,28380,,,,,
5943,,3,31181,,,,,
5944,,3,57741,,,,,
5945,,3,46306,,,,,
5946,,3,34118,,,,,
5947,,3,34118,,,,,
5948,,3,39021,,,,,
5949,,3,45127,,,,,
5950,,3,56269,,,,,
5951,,3,40998,,,,,
5952,,3,59377,,,,,
5953,,3,51762,,,,,
5954,,3,58094,,,,,
5955,,3,42880,,,,,
5956,,3,55159,,,,,
5957,,3,46846,,,,,
5958,,3,81253,,,,,
5959,,3,51478,,,,,
5960,,3,58704,,,,,
5961,,3,43916,,,,,
5962,,3,50734,,,,,
5963,,3,41638,,,,,
5964,,3,43748,,,,,
5965,,3,42475,,,,,
5966,,3,55591,,,,,
5967,,3,45810,,,,,
5968,,3,44485,,,,,
5969,,3,44969,,,,,
5970,,3,26850,,,,,
5971,,3,60160,,,,,
5972,,3,39490,,,,,
5973,,3,42005,,,,,
5974,,3,30080,,,,,
5975,,3,54789,,,,,
5976,,3,46081,,,,,
5977,,3,31181,,,,,
5978,,3,35079,,,,,
5979,,3,87888,,,,,
5980,,3,53467,,,,,
5981,,3,39626,,,,,
5982,,3,28135,,,,,
5983,,3,70264,,,,,
5984,,3,36398,,,,,
5985,,3,25562,,,,,
5986,,3,46059,,,,,
5987,,3,39379,,,,,
5988,,3,36024,,,,,
5989,,3,66687,,,,,
5990,,3,45282,,,,,
5991,,3,50560,,,,,
5992,,3,40960,,,,,
5993,,3,44898,,,,,
5994,,3,50887,,,,,
5995,,3,42217,,,,,
5996,,3,54091,,,,,
5997,,3,36452,,,,,
5998,,3,49441,,,,,
5999,,3,59910,,,,,
6000,,4,38899,,,,,
6001,,4,25080,,,,,
6002,,4,44920,,,,,
6003,,4,39379,,,,,
6004,,4,30637,,,,,
6005,,4,43302,,,,,
6006,,4,44898,,,,,
6007,,4,44898,,,,,
6008,,4,43526,,,,,
6009,,4,44898,,,,,
6010,,4,44898,,,,,
6011,,4,22486,,,,,
6012,,4,47098,,,,,
6013,,4,36503,,,,,
6014,,4,33829,,,,,
6015,,4,14986,,,,,
6016,,4,37209,,,,,
6017,,4,34140,,,,,
6018,,4,44308,,,,,
6019,,4,43671,,,,,
6020,,4,19840,,,,,
6021,,4,23520,,,,,
6022,,4,43209,,,,,
6023,,4,35854,,,,,
6024,,4,39764,,,,,
6025,,4,41643,,,,,
6026,,4,16628,,,,,
6027,,4,19840,,,,,
6028,,4,40570,,,,,
6029,,4,41601,,,,,
6030,,4,41601,,,,,
6031,,4,24480,,,,,
6032,,4,37636,,,,,
6033,,4,38560,,,,,
6034,,4,39673,,,,,
6035,,4,36880,,,,,
6036,,4,36495,,,,,
6037,,4,32285,,,,,
6038,,4,38652,,,,,
6039,,4,34560,,,,,
6040,,4,41912,,,,,
6041,,4,36231,,,,,
6042,,4,40271,,,,,
6043,,4,44061,,,,,
6044,,4,44061,,,,,
6045,,4,44348,,,,,
6046,,4,19043,,,,,
6047,,4,20566,,,,,
6048,,4,39520,,,,,
6049,,4,38880,,,,,
6050,,4,31360,,,,,
6051,,4,43304,,,,,
6052,,4,36640,,,,,
6053,,4,43304,,,,,
6054,,4,39723,,,,,
6055,,4,38184,,,,,
6056,,4,41785,,,,,
6057,,4,41785,,,,,
6058,,4,36832,,,,,
6059,,4,30594,,,,,
6060,,4,36832,,,,,
6061,,4,24133,,,,,
6062,,4,40162,,,,,
6063,,4,40162,,,,,
6064,,4,40162,,,,,
6065,,4,31181,,,,,
6066,,4,51173,,,,,
6067,,4,42213,,,,,
6068,,4,57475,,,,,
6069,,4,40162,,,,,
6070,,4,47872,,,,,
6071,,4,50024,,,,,
6072,,4,32285,,,,,
6073,,4,35214,,,,,
6074,,4,40640,,,,,
6075,,4,42875,,,,,
6076,,4,53574,,,,,
6077,,4,33440,,,,,
6078,,4,48818,,,,,
6079,,4,13280,,,,,
6080,,4,44437,,,,,
6081,,4,42153,,,,,
6082,,4,24761,,,,,
6083,,4,29041,,,,,
6084,,4,29041,,,,,
6085,,4,29041,,,,,
6086,,4,18779,,,,,
6087,,4,33454,,,,,
6088,,4,31181,,,,,
6089,,4,30637,,,,,
6090,,4,38184,,,,,
6091,,4,26720,,,,,
6092,,4,51266,,,,,
6093,,4,36640,,,,,
6094,,4,46673,,,,,
6095,,4,37520,,,,,
6096,,4,49227,,,,,
6097,,4,32425,,,,,
6098,,4,37794,,,,,
6099,,4,49074,,,,,
6100,,4,37620,,,,,
6101,,4,43999,,,,,
6102,,4,46132,,,,,
6103,,4,40640,,,,,
6104,,4,35079,,,,,
6105,,4,36951,,,,,
6106,,4,40800,,,,,
6107,,4,49766,,,,,
6108,,4,35269,,,,,
6109,,4,36929,,,,,
6110,,4,36929,,,,,
6111,,4,36929,,,,,
6112,,4,18779,,,,,
6113,,4,39358,,,,,
6114,,4,46833,,,,,
6115,,4,23812,,,,,
6116,,4,36398,,,,,
6117,,4,19491,,,,,
6118,,4,24853,,,,,
6119,,4,48018,,,,,
6120,,4,84318,,,,,
6121,,4,38560,,,,,
6122,,4,36832,,,,,
6123,,4,24320,,,,,
6124,,4,48479,,,,,
6125,,4,41120,,,,,
6126,,4,59910,,,,,
6127,,4,40000,,,,,
6128,,4,49547,,,,,
6129,,4,40233,,,,,
6130,,4,40233,,,,,
6131,,4,40233,,,,,
6132,,4,37679,,,,,
6133,,4,40570,,,,,
6134,,4,39040,,,,,
6135,,4,38020,,,,,
6136,,4,26177,,,,,
6137,,4,26177,,,,,
6138,,4,43929,,,,,
6139,,4,29150,,,,,
6140,,4,49981,,,,,
6141,,4,23868,,,,,
6142,,4,40237,,,,,
6143,,4,41600,,,,,
6144,,4,40852,,,,,
6145,,4,41600,,,,,
6146,,4,35767,,,,,
6147,,4,41600,,,,,
6148,,4,21280,,,,,
6149,,4,41600,,,,,
6150,,4,36951,,,,,
6151,,4,44786,,,,,
6152,,4,53897,,,,,
6153,,4,46500,,,,,
6154,,4,23111,,,,,
6155,,4,38016,,,,,
6156,,4,36000,,,,,
6157,,4,24133,,,,,
6158,,4,55744,,,,,
6159,,4,80732,,,,,
6160,,4,38400,,,,,
6161,,4,42517,,,,,
6162,,4,31181,,,,,
6163,,4,42517,,,,,
6164,,4,42517,,,,,
6165,,4,31360,,,,,
6166,,4,39520,,,,,
6167,,4,40251,,,,,
6168,,4,44898,,,,,
6169,,4,48892,,,,,
6170,,4,24761,,,,,
6171,,4,36951,,,,,
6172,,4,50174,,,,,
6173,,4,46240,,,,,
6174,,4,50626,,,,,
6175,,4,45036,,,,,
6176,,4,38760,,,,,
6177,,4,41944,,,,,
6178,,4,37440,,,,,
6179,,4,24435,,,,,
6180,,4,27689,,,,,
6181,,4,38240,,,,,
6182,,4,49120,,,,,
6183,,4,38305,,,,,
6184,,4,49950,,,,,
6185,,4,32045,,,,,
6186,,4,32180,,,,,
6187,,4,32180,,,,,
6188,,4,35933,,,,,
6189,,4,38560,,,,,
6190,,4,26838,,,,,
6191,,4,47116,,,,,
6192,,4,49835,,,,,
6193,,4,44454,,,,,
6194,,4,36880,,,,,
6195,,4,36124,,,,,
6196,,4,42980,,,,,
6197,,4,63087,,,,,
6198,,4,30080,,,,,
6199,,4,29150,,,,,
6200,,4,50669,,,,,
6201,,4,37529,,,,,
6202,,4,30271,,,,,
6203,,4,46240,,,,,
6204,,4,47028,,,,,
6205,,4,38829,,,,,
6206,,4,37388,,,,,
6207,,4,39270,,,,,
6208,,4,35260,,,,,
6209,,4,38858,,,,,
6210,,4,38020,,,,,
6211,,4,38020,,,,,
6212,,4,38020,,,,,
6213,,4,24310,,,,,
6214,,4,41648,,,,,
6215,,4,29120,,,,,
6216,,4,48359,,,,,
6217,,4,31360,,,,,
6218,,4,42451,,,,,
6219,,4,32800,,,,,
6220,,4,43558,,,,,
6221,,4,39358,,,,,
6222,,4,31319,,,,,
6223,,4,42963,,,,,
6224,,4,37620,,,,,
6225,,4,48178,,,,,
6226,,4,46081,,,,,
6227,,4,35767,,,,,
6228,,4,41724,,,,,
6229,,4,37520,,,,,
6230,,4,49013,,,,,
6231,,4,36630,,,,,
6232,,4,40864,,,,,
6233,,4,37009,,,,,
6234,,4,37009,,,,,
6235,,4,37009,,,,,
6236,,4,37009,,,,,
6237,,4,32749,,,,,
6238,,4,33440,,,,,
6239,,4,44018,,,,,
6240,,4,38947,,,,,
6241,,4,45892,,,,,
6242,,4,46306,,,,,
6243,,4,34560,,,,,
6244,,4,38241,,,,,
6245,,4,32667,,,,,
6246,,4,43405,,,,,
6247,,4,43405,,,,,
6248,,4,32180,,,,,
6249,,4,45996,,,,,
6250,,4,41714,,,,,
6251,,4,41714,,,,,
6252,,4,37087,,,,,
6253,,4,40960,,,,,
6254,,4,45623,,,,,
6255,,4,41600,,,,,
6256,,4,45623,,,,,
6257,,4,39946,,,,,
6258,,4,26453,,,,,
6259,,4,38799,,,,,
6260,,4,39001,,,,,
6261,,4,32285,,,,,
6262,,4,24853,,,,,
6263,,4,39657,,,,,
6264,,4,38049,,,,,
6265,,4,33849,,,,,
6266,,4,26838,,,,,
6267,,4,30594,,,,,
6268,,4,30748,,,,,
6269,,4,42115,,,,,
6270,,4,27041,,,,,
6271,,4,44148,,,,,
6272,,4,31360,,,,,
6273,,4,41912,,,,,
6274,,4,44969,,,,,
6275,,4,38604,,,,,
6276,,4,64167,,,,,
6277,,4,24800,,,,,
6278,,4,40143,,,,,
6279,,4,27251,,,,,
6280,,4,24761,,,,,
6281,,4,44320,,,,,
6282,,4,44979,,,,,
6283,,4,41963,,,,,
6284,,4,44786,,,,,
6285,,4,47534,,,,,
6286,,4,38947,,,,,
6287,,4,39200,,,,,
6288,,4,51578,,,,,
6289,,4,32331,,,,,
6290,,4,40139,,,,,
6291,,4,27322,,,,,
6292,,4,42110,,,,,
6293,,4,27689,,,,,
6294,,4,33120,,,,,
6295,,4,40640,,,,,
6296,,4,45594,,,,,
6297,,4,25080,,,,,
6298,,4,39660,,,,,
6299,,4,44434,,,,,
6300,,4,21280,,,,,
6301,,4,44000,,,,,
6302,,4,52800,,,,,
6303,,4,29407,,,,,
6304,,4,20566,,,,,
6305,,4,37066,,,,,
6306,,4,37440,,,,,
6307,,4,36575,,,,,
6308,,4,30391,,,,,
6309,,4,23868,,,,,
6310,,4,30391,,,,,
6311,,4,27401,,,,,
6312,,4,27844,,,,,
6313,,4,29150,,,,,
6314,,4,37440,,,,,
6315,,4,51016,,,,,
6316,,4,47200,,,,,
6317,,4,41749,,,,,
6318,,4,49757,,,,,
6319,,4,47040,,,,,
6320,,4,43942,,,,,
6321,,4,39138,,,,,
6322,,4,38049,,,,,
6323,,4,43942,,,,,
