,mix,n_src,length,s1,s2,s3
3833,3speakers/wav8k/min/tt/mix/22ha0101_1.1399_445o030s_-1.1399_443c020i_0.wav,3,33920,3speakers/wav8k/min/tt/s1/22ha0101_1.1399_445o030s_-1.1399_443c020i_0.wav,3speakers/wav8k/min/tt/s2/22ha0101_1.1399_445o030s_-1.1399_443c020i_0.wav,3speakers/wav8k/min/tt/s3/22ha0101_1.1399_445o030s_-1.1399_443c020i_0.wav
3834,3speakers/wav8k/min/tt/mix/22ha0101_1.2868_052c010c_-1.2868_051c0113_0.wav,3,24435,3speakers/wav8k/min/tt/s1/22ha0101_1.2868_052c010c_-1.2868_051c0113_0.wav,3speakers/wav8k/min/tt/s2/22ha0101_1.2868_052c010c_-1.2868_051c0113_0.wav,3speakers/wav8k/min/tt/s3/22ha0101_1.2868_052c010c_-1.2868_051c0113_0.wav
3835,3speakers/wav8k/min/tt/mix/22ha0102_2.1404_053c0115_-2.1404_440o030i_0.wav,3,35680,3speakers/wav8k/min/tt/s1/22ha0102_2.1404_053c0115_-2.1404_440o030i_0.wav,3speakers/wav8k/min/tt/s2/22ha0102_2.1404_053c0115_-2.1404_440o030i_0.wav,3speakers/wav8k/min/tt/s3/22ha0102_2.1404_053c0115_-2.1404_440o030i_0.wav
3836,3speakers/wav8k/min/tt/mix/22ha0103_0.1775_053c010x_-0.1775_447c020g_0.wav,3,35200,3speakers/wav8k/min/tt/s1/22ha0103_0.1775_053c010x_-0.1775_447c020g_0.wav,3speakers/wav8k/min/tt/s2/22ha0103_0.1775_053c010x_-0.1775_447c020g_0.wav,3speakers/wav8k/min/tt/s3/22ha0103_0.1775_053c010x_-0.1775_447c020g_0.wav
3837,3speakers/wav8k/min/tt/mix/22ha0103_0.50814_445c020s_-0.50814_440c020i_0.wav,3,35200,3speakers/wav8k/min/tt/s1/22ha0103_0.50814_445c020s_-0.50814_440c020i_0.wav,3speakers/wav8k/min/tt/s2/22ha0103_0.50814_445c020s_-0.50814_440c020i_0.wav,3speakers/wav8k/min/tt/s3/22ha0103_0.50814_445c020s_-0.50814_440c020i_0.wav
3838,3speakers/wav8k/min/tt/mix/22ha0104_0.47145_423o030b_-0.47145_447o030l_0.wav,3,36480,3speakers/wav8k/min/tt/s1/22ha0104_0.47145_423o030b_-0.47145_447o030l_0.wav,3speakers/wav8k/min/tt/s2/22ha0104_0.47145_423o030b_-0.47145_447o030l_0.wav,3speakers/wav8k/min/tt/s3/22ha0104_0.47145_423o030b_-0.47145_447o030l_0.wav
3839,3speakers/wav8k/min/tt/mix/22ha0105_1.8329_442c020c_-1.8329_445c020t_0.wav,3,43200,3speakers/wav8k/min/tt/s1/22ha0105_1.8329_442c020c_-1.8329_445c020t_0.wav,3speakers/wav8k/min/tt/s2/22ha0105_1.8329_442c020c_-1.8329_445c020t_0.wav,3speakers/wav8k/min/tt/s3/22ha0105_1.8329_442c020c_-1.8329_445c020t_0.wav
3840,3speakers/wav8k/min/tt/mix/22ha0106_0.2056_442c020a_-0.2056_422c0202_0.wav,3,42560,3speakers/wav8k/min/tt/s1/22ha0106_0.2056_442c020a_-0.2056_422c0202_0.wav,3speakers/wav8k/min/tt/s2/22ha0106_0.2056_442c020a_-0.2056_422c0202_0.wav,3speakers/wav8k/min/tt/s3/22ha0106_0.2056_442c020a_-0.2056_422c0202_0.wav
3841,3speakers/wav8k/min/tt/mix/22ha0106_1.0911_441c020d_-1.0911_420c020r_0.wav,3,42560,3speakers/wav8k/min/tt/s1/22ha0106_1.0911_441c020d_-1.0911_420c020r_0.wav,3speakers/wav8k/min/tt/s2/22ha0106_1.0911_441c020d_-1.0911_420c020r_0.wav,3speakers/wav8k/min/tt/s3/22ha0106_1.0911_441c020d_-1.0911_420c020r_0.wav
3842,3speakers/wav8k/min/tt/mix/22ha0108_0.97751_052a050a_-0.97751_053o020w_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha0108_0.97751_052a050a_-0.97751_053o020w_0.wav,3speakers/wav8k/min/tt/s2/22ha0108_0.97751_052a050a_-0.97751_053o020w_0.wav,3speakers/wav8k/min/tt/s3/22ha0108_0.97751_052a050a_-0.97751_053o020w_0.wav
3843,3speakers/wav8k/min/tt/mix/22ha0108_1.6566_422c020q_-1.6566_050o020j_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha0108_1.6566_422c020q_-1.6566_050o020j_0.wav,3speakers/wav8k/min/tt/s2/22ha0108_1.6566_422c020q_-1.6566_050o020j_0.wav,3speakers/wav8k/min/tt/s3/22ha0108_1.6566_422c020q_-1.6566_050o020j_0.wav
3844,3speakers/wav8k/min/tt/mix/22ha0108_1.6637_421o0311_-1.6637_442c020k_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha0108_1.6637_421o0311_-1.6637_442c020k_0.wav,3speakers/wav8k/min/tt/s2/22ha0108_1.6637_421o0311_-1.6637_442c020k_0.wav,3speakers/wav8k/min/tt/s3/22ha0108_1.6637_421o0311_-1.6637_442c020k_0.wav
3845,3speakers/wav8k/min/tt/mix/22ha0108_1.7231_443o030k_-1.7231_440o030c_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha0108_1.7231_443o030k_-1.7231_440o030c_0.wav,3speakers/wav8k/min/tt/s2/22ha0108_1.7231_443o030k_-1.7231_440o030c_0.wav,3speakers/wav8k/min/tt/s3/22ha0108_1.7231_443o030k_-1.7231_440o030c_0.wav
3846,3speakers/wav8k/min/tt/mix/22ha0108_1.9837_423o030u_-1.9837_420o030a_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha0108_1.9837_423o030u_-1.9837_420o030a_0.wav,3speakers/wav8k/min/tt/s2/22ha0108_1.9837_423o030u_-1.9837_420o030a_0.wav,3speakers/wav8k/min/tt/s3/22ha0108_1.9837_423o030u_-1.9837_420o030a_0.wav
3847,3speakers/wav8k/min/tt/mix/22ha0108_2.0534_447o030j_-2.0534_053c010f_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha0108_2.0534_447o030j_-2.0534_053c010f_0.wav,3speakers/wav8k/min/tt/s2/22ha0108_2.0534_447o030j_-2.0534_053c010f_0.wav,3speakers/wav8k/min/tt/s3/22ha0108_2.0534_447o030j_-2.0534_053c010f_0.wav
3848,3speakers/wav8k/min/tt/mix/22ha0109_1.6595_441o0306_-1.6595_446o030z_0.wav,3,37440,3speakers/wav8k/min/tt/s1/22ha0109_1.6595_441o0306_-1.6595_446o030z_0.wav,3speakers/wav8k/min/tt/s2/22ha0109_1.6595_441o0306_-1.6595_446o030z_0.wav,3speakers/wav8k/min/tt/s3/22ha0109_1.6595_441o0306_-1.6595_446o030z_0.wav
3849,3speakers/wav8k/min/tt/mix/22ha010a_1.7038_447o030y_-1.7038_446o030b_0.wav,3,38400,3speakers/wav8k/min/tt/s1/22ha010a_1.7038_447o030y_-1.7038_446o030b_0.wav,3speakers/wav8k/min/tt/s2/22ha010a_1.7038_447o030y_-1.7038_446o030b_0.wav,3speakers/wav8k/min/tt/s3/22ha010a_1.7038_447o030y_-1.7038_446o030b_0.wav
3850,3speakers/wav8k/min/tt/mix/22ha010a_2.0855_422c0210_-2.0855_420c0211_0.wav,3,30262,3speakers/wav8k/min/tt/s1/22ha010a_2.0855_422c0210_-2.0855_420c0211_0.wav,3speakers/wav8k/min/tt/s2/22ha010a_2.0855_422c0210_-2.0855_420c0211_0.wav,3speakers/wav8k/min/tt/s3/22ha010a_2.0855_422c0210_-2.0855_420c0211_0.wav
3851,3speakers/wav8k/min/tt/mix/22ha010b_1.6167_446c0213_-1.6167_050o020f_0.wav,3,33440,3speakers/wav8k/min/tt/s1/22ha010b_1.6167_446c0213_-1.6167_050o020f_0.wav,3speakers/wav8k/min/tt/s2/22ha010b_1.6167_446c0213_-1.6167_050o020f_0.wav,3speakers/wav8k/min/tt/s3/22ha010b_1.6167_446c0213_-1.6167_050o020f_0.wav
3852,3speakers/wav8k/min/tt/mix/22ha010b_2.3077_440o030c_-2.3077_050c010r_0.wav,3,33440,3speakers/wav8k/min/tt/s1/22ha010b_2.3077_440o030c_-2.3077_050c010r_0.wav,3speakers/wav8k/min/tt/s2/22ha010b_2.3077_440o030c_-2.3077_050c010r_0.wav,3speakers/wav8k/min/tt/s3/22ha010b_2.3077_440o030c_-2.3077_050c010r_0.wav
3853,3speakers/wav8k/min/tt/mix/22ha010b_2.4819_423o030u_-2.4819_052c010g_0.wav,3,33440,3speakers/wav8k/min/tt/s1/22ha010b_2.4819_423o030u_-2.4819_052c010g_0.wav,3speakers/wav8k/min/tt/s2/22ha010b_2.4819_423o030u_-2.4819_052c010g_0.wav,3speakers/wav8k/min/tt/s3/22ha010b_2.4819_423o030u_-2.4819_052c010g_0.wav
3854,3speakers/wav8k/min/tt/mix/22ha010d_1.0026_22gc010f_-1.0026_420a0106_0.wav,3,42240,3speakers/wav8k/min/tt/s1/22ha010d_1.0026_22gc010f_-1.0026_420a0106_0.wav,3speakers/wav8k/min/tt/s2/22ha010d_1.0026_22gc010f_-1.0026_420a0106_0.wav,3speakers/wav8k/min/tt/s3/22ha010d_1.0026_22gc010f_-1.0026_420a0106_0.wav
3855,3speakers/wav8k/min/tt/mix/22ha010e_2.0815_444o030p_-2.0815_052o020e_0.wav,3,40800,3speakers/wav8k/min/tt/s1/22ha010e_2.0815_444o030p_-2.0815_052o020e_0.wav,3speakers/wav8k/min/tt/s2/22ha010e_2.0815_444o030p_-2.0815_052o020e_0.wav,3speakers/wav8k/min/tt/s3/22ha010e_2.0815_444o030p_-2.0815_052o020e_0.wav
3856,3speakers/wav8k/min/tt/mix/22ha010f_0.40824_052c010o_-0.40824_422a010z_0.wav,3,38240,3speakers/wav8k/min/tt/s1/22ha010f_0.40824_052c010o_-0.40824_422a010z_0.wav,3speakers/wav8k/min/tt/s2/22ha010f_0.40824_052c010o_-0.40824_422a010z_0.wav,3speakers/wav8k/min/tt/s3/22ha010f_0.40824_052c010o_-0.40824_422a010z_0.wav
3857,3speakers/wav8k/min/tt/mix/22ha010f_2.267_443c020p_-2.267_421o030n_0.wav,3,38240,3speakers/wav8k/min/tt/s1/22ha010f_2.267_443c020p_-2.267_421o030n_0.wav,3speakers/wav8k/min/tt/s2/22ha010f_2.267_443c020p_-2.267_421o030n_0.wav,3speakers/wav8k/min/tt/s3/22ha010f_2.267_443c020p_-2.267_421o030n_0.wav
3858,3speakers/wav8k/min/tt/mix/22ha010f_2.4704_421c0211_-2.4704_050c010f_0.wav,3,38240,3speakers/wav8k/min/tt/s1/22ha010f_2.4704_421c0211_-2.4704_050c010f_0.wav,3speakers/wav8k/min/tt/s2/22ha010f_2.4704_421c0211_-2.4704_050c010f_0.wav,3speakers/wav8k/min/tt/s3/22ha010f_2.4704_421c0211_-2.4704_050c010f_0.wav
3859,3speakers/wav8k/min/tt/mix/22ha010g_1.547_447c020j_-1.547_22gc0108_0.wav,3,29120,3speakers/wav8k/min/tt/s1/22ha010g_1.547_447c020j_-1.547_22gc0108_0.wav,3speakers/wav8k/min/tt/s2/22ha010g_1.547_447c020j_-1.547_22gc0108_0.wav,3speakers/wav8k/min/tt/s3/22ha010g_1.547_447c020j_-1.547_22gc0108_0.wav
3860,3speakers/wav8k/min/tt/mix/22ha010g_1.7923_422o030s_-1.7923_443o030u_0.wav,3,29120,3speakers/wav8k/min/tt/s1/22ha010g_1.7923_422o030s_-1.7923_443o030u_0.wav,3speakers/wav8k/min/tt/s2/22ha010g_1.7923_422o030s_-1.7923_443o030u_0.wav,3speakers/wav8k/min/tt/s3/22ha010g_1.7923_422o030s_-1.7923_443o030u_0.wav
3861,3speakers/wav8k/min/tt/mix/22ha010g_1.7979_440o030q_-1.7979_053a050p_0.wav,3,29120,3speakers/wav8k/min/tt/s1/22ha010g_1.7979_440o030q_-1.7979_053a050p_0.wav,3speakers/wav8k/min/tt/s2/22ha010g_1.7979_440o030q_-1.7979_053a050p_0.wav,3speakers/wav8k/min/tt/s3/22ha010g_1.7979_440o030q_-1.7979_053a050p_0.wav
3862,3speakers/wav8k/min/tt/mix/22ha010j_1.7458_050o0213_-1.7458_441c020b_0.wav,3,40480,3speakers/wav8k/min/tt/s1/22ha010j_1.7458_050o0213_-1.7458_441c020b_0.wav,3speakers/wav8k/min/tt/s2/22ha010j_1.7458_050o0213_-1.7458_441c020b_0.wav,3speakers/wav8k/min/tt/s3/22ha010j_1.7458_050o0213_-1.7458_441c020b_0.wav
3863,3speakers/wav8k/min/tt/mix/22ha010k_1.8858_22go010r_-1.8858_446o0308_0.wav,3,33440,3speakers/wav8k/min/tt/s1/22ha010k_1.8858_22go010r_-1.8858_446o0308_0.wav,3speakers/wav8k/min/tt/s2/22ha010k_1.8858_22go010r_-1.8858_446o0308_0.wav,3speakers/wav8k/min/tt/s3/22ha010k_1.8858_22go010r_-1.8858_446o0308_0.wav
3864,3speakers/wav8k/min/tt/mix/22ha010l_1.9212_421a010q_-1.9212_420o030g_0.wav,3,36640,3speakers/wav8k/min/tt/s1/22ha010l_1.9212_421a010q_-1.9212_420o030g_0.wav,3speakers/wav8k/min/tt/s2/22ha010l_1.9212_421a010q_-1.9212_420o030g_0.wav,3speakers/wav8k/min/tt/s3/22ha010l_1.9212_421a010q_-1.9212_420o030g_0.wav
3865,3speakers/wav8k/min/tt/mix/22ha010m_2.4717_442c0205_-2.4717_441c0207_0.wav,3,36989,3speakers/wav8k/min/tt/s1/22ha010m_2.4717_442c0205_-2.4717_441c0207_0.wav,3speakers/wav8k/min/tt/s2/22ha010m_2.4717_442c0205_-2.4717_441c0207_0.wav,3speakers/wav8k/min/tt/s3/22ha010m_2.4717_442c0205_-2.4717_441c0207_0.wav
3866,3speakers/wav8k/min/tt/mix/22ha010o_0.23564_445o030v_-0.23564_443o030g_0.wav,3,38560,3speakers/wav8k/min/tt/s1/22ha010o_0.23564_445o030v_-0.23564_443o030g_0.wav,3speakers/wav8k/min/tt/s2/22ha010o_0.23564_445o030v_-0.23564_443o030g_0.wav,3speakers/wav8k/min/tt/s3/22ha010o_0.23564_445o030v_-0.23564_443o030g_0.wav
3867,3speakers/wav8k/min/tt/mix/22ha010o_1.5461_422c0205_-1.5461_050c0101_0.wav,3,38560,3speakers/wav8k/min/tt/s1/22ha010o_1.5461_422c0205_-1.5461_050c0101_0.wav,3speakers/wav8k/min/tt/s2/22ha010o_1.5461_422c0205_-1.5461_050c0101_0.wav,3speakers/wav8k/min/tt/s3/22ha010o_1.5461_422c0205_-1.5461_050c0101_0.wav
3868,3speakers/wav8k/min/tt/mix/22ha010o_1.6134_441c0203_-1.6134_423o0311_0.wav,3,35385,3speakers/wav8k/min/tt/s1/22ha010o_1.6134_441c0203_-1.6134_423o0311_0.wav,3speakers/wav8k/min/tt/s2/22ha010o_1.6134_441c0203_-1.6134_423o0311_0.wav,3speakers/wav8k/min/tt/s3/22ha010o_1.6134_441c0203_-1.6134_423o0311_0.wav
3869,3speakers/wav8k/min/tt/mix/22ha010p_0.76917_423o030t_-0.76917_443o030i_0.wav,3,29325,3speakers/wav8k/min/tt/s1/22ha010p_0.76917_423o030t_-0.76917_443o030i_0.wav,3speakers/wav8k/min/tt/s2/22ha010p_0.76917_423o030t_-0.76917_443o030i_0.wav,3speakers/wav8k/min/tt/s3/22ha010p_0.76917_423o030t_-0.76917_443o030i_0.wav
3870,3speakers/wav8k/min/tt/mix/22ha010r_2.3921_053a050d_-2.3921_22gc010w_0.wav,3,37280,3speakers/wav8k/min/tt/s1/22ha010r_2.3921_053a050d_-2.3921_22gc010w_0.wav,3speakers/wav8k/min/tt/s2/22ha010r_2.3921_053a050d_-2.3921_22gc010w_0.wav,3speakers/wav8k/min/tt/s3/22ha010r_2.3921_053a050d_-2.3921_22gc010w_0.wav
3871,3speakers/wav8k/min/tt/mix/22ha010s_0.94373_441o030k_-0.94373_422a0109_0.wav,3,34400,3speakers/wav8k/min/tt/s1/22ha010s_0.94373_441o030k_-0.94373_422a0109_0.wav,3speakers/wav8k/min/tt/s2/22ha010s_0.94373_441o030k_-0.94373_422a0109_0.wav,3speakers/wav8k/min/tt/s3/22ha010s_0.94373_441o030k_-0.94373_422a0109_0.wav
3872,3speakers/wav8k/min/tt/mix/22ha010t_1.5832_444c020w_-1.5832_052a050o_0.wav,3,36640,3speakers/wav8k/min/tt/s1/22ha010t_1.5832_444c020w_-1.5832_052a050o_0.wav,3speakers/wav8k/min/tt/s2/22ha010t_1.5832_444c020w_-1.5832_052a050o_0.wav,3speakers/wav8k/min/tt/s3/22ha010t_1.5832_444c020w_-1.5832_052a050o_0.wav
3873,3speakers/wav8k/min/tt/mix/22ha010v_1.57_445o030j_-1.57_440c020m_0.wav,3,35840,3speakers/wav8k/min/tt/s1/22ha010v_1.57_445o030j_-1.57_440c020m_0.wav,3speakers/wav8k/min/tt/s2/22ha010v_1.57_445o030j_-1.57_440c020m_0.wav,3speakers/wav8k/min/tt/s3/22ha010v_1.57_445o030j_-1.57_440c020m_0.wav
3874,3speakers/wav8k/min/tt/mix/22ha010v_2.3816_052a0512_-2.3816_446o030u_0.wav,3,35840,3speakers/wav8k/min/tt/s1/22ha010v_2.3816_052a0512_-2.3816_446o030u_0.wav,3speakers/wav8k/min/tt/s2/22ha010v_2.3816_052a0512_-2.3816_446o030u_0.wav,3speakers/wav8k/min/tt/s3/22ha010v_2.3816_052a0512_-2.3816_446o030u_0.wav
3875,3speakers/wav8k/min/tt/mix/22ha010v_2.4711_445c020a_-2.4711_440c020o_0.wav,3,35840,3speakers/wav8k/min/tt/s1/22ha010v_2.4711_445c020a_-2.4711_440c020o_0.wav,3speakers/wav8k/min/tt/s2/22ha010v_2.4711_445c020a_-2.4711_440c020o_0.wav,3speakers/wav8k/min/tt/s3/22ha010v_2.4711_445c020a_-2.4711_440c020o_0.wav
3876,3speakers/wav8k/min/tt/mix/22ha010w_0.82618_442c0205_-0.82618_22go0116_0.wav,3,34560,3speakers/wav8k/min/tt/s1/22ha010w_0.82618_442c0205_-0.82618_22go0116_0.wav,3speakers/wav8k/min/tt/s2/22ha010w_0.82618_442c0205_-0.82618_22go0116_0.wav,3speakers/wav8k/min/tt/s3/22ha010w_0.82618_442c0205_-0.82618_22go0116_0.wav
3877,3speakers/wav8k/min/tt/mix/22ha010w_0.9845_050c010f_-0.9845_447o030t_0.wav,3,34560,3speakers/wav8k/min/tt/s1/22ha010w_0.9845_050c010f_-0.9845_447o030t_0.wav,3speakers/wav8k/min/tt/s2/22ha010w_0.9845_050c010f_-0.9845_447o030t_0.wav,3speakers/wav8k/min/tt/s3/22ha010w_0.9845_050c010f_-0.9845_447o030t_0.wav
3878,3speakers/wav8k/min/tt/mix/22ha010w_2.0307_422o030b_-2.0307_444c020a_0.wav,3,28135,3speakers/wav8k/min/tt/s1/22ha010w_2.0307_422o030b_-2.0307_444c020a_0.wav,3speakers/wav8k/min/tt/s2/22ha010w_2.0307_422o030b_-2.0307_444c020a_0.wav,3speakers/wav8k/min/tt/s3/22ha010w_2.0307_422o030b_-2.0307_444c020a_0.wav
3879,3speakers/wav8k/min/tt/mix/22ha010w_2.4669_445o030d_-2.4669_053o020t_0.wav,3,34560,3speakers/wav8k/min/tt/s1/22ha010w_2.4669_445o030d_-2.4669_053o020t_0.wav,3speakers/wav8k/min/tt/s2/22ha010w_2.4669_445o030d_-2.4669_053o020t_0.wav,3speakers/wav8k/min/tt/s3/22ha010w_2.4669_445o030d_-2.4669_053o020t_0.wav
3880,3speakers/wav8k/min/tt/mix/22ha010x_1.9052_442o030q_-1.9052_423c0206_0.wav,3,39840,3speakers/wav8k/min/tt/s1/22ha010x_1.9052_442o030q_-1.9052_423c0206_0.wav,3speakers/wav8k/min/tt/s2/22ha010x_1.9052_442o030q_-1.9052_423c0206_0.wav,3speakers/wav8k/min/tt/s3/22ha010x_1.9052_442o030q_-1.9052_423c0206_0.wav
3881,3speakers/wav8k/min/tt/mix/22ha010x_2.2484_443o030b_-2.2484_051a0508_0.wav,3,39358,3speakers/wav8k/min/tt/s1/22ha010x_2.2484_443o030b_-2.2484_051a0508_0.wav,3speakers/wav8k/min/tt/s2/22ha010x_2.2484_443o030b_-2.2484_051a0508_0.wav,3speakers/wav8k/min/tt/s3/22ha010x_2.2484_443o030b_-2.2484_051a0508_0.wav
3882,3speakers/wav8k/min/tt/mix/22ha010z_1.2684_051a0507_-1.2684_445c0201_0.wav,3,33120,3speakers/wav8k/min/tt/s1/22ha010z_1.2684_051a0507_-1.2684_445c0201_0.wav,3speakers/wav8k/min/tt/s2/22ha010z_1.2684_051a0507_-1.2684_445c0201_0.wav,3speakers/wav8k/min/tt/s3/22ha010z_1.2684_051a0507_-1.2684_445c0201_0.wav
3883,3speakers/wav8k/min/tt/mix/22ha0110_1.8552_446o030q_-1.8552_053o020i_0.wav,3,34560,3speakers/wav8k/min/tt/s1/22ha0110_1.8552_446o030q_-1.8552_053o020i_0.wav,3speakers/wav8k/min/tt/s2/22ha0110_1.8552_446o030q_-1.8552_053o020i_0.wav,3speakers/wav8k/min/tt/s3/22ha0110_1.8552_446o030q_-1.8552_053o020i_0.wav
3884,3speakers/wav8k/min/tt/mix/22ha0112_0.16377_423o030r_-0.16377_422a010f_0.wav,3,36000,3speakers/wav8k/min/tt/s1/22ha0112_0.16377_423o030r_-0.16377_422a010f_0.wav,3speakers/wav8k/min/tt/s2/22ha0112_0.16377_423o030r_-0.16377_422a010f_0.wav,3speakers/wav8k/min/tt/s3/22ha0112_0.16377_423o030r_-0.16377_422a010f_0.wav
3885,3speakers/wav8k/min/tt/mix/22ha0113_1.9177_442c020d_-1.9177_445c020x_0.wav,3,37440,3speakers/wav8k/min/tt/s1/22ha0113_1.9177_442c020d_-1.9177_445c020x_0.wav,3speakers/wav8k/min/tt/s2/22ha0113_1.9177_442c020d_-1.9177_445c020x_0.wav,3speakers/wav8k/min/tt/s3/22ha0113_1.9177_442c020d_-1.9177_445c020x_0.wav
3886,3speakers/wav8k/min/tt/mix/22ha0114_1.5805_052o020h_-1.5805_050a050d_0.wav,3,37036,3speakers/wav8k/min/tt/s1/22ha0114_1.5805_052o020h_-1.5805_050a050d_0.wav,3speakers/wav8k/min/tt/s2/22ha0114_1.5805_052o020h_-1.5805_050a050d_0.wav,3speakers/wav8k/min/tt/s3/22ha0114_1.5805_052o020h_-1.5805_050a050d_0.wav
3887,3speakers/wav8k/min/tt/mix/22hc0101_0.096986_444c0215_-0.096986_443o030e_0.wav,3,54789,3speakers/wav8k/min/tt/s1/22hc0101_0.096986_444c0215_-0.096986_443o030e_0.wav,3speakers/wav8k/min/tt/s2/22hc0101_0.096986_444c0215_-0.096986_443o030e_0.wav,3speakers/wav8k/min/tt/s3/22hc0101_0.096986_444c0215_-0.096986_443o030e_0.wav
3888,3speakers/wav8k/min/tt/mix/22hc0102_0.65503_440o0312_-0.65503_422a0103_0.wav,3,22080,3speakers/wav8k/min/tt/s1/22hc0102_0.65503_440o0312_-0.65503_422a0103_0.wav,3speakers/wav8k/min/tt/s2/22hc0102_0.65503_440o0312_-0.65503_422a0103_0.wav,3speakers/wav8k/min/tt/s3/22hc0102_0.65503_440o0312_-0.65503_422a0103_0.wav
3889,3speakers/wav8k/min/tt/mix/22hc0102_1.0115_445c020x_-1.0115_423o030w_0.wav,3,22080,3speakers/wav8k/min/tt/s1/22hc0102_1.0115_445c020x_-1.0115_423o030w_0.wav,3speakers/wav8k/min/tt/s2/22hc0102_1.0115_445c020x_-1.0115_423o030w_0.wav,3speakers/wav8k/min/tt/s3/22hc0102_1.0115_445c020x_-1.0115_423o030w_0.wav
3890,3speakers/wav8k/min/tt/mix/22hc0102_1.4721_22ga010k_-1.4721_052c010l_0.wav,3,22080,3speakers/wav8k/min/tt/s1/22hc0102_1.4721_22ga010k_-1.4721_052c010l_0.wav,3speakers/wav8k/min/tt/s2/22hc0102_1.4721_22ga010k_-1.4721_052c010l_0.wav,3speakers/wav8k/min/tt/s3/22hc0102_1.4721_22ga010k_-1.4721_052c010l_0.wav
3891,3speakers/wav8k/min/tt/mix/22hc0102_2.4585_443o0302_-2.4585_422o0312_0.wav,3,22080,3speakers/wav8k/min/tt/s1/22hc0102_2.4585_443o0302_-2.4585_422o0312_0.wav,3speakers/wav8k/min/tt/s2/22hc0102_2.4585_443o0302_-2.4585_422o0312_0.wav,3speakers/wav8k/min/tt/s3/22hc0102_2.4585_443o0302_-2.4585_422o0312_0.wav
3892,3speakers/wav8k/min/tt/mix/22hc0103_0.76081_053a050o_-0.76081_444c020l_0.wav,3,45203,3speakers/wav8k/min/tt/s1/22hc0103_0.76081_053a050o_-0.76081_444c020l_0.wav,3speakers/wav8k/min/tt/s2/22hc0103_0.76081_053a050o_-0.76081_444c020l_0.wav,3speakers/wav8k/min/tt/s3/22hc0103_0.76081_053a050o_-0.76081_444c020l_0.wav
3893,3speakers/wav8k/min/tt/mix/22hc0103_1.2408_421c020e_-1.2408_422c0203_0.wav,3,41959,3speakers/wav8k/min/tt/s1/22hc0103_1.2408_421c020e_-1.2408_422c0203_0.wav,3speakers/wav8k/min/tt/s2/22hc0103_1.2408_421c020e_-1.2408_422c0203_0.wav,3speakers/wav8k/min/tt/s3/22hc0103_1.2408_421c020e_-1.2408_422c0203_0.wav
3894,3speakers/wav8k/min/tt/mix/22hc0103_2.3817_443o030a_-2.3817_447c020u_0.wav,3,49280,3speakers/wav8k/min/tt/s1/22hc0103_2.3817_443o030a_-2.3817_447c020u_0.wav,3speakers/wav8k/min/tt/s2/22hc0103_2.3817_443o030a_-2.3817_447c020u_0.wav,3speakers/wav8k/min/tt/s3/22hc0103_2.3817_443o030a_-2.3817_447c020u_0.wav
3895,3speakers/wav8k/min/tt/mix/22hc0104_0.15788_443o030m_-0.15788_441o030r_0.wav,3,63840,3speakers/wav8k/min/tt/s1/22hc0104_0.15788_443o030m_-0.15788_441o030r_0.wav,3speakers/wav8k/min/tt/s2/22hc0104_0.15788_443o030m_-0.15788_441o030r_0.wav,3speakers/wav8k/min/tt/s3/22hc0104_0.15788_443o030m_-0.15788_441o030r_0.wav
3896,3speakers/wav8k/min/tt/mix/22hc0104_0.69553_443c020v_-0.69553_446o0314_0.wav,3,39490,3speakers/wav8k/min/tt/s1/22hc0104_0.69553_443c020v_-0.69553_446o0314_0.wav,3speakers/wav8k/min/tt/s2/22hc0104_0.69553_443c020v_-0.69553_446o0314_0.wav,3speakers/wav8k/min/tt/s3/22hc0104_0.69553_443c020v_-0.69553_446o0314_0.wav
3897,3speakers/wav8k/min/tt/mix/22hc0104_0.90674_444c0215_-0.90674_446c020j_0.wav,3,59748,3speakers/wav8k/min/tt/s1/22hc0104_0.90674_444c0215_-0.90674_446c020j_0.wav,3speakers/wav8k/min/tt/s2/22hc0104_0.90674_444c0215_-0.90674_446c020j_0.wav,3speakers/wav8k/min/tt/s3/22hc0104_0.90674_444c0215_-0.90674_446c020j_0.wav
3898,3speakers/wav8k/min/tt/mix/22hc0104_1.4409_051a050a_-1.4409_050a050y_0.wav,3,37893,3speakers/wav8k/min/tt/s1/22hc0104_1.4409_051a050a_-1.4409_050a050y_0.wav,3speakers/wav8k/min/tt/s2/22hc0104_1.4409_051a050a_-1.4409_050a050y_0.wav,3speakers/wav8k/min/tt/s3/22hc0104_1.4409_051a050a_-1.4409_050a050y_0.wav
3899,3speakers/wav8k/min/tt/mix/22hc0104_1.8806_447o030u_-1.8806_440o030n_0.wav,3,63840,3speakers/wav8k/min/tt/s1/22hc0104_1.8806_447o030u_-1.8806_440o030n_0.wav,3speakers/wav8k/min/tt/s2/22hc0104_1.8806_447o030u_-1.8806_440o030n_0.wav,3speakers/wav8k/min/tt/s3/22hc0104_1.8806_447o030u_-1.8806_440o030n_0.wav
