,mix,n_src,length,s1,s2
459,2speakers/wav8k/min/tt/mix/052o020a_0.59342_420o030j_-0.59342.wav,2,41532,2speakers/wav8k/min/tt/s1/052o020a_0.59342_420o030j_-0.59342.wav,2speakers/wav8k/min/tt/s2/052o020a_0.59342_420o030j_-0.59342.wav
460,2speakers/wav8k/min/tt/mix/052o020a_0.7235_446c020p_-0.7235.wav,2,24101,2speakers/wav8k/min/tt/s1/052o020a_0.7235_446c020p_-0.7235.wav,2speakers/wav8k/min/tt/s2/052o020a_0.7235_446c020p_-0.7235.wav
461,2speakers/wav8k/min/tt/mix/052o020a_0.77818_444c020x_-0.77818.wav,2,41532,2speakers/wav8k/min/tt/s1/052o020a_0.77818_444c020x_-0.77818.wav,2speakers/wav8k/min/tt/s2/052o020a_0.77818_444c020x_-0.77818.wav
462,2speakers/wav8k/min/tt/mix/052o020a_1.8212_441c0215_-1.8212.wav,2,41532,2speakers/wav8k/min/tt/s1/052o020a_1.8212_441c0215_-1.8212.wav,2speakers/wav8k/min/tt/s2/052o020a_1.8212_441c0215_-1.8212.wav
463,2speakers/wav8k/min/tt/mix/052o020b_1.3563_444o030c_-1.3563.wav,2,60848,2speakers/wav8k/min/tt/s1/052o020b_1.3563_444o030c_-1.3563.wav,2speakers/wav8k/min/tt/s2/052o020b_1.3563_444o030c_-1.3563.wav
464,2speakers/wav8k/min/tt/mix/052o020b_1.6495_446c020w_-1.6495.wav,2,43999,2speakers/wav8k/min/tt/s1/052o020b_1.6495_446c020w_-1.6495.wav,2speakers/wav8k/min/tt/s2/052o020b_1.6495_446c020w_-1.6495.wav
465,2speakers/wav8k/min/tt/mix/052o020b_2.3702_442c020h_-2.3702.wav,2,46677,2speakers/wav8k/min/tt/s1/052o020b_2.3702_442c020h_-2.3702.wav,2speakers/wav8k/min/tt/s2/052o020b_2.3702_442c020h_-2.3702.wav
466,2speakers/wav8k/min/tt/mix/052o020c_1.4136_422c020g_-1.4136.wav,2,27200,2speakers/wav8k/min/tt/s1/052o020c_1.4136_422c020g_-1.4136.wav,2speakers/wav8k/min/tt/s2/052o020c_1.4136_422c020g_-1.4136.wav
467,2speakers/wav8k/min/tt/mix/052o020c_2.2312_443c020t_-2.2312.wav,2,58092,2speakers/wav8k/min/tt/s1/052o020c_2.2312_443c020t_-2.2312.wav,2speakers/wav8k/min/tt/s2/052o020c_2.2312_443c020t_-2.2312.wav
468,2speakers/wav8k/min/tt/mix/052o020c_2.3087_22ha010t_-2.3087.wav,2,36640,2speakers/wav8k/min/tt/s1/052o020c_2.3087_22ha010t_-2.3087.wav,2speakers/wav8k/min/tt/s2/052o020c_2.3087_22ha010t_-2.3087.wav
469,2speakers/wav8k/min/tt/mix/052o020d_0.25565_051o020x_-0.25565.wav,2,38833,2speakers/wav8k/min/tt/s1/052o020d_0.25565_051o020x_-0.25565.wav,2speakers/wav8k/min/tt/s2/052o020d_0.25565_051o020x_-0.25565.wav
470,2speakers/wav8k/min/tt/mix/052o020e_0.090388_051c010l_-0.090388.wav,2,45022,2speakers/wav8k/min/tt/s1/052o020e_0.090388_051c010l_-0.090388.wav,2speakers/wav8k/min/tt/s2/052o020e_0.090388_051c010l_-0.090388.wav
471,2speakers/wav8k/min/tt/mix/052o020f_1.3813_444o0305_-1.3813.wav,2,72545,2speakers/wav8k/min/tt/s1/052o020f_1.3813_444o0305_-1.3813.wav,2speakers/wav8k/min/tt/s2/052o020f_1.3813_444o0305_-1.3813.wav
472,2speakers/wav8k/min/tt/mix/052o020g_1.652_423a010d_-1.652.wav,2,49093,2speakers/wav8k/min/tt/s1/052o020g_1.652_423a010d_-1.652.wav,2speakers/wav8k/min/tt/s2/052o020g_1.652_423a010d_-1.652.wav
473,2speakers/wav8k/min/tt/mix/052o020g_1.8323_442o0313_-1.8323.wav,2,71889,2speakers/wav8k/min/tt/s1/052o020g_1.8323_442o0313_-1.8323.wav,2speakers/wav8k/min/tt/s2/052o020g_1.8323_442o0313_-1.8323.wav
474,2speakers/wav8k/min/tt/mix/052o020g_1.8826_422c020v_-1.8826.wav,2,53521,2speakers/wav8k/min/tt/s1/052o020g_1.8826_422c020v_-1.8826.wav,2speakers/wav8k/min/tt/s2/052o020g_1.8826_422c020v_-1.8826.wav
475,2speakers/wav8k/min/tt/mix/052o020h_0.59052_440o030i_-0.59052.wav,2,37036,2speakers/wav8k/min/tt/s1/052o020h_0.59052_440o030i_-0.59052.wav,2speakers/wav8k/min/tt/s2/052o020h_0.59052_440o030i_-0.59052.wav
476,2speakers/wav8k/min/tt/mix/052o020i_1.6152_22ho010t_-1.6152.wav,2,60160,2speakers/wav8k/min/tt/s1/052o020i_1.6152_22ho010t_-1.6152.wav,2speakers/wav8k/min/tt/s2/052o020i_1.6152_22ho010t_-1.6152.wav
477,2speakers/wav8k/min/tt/mix/052o020i_2.2664_422c020e_-2.2664.wav,2,39117,2speakers/wav8k/min/tt/s1/052o020i_2.2664_422c020e_-2.2664.wav,2speakers/wav8k/min/tt/s2/052o020i_2.2664_422c020e_-2.2664.wav
478,2speakers/wav8k/min/tt/mix/052o020m_0.40731_441o030l_-0.40731.wav,2,65874,2speakers/wav8k/min/tt/s1/052o020m_0.40731_441o030l_-0.40731.wav,2speakers/wav8k/min/tt/s2/052o020m_0.40731_441o030l_-0.40731.wav
479,2speakers/wav8k/min/tt/mix/052o020m_0.94179_443o030l_-0.94179.wav,2,49101,2speakers/wav8k/min/tt/s1/052o020m_0.94179_443o030l_-0.94179.wav,2speakers/wav8k/min/tt/s2/052o020m_0.94179_443o030l_-0.94179.wav
480,2speakers/wav8k/min/tt/mix/052o020n_0.94695_050c010t_-0.94695.wav,2,55159,2speakers/wav8k/min/tt/s1/052o020n_0.94695_050c010t_-0.94695.wav,2speakers/wav8k/min/tt/s2/052o020n_0.94695_050c010t_-0.94695.wav
481,2speakers/wav8k/min/tt/mix/052o020o_1.9744_22go010z_-1.9744.wav,2,67597,2speakers/wav8k/min/tt/s1/052o020o_1.9744_22go010z_-1.9744.wav,2speakers/wav8k/min/tt/s2/052o020o_1.9744_22go010z_-1.9744.wav
482,2speakers/wav8k/min/tt/mix/052o020p_2.1148_420c020l_-2.1148.wav,2,47333,2speakers/wav8k/min/tt/s1/052o020p_2.1148_420c020l_-2.1148.wav,2speakers/wav8k/min/tt/s2/052o020p_2.1148_420c020l_-2.1148.wav
483,2speakers/wav8k/min/tt/mix/052o020p_2.2672_440o0307_-2.2672.wav,2,47333,2speakers/wav8k/min/tt/s1/052o020p_2.2672_440o0307_-2.2672.wav,2speakers/wav8k/min/tt/s2/052o020p_2.2672_440o0307_-2.2672.wav
484,2speakers/wav8k/min/tt/mix/052o020s_0.1667_420c020b_-0.1667.wav,2,40998,2speakers/wav8k/min/tt/s1/052o020s_0.1667_420c020b_-0.1667.wav,2speakers/wav8k/min/tt/s2/052o020s_0.1667_420c020b_-0.1667.wav
485,2speakers/wav8k/min/tt/mix/052o020s_0.79894_444o0309_-0.79894.wav,2,40998,2speakers/wav8k/min/tt/s1/052o020s_0.79894_444o0309_-0.79894.wav,2speakers/wav8k/min/tt/s2/052o020s_0.79894_444o0309_-0.79894.wav
486,2speakers/wav8k/min/tt/mix/052o020v_0.23967_442o030y_-0.23967.wav,2,26075,2speakers/wav8k/min/tt/s1/052o020v_0.23967_442o030y_-0.23967.wav,2speakers/wav8k/min/tt/s2/052o020v_0.23967_442o030y_-0.23967.wav
487,2speakers/wav8k/min/tt/mix/052o020w_0.74658_440c0211_-0.74658.wav,2,43936,2speakers/wav8k/min/tt/s1/052o020w_0.74658_440c0211_-0.74658.wav,2speakers/wav8k/min/tt/s2/052o020w_0.74658_440c0211_-0.74658.wav
488,2speakers/wav8k/min/tt/mix/052o020w_2.1144_050a0513_-2.1144.wav,2,36832,2speakers/wav8k/min/tt/s1/052o020w_2.1144_050a0513_-2.1144.wav,2speakers/wav8k/min/tt/s2/052o020w_2.1144_050a0513_-2.1144.wav
489,2speakers/wav8k/min/tt/mix/052o020x_0.81524_442c020d_-0.81524.wav,2,55752,2speakers/wav8k/min/tt/s1/052o020x_0.81524_442c020d_-0.81524.wav,2speakers/wav8k/min/tt/s2/052o020x_0.81524_442c020d_-0.81524.wav
490,2speakers/wav8k/min/tt/mix/052o020x_1.407_22go010o_-1.407.wav,2,55752,2speakers/wav8k/min/tt/s1/052o020x_1.407_22go010o_-1.407.wav,2speakers/wav8k/min/tt/s2/052o020x_1.407_22go010o_-1.407.wav
491,2speakers/wav8k/min/tt/mix/052o020x_1.6427_441o030k_-1.6427.wav,2,55752,2speakers/wav8k/min/tt/s1/052o020x_1.6427_441o030k_-1.6427.wav,2speakers/wav8k/min/tt/s2/052o020x_1.6427_441o030k_-1.6427.wav
492,2speakers/wav8k/min/tt/mix/052o020y_0.29703_445o030u_-0.29703.wav,2,53045,2speakers/wav8k/min/tt/s1/052o020y_0.29703_445o030u_-0.29703.wav,2speakers/wav8k/min/tt/s2/052o020y_0.29703_445o030u_-0.29703.wav
493,2speakers/wav8k/min/tt/mix/052o020z_1.5755_422c020r_-1.5755.wav,2,37732,2speakers/wav8k/min/tt/s1/052o020z_1.5755_422c020r_-1.5755.wav,2speakers/wav8k/min/tt/s2/052o020z_1.5755_422c020r_-1.5755.wav
494,2speakers/wav8k/min/tt/mix/052o0211_0.0029623_423a010w_-0.0029623.wav,2,46843,2speakers/wav8k/min/tt/s1/052o0211_0.0029623_423a010w_-0.0029623.wav,2speakers/wav8k/min/tt/s2/052o0211_0.0029623_423a010w_-0.0029623.wav
495,2speakers/wav8k/min/tt/mix/052o0211_0.19512_051o0206_-0.19512.wav,2,38049,2speakers/wav8k/min/tt/s1/052o0211_0.19512_051o0206_-0.19512.wav,2speakers/wav8k/min/tt/s2/052o0211_0.19512_051o0206_-0.19512.wav
496,2speakers/wav8k/min/tt/mix/052o0211_1.1004_442c020e_-1.1004.wav,2,63207,2speakers/wav8k/min/tt/s1/052o0211_1.1004_442c020e_-1.1004.wav,2speakers/wav8k/min/tt/s2/052o0211_1.1004_442c020e_-1.1004.wav
497,2speakers/wav8k/min/tt/mix/053a0503_1.1513_423o0311_-1.1513.wav,2,35385,2speakers/wav8k/min/tt/s1/053a0503_1.1513_423o0311_-1.1513.wav,2speakers/wav8k/min/tt/s2/053a0503_1.1513_423o0311_-1.1513.wav
498,2speakers/wav8k/min/tt/mix/053a0506_0.84031_447c020d_-0.84031.wav,2,36218,2speakers/wav8k/min/tt/s1/053a0506_0.84031_447c020d_-0.84031.wav,2speakers/wav8k/min/tt/s2/053a0506_0.84031_447c020d_-0.84031.wav
499,2speakers/wav8k/min/tt/mix/053a050a_2.3182_441o030q_-2.3182.wav,2,41195,2speakers/wav8k/min/tt/s1/053a050a_2.3182_441o030q_-2.3182.wav,2speakers/wav8k/min/tt/s2/053a050a_2.3182_441o030q_-2.3182.wav
500,2speakers/wav8k/min/tt/mix/053a050b_0.016911_443o030x_-0.016911.wav,2,47912,2speakers/wav8k/min/tt/s1/053a050b_0.016911_443o030x_-0.016911.wav,2speakers/wav8k/min/tt/s2/053a050b_0.016911_443o030x_-0.016911.wav
501,2speakers/wav8k/min/tt/mix/053a050b_0.87228_22ha010o_-0.87228.wav,2,38560,2speakers/wav8k/min/tt/s1/053a050b_0.87228_22ha010o_-0.87228.wav,2speakers/wav8k/min/tt/s2/053a050b_0.87228_22ha010o_-0.87228.wav
502,2speakers/wav8k/min/tt/mix/053a050b_1.0473_421c020k_-1.0473.wav,2,28380,2speakers/wav8k/min/tt/s1/053a050b_1.0473_421c020k_-1.0473.wav,2speakers/wav8k/min/tt/s2/053a050b_1.0473_421c020k_-1.0473.wav
503,2speakers/wav8k/min/tt/mix/053a050b_2.2102_447c020j_-2.2102.wav,2,47912,2speakers/wav8k/min/tt/s1/053a050b_2.2102_447c020j_-2.2102.wav,2speakers/wav8k/min/tt/s2/053a050b_2.2102_447c020j_-2.2102.wav
504,2speakers/wav8k/min/tt/mix/053a050c_0.49408_445o030l_-0.49408.wav,2,34212,2speakers/wav8k/min/tt/s1/053a050c_0.49408_445o030l_-0.49408.wav,2speakers/wav8k/min/tt/s2/053a050c_0.49408_445o030l_-0.49408.wav
505,2speakers/wav8k/min/tt/mix/053a050c_0.76629_440c0205_-0.76629.wav,2,35628,2speakers/wav8k/min/tt/s1/053a050c_0.76629_440c0205_-0.76629.wav,2speakers/wav8k/min/tt/s2/053a050c_0.76629_440c0205_-0.76629.wav
506,2speakers/wav8k/min/tt/mix/053a050c_1.3161_441o030y_-1.3161.wav,2,49651,2speakers/wav8k/min/tt/s1/053a050c_1.3161_441o030y_-1.3161.wav,2speakers/wav8k/min/tt/s2/053a050c_1.3161_441o030y_-1.3161.wav
507,2speakers/wav8k/min/tt/mix/053a050d_1.8083_441o030k_-1.8083.wav,2,49338,2speakers/wav8k/min/tt/s1/053a050d_1.8083_441o030k_-1.8083.wav,2speakers/wav8k/min/tt/s2/053a050d_1.8083_441o030k_-1.8083.wav
508,2speakers/wav8k/min/tt/mix/053a050d_1.9428_441c0206_-1.9428.wav,2,40706,2speakers/wav8k/min/tt/s1/053a050d_1.9428_441c0206_-1.9428.wav,2speakers/wav8k/min/tt/s2/053a050d_1.9428_441c0206_-1.9428.wav
509,2speakers/wav8k/min/tt/mix/053a050d_2.1306_22gc010a_-2.1306.wav,2,31680,2speakers/wav8k/min/tt/s1/053a050d_2.1306_22gc010a_-2.1306.wav,2speakers/wav8k/min/tt/s2/053a050d_2.1306_22gc010a_-2.1306.wav
510,2speakers/wav8k/min/tt/mix/053a050e_1.4961_050c0116_-1.4961.wav,2,26177,2speakers/wav8k/min/tt/s1/053a050e_1.4961_050c0116_-1.4961.wav,2speakers/wav8k/min/tt/s2/053a050e_1.4961_050c0116_-1.4961.wav
511,2speakers/wav8k/min/tt/mix/053a050f_0.86588_441o030h_-0.86588.wav,2,44845,2speakers/wav8k/min/tt/s1/053a050f_0.86588_441o030h_-0.86588.wav,2speakers/wav8k/min/tt/s2/053a050f_0.86588_441o030h_-0.86588.wav
512,2speakers/wav8k/min/tt/mix/053a050f_0.93264_443o0314_-0.93264.wav,2,44845,2speakers/wav8k/min/tt/s1/053a050f_0.93264_443o0314_-0.93264.wav,2speakers/wav8k/min/tt/s2/053a050f_0.93264_443o0314_-0.93264.wav
513,2speakers/wav8k/min/tt/mix/053a050g_0.41191_052c010p_-0.41191.wav,2,39913,2speakers/wav8k/min/tt/s1/053a050g_0.41191_052c010p_-0.41191.wav,2speakers/wav8k/min/tt/s2/053a050g_0.41191_052c010p_-0.41191.wav
514,2speakers/wav8k/min/tt/mix/053a050k_1.4914_440c020d_-1.4914.wav,2,46631,2speakers/wav8k/min/tt/s1/053a050k_1.4914_440c020d_-1.4914.wav,2speakers/wav8k/min/tt/s2/053a050k_1.4914_440c020d_-1.4914.wav
515,2speakers/wav8k/min/tt/mix/053a050k_2.2326_420c020j_-2.2326.wav,2,36880,2speakers/wav8k/min/tt/s1/053a050k_2.2326_420c020j_-2.2326.wav,2speakers/wav8k/min/tt/s2/053a050k_2.2326_420c020j_-2.2326.wav
516,2speakers/wav8k/min/tt/mix/053a050l_1.3529_443o0304_-1.3529.wav,2,44829,2speakers/wav8k/min/tt/s1/053a050l_1.3529_443o0304_-1.3529.wav,2speakers/wav8k/min/tt/s2/053a050l_1.3529_443o0304_-1.3529.wav
517,2speakers/wav8k/min/tt/mix/053a050l_2.0998_052c0110_-2.0998.wav,2,45691,2speakers/wav8k/min/tt/s1/053a050l_2.0998_052c0110_-2.0998.wav,2speakers/wav8k/min/tt/s2/053a050l_2.0998_052c0110_-2.0998.wav
518,2speakers/wav8k/min/tt/mix/053a050n_0.55261_445o0312_-0.55261.wav,2,46059,2speakers/wav8k/min/tt/s1/053a050n_0.55261_445o0312_-0.55261.wav,2speakers/wav8k/min/tt/s2/053a050n_0.55261_445o0312_-0.55261.wav
519,2speakers/wav8k/min/tt/mix/053a050n_2.0991_444o0312_-2.0991.wav,2,33849,2speakers/wav8k/min/tt/s1/053a050n_2.0991_444o0312_-2.0991.wav,2speakers/wav8k/min/tt/s2/053a050n_2.0991_444o0312_-2.0991.wav
520,2speakers/wav8k/min/tt/mix/053a050n_2.2579_423a010p_-2.2579.wav,2,43457,2speakers/wav8k/min/tt/s1/053a050n_2.2579_423a010p_-2.2579.wav,2speakers/wav8k/min/tt/s2/053a050n_2.2579_423a010p_-2.2579.wav
521,2speakers/wav8k/min/tt/mix/053a050n_2.2668_422a010f_-2.2668.wav,2,40840,2speakers/wav8k/min/tt/s1/053a050n_2.2668_422a010f_-2.2668.wav,2speakers/wav8k/min/tt/s2/053a050n_2.2668_422a010f_-2.2668.wav
522,2speakers/wav8k/min/tt/mix/053a050o_1.0213_441c020i_-1.0213.wav,2,45203,2speakers/wav8k/min/tt/s1/053a050o_1.0213_441c020i_-1.0213.wav,2speakers/wav8k/min/tt/s2/053a050o_1.0213_441c020i_-1.0213.wav
523,2speakers/wav8k/min/tt/mix/053a050p_1.912_444o030g_-1.912.wav,2,54244,2speakers/wav8k/min/tt/s1/053a050p_1.912_444o030g_-1.912.wav,2speakers/wav8k/min/tt/s2/053a050p_1.912_444o030g_-1.912.wav
524,2speakers/wav8k/min/tt/mix/053a050q_0.38943_050a050s_-0.38943.wav,2,43418,2speakers/wav8k/min/tt/s1/053a050q_0.38943_050a050s_-0.38943.wav,2speakers/wav8k/min/tt/s2/053a050q_0.38943_050a050s_-0.38943.wav
525,2speakers/wav8k/min/tt/mix/053a050q_2.352_052c010z_-2.352.wav,2,44066,2speakers/wav8k/min/tt/s1/053a050q_2.352_052c010z_-2.352.wav,2speakers/wav8k/min/tt/s2/053a050q_2.352_052c010z_-2.352.wav
526,2speakers/wav8k/min/tt/mix/053a050r_0.31637_444o030x_-0.31637.wav,2,45594,2speakers/wav8k/min/tt/s1/053a050r_0.31637_444o030x_-0.31637.wav,2speakers/wav8k/min/tt/s2/053a050r_0.31637_444o030x_-0.31637.wav
527,2speakers/wav8k/min/tt/mix/053a050r_1.4189_050c0114_-1.4189.wav,2,50174,2speakers/wav8k/min/tt/s1/053a050r_1.4189_050c0114_-1.4189.wav,2speakers/wav8k/min/tt/s2/053a050r_1.4189_050c0114_-1.4189.wav
528,2speakers/wav8k/min/tt/mix/053a050s_2.3345_051o020p_-2.3345.wav,2,44383,2speakers/wav8k/min/tt/s1/053a050s_2.3345_051o020p_-2.3345.wav,2speakers/wav8k/min/tt/s2/053a050s_2.3345_051o020p_-2.3345.wav
529,2speakers/wav8k/min/tt/mix/053a050v_2.3639_442c0204_-2.3639.wav,2,43021,2speakers/wav8k/min/tt/s1/053a050v_2.3639_442c0204_-2.3639.wav,2speakers/wav8k/min/tt/s2/053a050v_2.3639_442c0204_-2.3639.wav
530,2speakers/wav8k/min/tt/mix/053a050w_1.1764_050o020x_-1.1764.wav,2,55746,2speakers/wav8k/min/tt/s1/053a050w_1.1764_050o020x_-1.1764.wav,2speakers/wav8k/min/tt/s2/053a050w_1.1764_050o020x_-1.1764.wav
531,2speakers/wav8k/min/tt/mix/053a050w_2.2548_446c0205_-2.2548.wav,2,35272,2speakers/wav8k/min/tt/s1/053a050w_2.2548_446c0205_-2.2548.wav,2speakers/wav8k/min/tt/s2/053a050w_2.2548_446c0205_-2.2548.wav
532,2speakers/wav8k/min/tt/mix/053a050x_2.3552_447c020k_-2.3552.wav,2,29407,2speakers/wav8k/min/tt/s1/053a050x_2.3552_447c020k_-2.3552.wav,2speakers/wav8k/min/tt/s2/053a050x_2.3552_447c020k_-2.3552.wav
533,2speakers/wav8k/min/tt/mix/053a050y_1.3068_446o030z_-1.3068.wav,2,45855,2speakers/wav8k/min/tt/s1/053a050y_1.3068_446o030z_-1.3068.wav,2speakers/wav8k/min/tt/s2/053a050y_1.3068_446o030z_-1.3068.wav
534,2speakers/wav8k/min/tt/mix/053a050z_2.4132_22ha010d_-2.4132.wav,2,42240,2speakers/wav8k/min/tt/s1/053a050z_2.4132_22ha010d_-2.4132.wav,2speakers/wav8k/min/tt/s2/053a050z_2.4132_22ha010d_-2.4132.wav
535,2speakers/wav8k/min/tt/mix/053a0510_0.25939_441c020k_-0.25939.wav,2,46468,2speakers/wav8k/min/tt/s1/053a0510_0.25939_441c020k_-0.25939.wav,2speakers/wav8k/min/tt/s2/053a0510_0.25939_441c020k_-0.25939.wav
536,2speakers/wav8k/min/tt/mix/053a0510_1.1749_445c020q_-1.1749.wav,2,45319,2speakers/wav8k/min/tt/s1/053a0510_1.1749_445c020q_-1.1749.wav,2speakers/wav8k/min/tt/s2/053a0510_1.1749_445c020q_-1.1749.wav
537,2speakers/wav8k/min/tt/mix/053a0510_1.1845_446c020t_-1.1845.wav,2,46468,2speakers/wav8k/min/tt/s1/053a0510_1.1845_446c020t_-1.1845.wav,2speakers/wav8k/min/tt/s2/053a0510_1.1845_446c020t_-1.1845.wav
538,2speakers/wav8k/min/tt/mix/053a0511_2.3245_22ho010c_-2.3245.wav,2,25120,2speakers/wav8k/min/tt/s1/053a0511_2.3245_22ho010c_-2.3245.wav,2speakers/wav8k/min/tt/s2/053a0511_2.3245_22ho010c_-2.3245.wav
539,2speakers/wav8k/min/tt/mix/053a0512_0.56025_421o0301_-0.56025.wav,2,50626,2speakers/wav8k/min/tt/s1/053a0512_0.56025_421o0301_-0.56025.wav,2speakers/wav8k/min/tt/s2/053a0512_0.56025_421o0301_-0.56025.wav
540,2speakers/wav8k/min/tt/mix/053a0512_1.5824_444o0310_-1.5824.wav,2,50626,2speakers/wav8k/min/tt/s1/053a0512_1.5824_444o0310_-1.5824.wav,2speakers/wav8k/min/tt/s2/053a0512_1.5824_444o0310_-1.5824.wav
541,2speakers/wav8k/min/tt/mix/053a0512_2.0668_420a010v_-2.0668.wav,2,50626,2speakers/wav8k/min/tt/s1/053a0512_2.0668_420a010v_-2.0668.wav,2speakers/wav8k/min/tt/s2/053a0512_2.0668_420a010v_-2.0668.wav
542,2speakers/wav8k/min/tt/mix/053a0513_1.8113_444o030q_-1.8113.wav,2,45282,2speakers/wav8k/min/tt/s1/053a0513_1.8113_444o030q_-1.8113.wav,2speakers/wav8k/min/tt/s2/053a0513_1.8113_444o030q_-1.8113.wav
543,2speakers/wav8k/min/tt/mix/053c0103_0.27192_420o030a_-0.27192.wav,2,41963,2speakers/wav8k/min/tt/s1/053c0103_0.27192_420o030a_-0.27192.wav,2speakers/wav8k/min/tt/s2/053c0103_0.27192_420o030a_-0.27192.wav
544,2speakers/wav8k/min/tt/mix/053c0103_1.0776_441o030y_-1.0776.wav,2,41963,2speakers/wav8k/min/tt/s1/053c0103_1.0776_441o030y_-1.0776.wav,2speakers/wav8k/min/tt/s2/053c0103_1.0776_441o030y_-1.0776.wav
545,2speakers/wav8k/min/tt/mix/053c0103_1.9893_446o030l_-1.9893.wav,2,41963,2speakers/wav8k/min/tt/s1/053c0103_1.9893_446o030l_-1.9893.wav,2speakers/wav8k/min/tt/s2/053c0103_1.9893_446o030l_-1.9893.wav
546,2speakers/wav8k/min/tt/mix/053c0104_0.53193_422a0102_-0.53193.wav,2,36117,2speakers/wav8k/min/tt/s1/053c0104_0.53193_422a0102_-0.53193.wav,2speakers/wav8k/min/tt/s2/053c0104_0.53193_422a0102_-0.53193.wav
547,2speakers/wav8k/min/tt/mix/053c0104_0.80834_441o030v_-0.80834.wav,2,39487,2speakers/wav8k/min/tt/s1/053c0104_0.80834_441o030v_-0.80834.wav,2speakers/wav8k/min/tt/s2/053c0104_0.80834_441o030v_-0.80834.wav
548,2speakers/wav8k/min/tt/mix/053c0104_1.403_423a010p_-1.403.wav,2,39487,2speakers/wav8k/min/tt/s1/053c0104_1.403_423a010p_-1.403.wav,2speakers/wav8k/min/tt/s2/053c0104_1.403_423a010p_-1.403.wav
549,2speakers/wav8k/min/tt/mix/053c0104_1.7166_22hc010q_-1.7166.wav,2,39487,2speakers/wav8k/min/tt/s1/053c0104_1.7166_22hc010q_-1.7166.wav,2speakers/wav8k/min/tt/s2/053c0104_1.7166_22hc010q_-1.7166.wav
550,2speakers/wav8k/min/tt/mix/053c0105_0.99725_446o030t_-0.99725.wav,2,70296,2speakers/wav8k/min/tt/s1/053c0105_0.99725_446o030t_-0.99725.wav,2speakers/wav8k/min/tt/s2/053c0105_0.99725_446o030t_-0.99725.wav
551,2speakers/wav8k/min/tt/mix/053c0105_1.8622_443c020s_-1.8622.wav,2,32749,2speakers/wav8k/min/tt/s1/053c0105_1.8622_443c020s_-1.8622.wav,2speakers/wav8k/min/tt/s2/053c0105_1.8622_443c020s_-1.8622.wav
552,2speakers/wav8k/min/tt/mix/053c0106_0.80183_441c020q_-0.80183.wav,2,48156,2speakers/wav8k/min/tt/s1/053c0106_0.80183_441c020q_-0.80183.wav,2speakers/wav8k/min/tt/s2/053c0106_0.80183_441c020q_-0.80183.wav
553,2speakers/wav8k/min/tt/mix/053c0106_2.1261_447c020s_-2.1261.wav,2,55887,2speakers/wav8k/min/tt/s1/053c0106_2.1261_447c020s_-2.1261.wav,2speakers/wav8k/min/tt/s2/053c0106_2.1261_447c020s_-2.1261.wav
554,2speakers/wav8k/min/tt/mix/053c0108_0.021727_050o020m_-0.021727.wav,2,32425,2speakers/wav8k/min/tt/s1/053c0108_0.021727_050o020m_-0.021727.wav,2speakers/wav8k/min/tt/s2/053c0108_0.021727_050o020m_-0.021727.wav
555,2speakers/wav8k/min/tt/mix/053c0108_1.3931_052o020j_-1.3931.wav,2,32425,2speakers/wav8k/min/tt/s1/053c0108_1.3931_052o020j_-1.3931.wav,2speakers/wav8k/min/tt/s2/053c0108_1.3931_052o020j_-1.3931.wav
556,2speakers/wav8k/min/tt/mix/053c0109_0.70965_050c0110_-0.70965.wav,2,60403,2speakers/wav8k/min/tt/s1/053c0109_0.70965_050c0110_-0.70965.wav,2speakers/wav8k/min/tt/s2/053c0109_0.70965_050c0110_-0.70965.wav
557,2speakers/wav8k/min/tt/mix/053c010a_2.2093_423a0114_-2.2093.wav,2,47918,2speakers/wav8k/min/tt/s1/053c010a_2.2093_423a0114_-2.2093.wav,2speakers/wav8k/min/tt/s2/053c010a_2.2093_423a0114_-2.2093.wav
558,2speakers/wav8k/min/tt/mix/053c010b_0.61204_22ho0114_-0.61204.wav,2,47360,2speakers/wav8k/min/tt/s1/053c010b_0.61204_22ho0114_-0.61204.wav,2speakers/wav8k/min/tt/s2/053c010b_0.61204_22ho0114_-0.61204.wav
559,2speakers/wav8k/min/tt/mix/053c010c_0.30994_421a0101_-0.30994.wav,2,41670,2speakers/wav8k/min/tt/s1/053c010c_0.30994_421a0101_-0.30994.wav,2speakers/wav8k/min/tt/s2/053c010c_0.30994_421a0101_-0.30994.wav
560,2speakers/wav8k/min/tt/mix/053c010c_0.65464_440o030i_-0.65464.wav,2,41670,2speakers/wav8k/min/tt/s1/053c010c_0.65464_440o030i_-0.65464.wav,2speakers/wav8k/min/tt/s2/053c010c_0.65464_440o030i_-0.65464.wav
561,2speakers/wav8k/min/tt/mix/053c010c_1.5912_22ha0110_-1.5912.wav,2,34560,2speakers/wav8k/min/tt/s1/053c010c_1.5912_22ha0110_-1.5912.wav,2speakers/wav8k/min/tt/s2/053c010c_1.5912_22ha0110_-1.5912.wav
562,2speakers/wav8k/min/tt/mix/053c010c_2.041_22ho010r_-2.041.wav,2,41670,2speakers/wav8k/min/tt/s1/053c010c_2.041_22ho010r_-2.041.wav,2speakers/wav8k/min/tt/s2/053c010c_2.041_22ho010r_-2.041.wav
563,2speakers/wav8k/min/tt/mix/053c010e_1.4238_423c020y_-1.4238.wav,2,78172,2speakers/wav8k/min/tt/s1/053c010e_1.4238_423c020y_-1.4238.wav,2speakers/wav8k/min/tt/s2/053c010e_1.4238_423c020y_-1.4238.wav
