,mix,n_src,length,s1,s2
1397,2speakers/wav8k/min/cv/mix/01ua0101_1.1682_01ro0301_-1.1682.wav,2,48807,2speakers/wav8k/min/cv/s1/01ua0101_1.1682_01ro0301_-1.1682.wav,2speakers/wav8k/min/cv/s2/01ua0101_1.1682_01ro0301_-1.1682.wav
1398,2speakers/wav8k/min/cv/mix/01ua0103_1.0399_028c020u_-1.0399.wav,2,48106,2speakers/wav8k/min/cv/s1/01ua0103_1.0399_028c020u_-1.0399.wav,2speakers/wav8k/min/cv/s2/01ua0103_1.0399_028c020u_-1.0399.wav
1399,2speakers/wav8k/min/cv/mix/01ua0103_1.9842_204a010k_-1.9842.wav,2,35520,2speakers/wav8k/min/cv/s1/01ua0103_1.9842_204a010k_-1.9842.wav,2speakers/wav8k/min/cv/s2/01ua0103_1.9842_204a010k_-1.9842.wav
1400,2speakers/wav8k/min/cv/mix/01ua0103_2.0632_20ec010i_-2.0632.wav,2,49476,2speakers/wav8k/min/cv/s1/01ua0103_2.0632_20ec010i_-2.0632.wav,2speakers/wav8k/min/cv/s2/01ua0103_2.0632_20ec010i_-2.0632.wav
1401,2speakers/wav8k/min/cv/mix/01ua0106_1.115_012o0311_-1.115.wav,2,55049,2speakers/wav8k/min/cv/s1/01ua0106_1.115_012o0311_-1.115.wav,2speakers/wav8k/min/cv/s2/01ua0106_1.115_012o0311_-1.115.wav
1402,2speakers/wav8k/min/cv/mix/01ua0106_1.5203_206c0104_-1.5203.wav,2,55049,2speakers/wav8k/min/cv/s1/01ua0106_1.5203_206c0104_-1.5203.wav,2speakers/wav8k/min/cv/s2/01ua0106_1.5203_206c0104_-1.5203.wav
1403,2speakers/wav8k/min/cv/mix/01ua0106_2.3767_20ko0105_-2.3767.wav,2,49760,2speakers/wav8k/min/cv/s1/01ua0106_2.3767_20ko0105_-2.3767.wav,2speakers/wav8k/min/cv/s2/01ua0106_2.3767_20ko0105_-2.3767.wav
1404,2speakers/wav8k/min/cv/mix/01ua0109_1.3033_404c020j_-1.3033.wav,2,51002,2speakers/wav8k/min/cv/s1/01ua0109_1.3033_404c020j_-1.3033.wav,2speakers/wav8k/min/cv/s2/01ua0109_1.3033_404c020j_-1.3033.wav
1405,2speakers/wav8k/min/cv/mix/01ua0109_2.2427_206o0109_-2.2427.wav,2,51002,2speakers/wav8k/min/cv/s1/01ua0109_2.2427_206o0109_-2.2427.wav,2speakers/wav8k/min/cv/s2/01ua0109_2.2427_206o0109_-2.2427.wav
1406,2speakers/wav8k/min/cv/mix/01ua010f_0.1454_403a010k_-0.1454.wav,2,39861,2speakers/wav8k/min/cv/s1/01ua010f_0.1454_403a010k_-0.1454.wav,2speakers/wav8k/min/cv/s2/01ua010f_0.1454_403a010k_-0.1454.wav
1407,2speakers/wav8k/min/cv/mix/01ua010f_1.781_018o030j_-1.781.wav,2,53459,2speakers/wav8k/min/cv/s1/01ua010f_1.781_018o030j_-1.781.wav,2speakers/wav8k/min/cv/s2/01ua010f_1.781_018o030j_-1.781.wav
1408,2speakers/wav8k/min/cv/mix/01ua010o_0.33088_204o010d_-0.33088.wav,2,54240,2speakers/wav8k/min/cv/s1/01ua010o_0.33088_204o010d_-0.33088.wav,2speakers/wav8k/min/cv/s2/01ua010o_0.33088_204o010d_-0.33088.wav
1409,2speakers/wav8k/min/cv/mix/01ua010o_0.55336_40bc0203_-0.55336.wav,2,21654,2speakers/wav8k/min/cv/s1/01ua010o_0.55336_40bc0203_-0.55336.wav,2speakers/wav8k/min/cv/s2/01ua010o_0.55336_40bc0203_-0.55336.wav
1410,2speakers/wav8k/min/cv/mix/01ua010r_0.52091_02ao030v_-0.52091.wav,2,52992,2speakers/wav8k/min/cv/s1/01ua010r_0.52091_02ao030v_-0.52091.wav,2speakers/wav8k/min/cv/s2/01ua010r_0.52091_02ao030v_-0.52091.wav
1411,2speakers/wav8k/min/cv/mix/01uc0202_0.78216_40go0309_-0.78216.wav,2,38930,2speakers/wav8k/min/cv/s1/01uc0202_0.78216_40go0309_-0.78216.wav,2speakers/wav8k/min/cv/s2/01uc0202_0.78216_40go0309_-0.78216.wav
1412,2speakers/wav8k/min/cv/mix/01uc0202_1.2842_208c010j_-1.2842.wav,2,38930,2speakers/wav8k/min/cv/s1/01uc0202_1.2842_208c010j_-1.2842.wav,2speakers/wav8k/min/cv/s2/01uc0202_1.2842_208c010j_-1.2842.wav
1413,2speakers/wav8k/min/cv/mix/01uc0202_2.0013_20do0105_-2.0013.wav,2,38930,2speakers/wav8k/min/cv/s1/01uc0202_2.0013_20do0105_-2.0013.wav,2speakers/wav8k/min/cv/s2/01uc0202_2.0013_20do0105_-2.0013.wav
1414,2speakers/wav8k/min/cv/mix/01uc0203_2.1711_20qc010a_-2.1711.wav,2,33280,2speakers/wav8k/min/cv/s1/01uc0203_2.1711_20qc010a_-2.1711.wav,2speakers/wav8k/min/cv/s2/01uc0203_2.1711_20qc010a_-2.1711.wav
1415,2speakers/wav8k/min/cv/mix/01uc0205_0.85518_01ec020c_-0.85518.wav,2,62003,2speakers/wav8k/min/cv/s1/01uc0205_0.85518_01ec020c_-0.85518.wav,2speakers/wav8k/min/cv/s2/01uc0205_0.85518_01ec020c_-0.85518.wav
1416,2speakers/wav8k/min/cv/mix/01uc0205_0.99656_20ra010o_-0.99656.wav,2,41440,2speakers/wav8k/min/cv/s1/01uc0205_0.99656_20ra010o_-0.99656.wav,2speakers/wav8k/min/cv/s2/01uc0205_0.99656_20ra010o_-0.99656.wav
1417,2speakers/wav8k/min/cv/mix/01uc0205_1.876_409c0203_-1.876.wav,2,62003,2speakers/wav8k/min/cv/s1/01uc0205_1.876_409c0203_-1.876.wav,2speakers/wav8k/min/cv/s2/01uc0205_1.876_409c0203_-1.876.wav
1418,2speakers/wav8k/min/cv/mix/01uc0209_1.8994_405a010r_-1.8994.wav,2,35350,2speakers/wav8k/min/cv/s1/01uc0209_1.8994_405a010r_-1.8994.wav,2speakers/wav8k/min/cv/s2/01uc0209_1.8994_405a010r_-1.8994.wav
1419,2speakers/wav8k/min/cv/mix/01uc020e_0.48606_20ra0109_-0.48606.wav,2,24093,2speakers/wav8k/min/cv/s1/01uc020e_0.48606_20ra0109_-0.48606.wav,2speakers/wav8k/min/cv/s2/01uc020e_0.48606_20ra0109_-0.48606.wav
1420,2speakers/wav8k/min/cv/mix/01uc020e_1.4228_018a010y_-1.4228.wav,2,24093,2speakers/wav8k/min/cv/s1/01uc020e_1.4228_018a010y_-1.4228.wav,2speakers/wav8k/min/cv/s2/01uc020e_1.4228_018a010y_-1.4228.wav
1421,2speakers/wav8k/min/cv/mix/01uc020k_2.2513_40oa010i_-2.2513.wav,2,42476,2speakers/wav8k/min/cv/s1/01uc020k_2.2513_40oa010i_-2.2513.wav,2speakers/wav8k/min/cv/s2/01uc020k_2.2513_40oa010i_-2.2513.wav
1422,2speakers/wav8k/min/cv/mix/01uc020p_1.1631_01yo0314_-1.1631.wav,2,26920,2speakers/wav8k/min/cv/s1/01uc020p_1.1631_01yo0314_-1.1631.wav,2speakers/wav8k/min/cv/s2/01uc020p_1.1631_01yo0314_-1.1631.wav
1423,2speakers/wav8k/min/cv/mix/01uc020s_1.2227_01lc020q_-1.2227.wav,2,59428,2speakers/wav8k/min/cv/s1/01uc020s_1.2227_01lc020q_-1.2227.wav,2speakers/wav8k/min/cv/s2/01uc020s_1.2227_01lc020q_-1.2227.wav
1424,2speakers/wav8k/min/cv/mix/01uc020s_1.8001_40ko0301_-1.8001.wav,2,32703,2speakers/wav8k/min/cv/s1/01uc020s_1.8001_40ko0301_-1.8001.wav,2speakers/wav8k/min/cv/s2/01uc020s_1.8001_40ko0301_-1.8001.wav
1425,2speakers/wav8k/min/cv/mix/01uc020t_0.70808_404c020y_-0.70808.wav,2,32532,2speakers/wav8k/min/cv/s1/01uc020t_0.70808_404c020y_-0.70808.wav,2speakers/wav8k/min/cv/s2/01uc020t_0.70808_404c020y_-0.70808.wav
1426,2speakers/wav8k/min/cv/mix/01uc020t_1.025_01zo0302_-1.025.wav,2,32913,2speakers/wav8k/min/cv/s1/01uc020t_1.025_01zo0302_-1.025.wav,2speakers/wav8k/min/cv/s2/01uc020t_1.025_01zo0302_-1.025.wav
1427,2speakers/wav8k/min/cv/mix/01uc020t_2.3159_40gc0210_-2.3159.wav,2,32913,2speakers/wav8k/min/cv/s1/01uc020t_2.3159_40gc0210_-2.3159.wav,2speakers/wav8k/min/cv/s2/01uc020t_2.3159_40gc0210_-2.3159.wav
1428,2speakers/wav8k/min/cv/mix/01uc020u_0.40691_20na010e_-0.40691.wav,2,46560,2speakers/wav8k/min/cv/s1/01uc020u_0.40691_20na010e_-0.40691.wav,2speakers/wav8k/min/cv/s2/01uc020u_0.40691_20na010e_-0.40691.wav
1429,2speakers/wav8k/min/cv/mix/01uc020u_0.96766_20jc010k_-0.96766.wav,2,64040,2speakers/wav8k/min/cv/s1/01uc020u_0.96766_20jc010k_-0.96766.wav,2speakers/wav8k/min/cv/s2/01uc020u_0.96766_20jc010k_-0.96766.wav
1430,2speakers/wav8k/min/cv/mix/01uc020u_1.9446_02bo030g_-1.9446.wav,2,56463,2speakers/wav8k/min/cv/s1/01uc020u_1.9446_02bo030g_-1.9446.wav,2speakers/wav8k/min/cv/s2/01uc020u_1.9446_02bo030g_-1.9446.wav
1431,2speakers/wav8k/min/cv/mix/01uc020z_1.4929_012c0207_-1.4929.wav,2,42925,2speakers/wav8k/min/cv/s1/01uc020z_1.4929_012c0207_-1.4929.wav,2speakers/wav8k/min/cv/s2/01uc020z_1.4929_012c0207_-1.4929.wav
1432,2speakers/wav8k/min/cv/mix/01uc020z_2.1295_20uc0105_-2.1295.wav,2,69920,2speakers/wav8k/min/cv/s1/01uc020z_2.1295_20uc0105_-2.1295.wav,2speakers/wav8k/min/cv/s2/01uc020z_2.1295_20uc0105_-2.1295.wav
1433,2speakers/wav8k/min/cv/mix/01uo0301_0.37205_20sa010v_-0.37205.wav,2,47680,2speakers/wav8k/min/cv/s1/01uo0301_0.37205_20sa010v_-0.37205.wav,2speakers/wav8k/min/cv/s2/01uo0301_0.37205_20sa010v_-0.37205.wav
1434,2speakers/wav8k/min/cv/mix/01uo0301_1.7889_40lc020z_-1.7889.wav,2,77059,2speakers/wav8k/min/cv/s1/01uo0301_1.7889_40lc020z_-1.7889.wav,2speakers/wav8k/min/cv/s2/01uo0301_1.7889_40lc020z_-1.7889.wav
1435,2speakers/wav8k/min/cv/mix/01uo0302_0.68843_20ua0113_-0.68843.wav,2,38080,2speakers/wav8k/min/cv/s1/01uo0302_0.68843_20ua0113_-0.68843.wav,2speakers/wav8k/min/cv/s2/01uo0302_0.68843_20ua0113_-0.68843.wav
1436,2speakers/wav8k/min/cv/mix/01uo0302_2.0572_013o0316_-2.0572.wav,2,40934,2speakers/wav8k/min/cv/s1/01uo0302_2.0572_013o0316_-2.0572.wav,2speakers/wav8k/min/cv/s2/01uo0302_2.0572_013o0316_-2.0572.wav
1437,2speakers/wav8k/min/cv/mix/01uo0304_0.33585_017o0302_-0.33585.wav,2,81266,2speakers/wav8k/min/cv/s1/01uo0304_0.33585_017o0302_-0.33585.wav,2speakers/wav8k/min/cv/s2/01uo0304_0.33585_017o0302_-0.33585.wav
1438,2speakers/wav8k/min/cv/mix/01uo0304_1.308_40co030o_-1.308.wav,2,71547,2speakers/wav8k/min/cv/s1/01uo0304_1.308_40co030o_-1.308.wav,2speakers/wav8k/min/cv/s2/01uo0304_1.308_40co030o_-1.308.wav
1439,2speakers/wav8k/min/cv/mix/01uo0304_2.4806_01eo030s_-2.4806.wav,2,64200,2speakers/wav8k/min/cv/s1/01uo0304_2.4806_01eo030s_-2.4806.wav,2speakers/wav8k/min/cv/s2/01uo0304_2.4806_01eo030s_-2.4806.wav
1440,2speakers/wav8k/min/cv/mix/01uo0308_2.2455_40da010h_-2.2455.wav,2,45888,2speakers/wav8k/min/cv/s1/01uo0308_2.2455_40da010h_-2.2455.wav,2speakers/wav8k/min/cv/s2/01uo0308_2.2455_40da010h_-2.2455.wav
1441,2speakers/wav8k/min/cv/mix/01uo0309_2.3674_018a010z_-2.3674.wav,2,46864,2speakers/wav8k/min/cv/s1/01uo0309_2.3674_018a010z_-2.3674.wav,2speakers/wav8k/min/cv/s2/01uo0309_2.3674_018a010z_-2.3674.wav
1442,2speakers/wav8k/min/cv/mix/01uo030a_0.27026_406o030j_-0.27026.wav,2,87539,2speakers/wav8k/min/cv/s1/01uo030a_0.27026_406o030j_-0.27026.wav,2speakers/wav8k/min/cv/s2/01uo030a_0.27026_406o030j_-0.27026.wav
1443,2speakers/wav8k/min/cv/mix/01uo030c_0.4932_20pa010g_-0.4932.wav,2,28160,2speakers/wav8k/min/cv/s1/01uo030c_0.4932_20pa010g_-0.4932.wav,2speakers/wav8k/min/cv/s2/01uo030c_0.4932_20pa010g_-0.4932.wav
1444,2speakers/wav8k/min/cv/mix/01uo030e_2.4621_015c021c_-2.4621.wav,2,39129,2speakers/wav8k/min/cv/s1/01uo030e_2.4621_015c021c_-2.4621.wav,2speakers/wav8k/min/cv/s2/01uo030e_2.4621_015c021c_-2.4621.wav
1445,2speakers/wav8k/min/cv/mix/01uo030l_0.95697_01ia010w_-0.95697.wav,2,47290,2speakers/wav8k/min/cv/s1/01uo030l_0.95697_01ia010w_-0.95697.wav,2speakers/wav8k/min/cv/s2/01uo030l_0.95697_01ia010w_-0.95697.wav
1446,2speakers/wav8k/min/cv/mix/01uo030l_1.6555_40hc020g_-1.6555.wav,2,33959,2speakers/wav8k/min/cv/s1/01uo030l_1.6555_40hc020g_-1.6555.wav,2speakers/wav8k/min/cv/s2/01uo030l_1.6555_40hc020g_-1.6555.wav
1447,2speakers/wav8k/min/cv/mix/01uo030l_2.2789_01yc0203_-2.2789.wav,2,53833,2speakers/wav8k/min/cv/s1/01uo030l_2.2789_01yc0203_-2.2789.wav,2speakers/wav8k/min/cv/s2/01uo030l_2.2789_01yc0203_-2.2789.wav
1448,2speakers/wav8k/min/cv/mix/01uo030n_0.22305_205c0106_-0.22305.wav,2,31574,2speakers/wav8k/min/cv/s1/01uo030n_0.22305_205c0106_-0.22305.wav,2speakers/wav8k/min/cv/s2/01uo030n_0.22305_205c0106_-0.22305.wav
1449,2speakers/wav8k/min/cv/mix/01uo030n_0.81873_20ao0107_-0.81873.wav,2,31574,2speakers/wav8k/min/cv/s1/01uo030n_0.81873_20ao0107_-0.81873.wav,2speakers/wav8k/min/cv/s2/01uo030n_0.81873_20ao0107_-0.81873.wav
1450,2speakers/wav8k/min/cv/mix/01uo030n_2.4187_20ha010w_-2.4187.wav,2,31574,2speakers/wav8k/min/cv/s1/01uo030n_2.4187_20ha010w_-2.4187.wav,2speakers/wav8k/min/cv/s2/01uo030n_2.4187_20ha010w_-2.4187.wav
1451,2speakers/wav8k/min/cv/mix/01uo030t_2.1781_40gc020v_-2.1781.wav,2,65315,2speakers/wav8k/min/cv/s1/01uo030t_2.1781_40gc020v_-2.1781.wav,2speakers/wav8k/min/cv/s2/01uo030t_2.1781_40gc020v_-2.1781.wav
1452,2speakers/wav8k/min/cv/mix/01uo030x_1.8026_01fo030q_-1.8026.wav,2,66722,2speakers/wav8k/min/cv/s1/01uo030x_1.8026_01fo030q_-1.8026.wav,2speakers/wav8k/min/cv/s2/01uo030x_1.8026_01fo030q_-1.8026.wav
1453,2speakers/wav8k/min/cv/mix/01uo0310_0.40252_40do030v_-0.40252.wav,2,88401,2speakers/wav8k/min/cv/s1/01uo0310_0.40252_40do030v_-0.40252.wav,2speakers/wav8k/min/cv/s2/01uo0310_0.40252_40do030v_-0.40252.wav
1454,2speakers/wav8k/min/cv/mix/01uo0310_0.79323_02ao0306_-0.79323.wav,2,56085,2speakers/wav8k/min/cv/s1/01uo0310_0.79323_02ao0306_-0.79323.wav,2speakers/wav8k/min/cv/s2/01uo0310_0.79323_02ao0306_-0.79323.wav
1455,2speakers/wav8k/min/cv/mix/01uo0312_0.51415_405a010u_-0.51415.wav,2,33489,2speakers/wav8k/min/cv/s1/01uo0312_0.51415_405a010u_-0.51415.wav,2speakers/wav8k/min/cv/s2/01uo0312_0.51415_405a010u_-0.51415.wav
1456,2speakers/wav8k/min/cv/mix/01uo0312_1.2985_01mc0203_-1.2985.wav,2,52129,2speakers/wav8k/min/cv/s1/01uo0312_1.2985_01mc0203_-1.2985.wav,2speakers/wav8k/min/cv/s2/01uo0312_1.2985_01mc0203_-1.2985.wav
1457,2speakers/wav8k/min/cv/mix/01uo0313_2.1012_01aa010j_-2.1012.wav,2,51786,2speakers/wav8k/min/cv/s1/01uo0313_2.1012_01aa010j_-2.1012.wav,2speakers/wav8k/min/cv/s2/01uo0313_2.1012_01aa010j_-2.1012.wav
1458,2speakers/wav8k/min/cv/mix/01uo031b_0.30695_014a0101_-0.30695.wav,2,32667,2speakers/wav8k/min/cv/s1/01uo031b_0.30695_014a0101_-0.30695.wav,2speakers/wav8k/min/cv/s2/01uo031b_0.30695_014a0101_-0.30695.wav
1459,2speakers/wav8k/min/cv/mix/01uo031b_0.68675_01xa0113_-0.68675.wav,2,39024,2speakers/wav8k/min/cv/s1/01uo031b_0.68675_01xa0113_-0.68675.wav,2speakers/wav8k/min/cv/s2/01uo031b_0.68675_01xa0113_-0.68675.wav
1460,2speakers/wav8k/min/cv/mix/01uo031b_0.86984_016o030l_-0.86984.wav,2,42535,2speakers/wav8k/min/cv/s1/01uo031b_0.86984_016o030l_-0.86984.wav,2speakers/wav8k/min/cv/s2/01uo031b_0.86984_016o030l_-0.86984.wav
1461,2speakers/wav8k/min/cv/mix/01uo031b_1.8348_01qa010l_-1.8348.wav,2,42535,2speakers/wav8k/min/cv/s1/01uo031b_1.8348_01qa010l_-1.8348.wav,2speakers/wav8k/min/cv/s2/01uo031b_1.8348_01qa010l_-1.8348.wav
1462,2speakers/wav8k/min/cv/mix/01va0108_0.79824_01lc0208_-0.79824.wav,2,36455,2speakers/wav8k/min/cv/s1/01va0108_0.79824_01lc0208_-0.79824.wav,2speakers/wav8k/min/cv/s2/01va0108_0.79824_01lc0208_-0.79824.wav
1463,2speakers/wav8k/min/cv/mix/01va010d_0.11813_029a010y_-0.11813.wav,2,37646,2speakers/wav8k/min/cv/s1/01va010d_0.11813_029a010y_-0.11813.wav,2speakers/wav8k/min/cv/s2/01va010d_0.11813_029a010y_-0.11813.wav
1464,2speakers/wav8k/min/cv/mix/01va010d_0.13096_40oo030x_-0.13096.wav,2,44367,2speakers/wav8k/min/cv/s1/01va010d_0.13096_40oo030x_-0.13096.wav,2speakers/wav8k/min/cv/s2/01va010d_0.13096_40oo030x_-0.13096.wav
1465,2speakers/wav8k/min/cv/mix/01va010i_0.25528_20ka010g_-0.25528.wav,2,48495,2speakers/wav8k/min/cv/s1/01va010i_0.25528_20ka010g_-0.25528.wav,2speakers/wav8k/min/cv/s2/01va010i_0.25528_20ka010g_-0.25528.wav
1466,2speakers/wav8k/min/cv/mix/01va010i_1.0961_405c020p_-1.0961.wav,2,48495,2speakers/wav8k/min/cv/s1/01va010i_1.0961_405c020p_-1.0961.wav,2speakers/wav8k/min/cv/s2/01va010i_1.0961_405c020p_-1.0961.wav
1467,2speakers/wav8k/min/cv/mix/01va010i_2.0561_40fo0310_-2.0561.wav,2,48495,2speakers/wav8k/min/cv/s1/01va010i_2.0561_40fo0310_-2.0561.wav,2speakers/wav8k/min/cv/s2/01va010i_2.0561_40fo0310_-2.0561.wav
1468,2speakers/wav8k/min/cv/mix/01va010n_0.094898_20qc010e_-0.094898.wav,2,41271,2speakers/wav8k/min/cv/s1/01va010n_0.094898_20qc010e_-0.094898.wav,2speakers/wav8k/min/cv/s2/01va010n_0.094898_20qc010e_-0.094898.wav
1469,2speakers/wav8k/min/cv/mix/01va010n_0.90327_01zc021a_-0.90327.wav,2,41271,2speakers/wav8k/min/cv/s1/01va010n_0.90327_01zc021a_-0.90327.wav,2speakers/wav8k/min/cv/s2/01va010n_0.90327_01zc021a_-0.90327.wav
1470,2speakers/wav8k/min/cv/mix/01va010n_1.1958_018c020x_-1.1958.wav,2,31207,2speakers/wav8k/min/cv/s1/01va010n_1.1958_018c020x_-1.1958.wav,2speakers/wav8k/min/cv/s2/01va010n_1.1958_018c020x_-1.1958.wav
1471,2speakers/wav8k/min/cv/mix/01va010s_1.7162_40lo0319_-1.7162.wav,2,44479,2speakers/wav8k/min/cv/s1/01va010s_1.7162_40lo0319_-1.7162.wav,2speakers/wav8k/min/cv/s2/01va010s_1.7162_40lo0319_-1.7162.wav
1472,2speakers/wav8k/min/cv/mix/01va010s_1.9563_40dc020z_-1.9563.wav,2,44479,2speakers/wav8k/min/cv/s1/01va010s_1.9563_40dc020z_-1.9563.wav,2speakers/wav8k/min/cv/s2/01va010s_1.9563_40dc020z_-1.9563.wav
1473,2speakers/wav8k/min/cv/mix/01va010s_2.0536_20lo010m_-2.0536.wav,2,44479,2speakers/wav8k/min/cv/s1/01va010s_2.0536_20lo010m_-2.0536.wav,2speakers/wav8k/min/cv/s2/01va010s_2.0536_20lo010m_-2.0536.wav
1474,2speakers/wav8k/min/cv/mix/01va010u_0.51261_025c0217_-0.51261.wav,2,51378,2speakers/wav8k/min/cv/s1/01va010u_0.51261_025c0217_-0.51261.wav,2speakers/wav8k/min/cv/s2/01va010u_0.51261_025c0217_-0.51261.wav
1475,2speakers/wav8k/min/cv/mix/01va010z_0.024801_018c0205_-0.024801.wav,2,47157,2speakers/wav8k/min/cv/s1/01va010z_0.024801_018c0205_-0.024801.wav,2speakers/wav8k/min/cv/s2/01va010z_0.024801_018c0205_-0.024801.wav
1476,2speakers/wav8k/min/cv/mix/01vc020b_0.83485_20ra0113_-0.83485.wav,2,29513,2speakers/wav8k/min/cv/s1/01vc020b_0.83485_20ra0113_-0.83485.wav,2speakers/wav8k/min/cv/s2/01vc020b_0.83485_20ra0113_-0.83485.wav
1477,2speakers/wav8k/min/cv/mix/01vc020d_1.7289_40ic021e_-1.7289.wav,2,64263,2speakers/wav8k/min/cv/s1/01vc020d_1.7289_40ic021e_-1.7289.wav,2speakers/wav8k/min/cv/s2/01vc020d_1.7289_40ic021e_-1.7289.wav
1478,2speakers/wav8k/min/cv/mix/01vc020g_1.0462_20fo010j_-1.0462.wav,2,37066,2speakers/wav8k/min/cv/s1/01vc020g_1.0462_20fo010j_-1.0462.wav,2speakers/wav8k/min/cv/s2/01vc020g_1.0462_20fo010j_-1.0462.wav
1479,2speakers/wav8k/min/cv/mix/01vc020g_1.569_20rc010d_-1.569.wav,2,37066,2speakers/wav8k/min/cv/s1/01vc020g_1.569_20rc010d_-1.569.wav,2speakers/wav8k/min/cv/s2/01vc020g_1.569_20rc010d_-1.569.wav
1480,2speakers/wav8k/min/cv/mix/01vc020k_0.15283_20ra010e_-0.15283.wav,2,48480,2speakers/wav8k/min/cv/s1/01vc020k_0.15283_20ra010e_-0.15283.wav,2speakers/wav8k/min/cv/s2/01vc020k_0.15283_20ra010e_-0.15283.wav
1481,2speakers/wav8k/min/cv/mix/01vc020k_1.8616_01lo030u_-1.8616.wav,2,67367,2speakers/wav8k/min/cv/s1/01vc020k_1.8616_01lo030u_-1.8616.wav,2speakers/wav8k/min/cv/s2/01vc020k_1.8616_01lo030u_-1.8616.wav
1482,2speakers/wav8k/min/cv/mix/01vc020l_0.071172_40ma010g_-0.071172.wav,2,35044,2speakers/wav8k/min/cv/s1/01vc020l_0.071172_40ma010g_-0.071172.wav,2speakers/wav8k/min/cv/s2/01vc020l_0.071172_40ma010g_-0.071172.wav
1483,2speakers/wav8k/min/cv/mix/01vc020z_0.052937_40ha010c_-0.052937.wav,2,41319,2speakers/wav8k/min/cv/s1/01vc020z_0.052937_40ha010c_-0.052937.wav,2speakers/wav8k/min/cv/s2/01vc020z_0.052937_40ha010c_-0.052937.wav
1484,2speakers/wav8k/min/cv/mix/01vc020z_1.0919_029c020w_-1.0919.wav,2,36454,2speakers/wav8k/min/cv/s1/01vc020z_1.0919_029c020w_-1.0919.wav,2speakers/wav8k/min/cv/s2/01vc020z_1.0919_029c020w_-1.0919.wav
1485,2speakers/wav8k/min/cv/mix/01vc020z_2.2364_028c020c_-2.2364.wav,2,35928,2speakers/wav8k/min/cv/s1/01vc020z_2.2364_028c020c_-2.2364.wav,2speakers/wav8k/min/cv/s2/01vc020z_2.2364_028c020c_-2.2364.wav
1486,2speakers/wav8k/min/cv/mix/01vc0212_0.3433_017o030c_-0.3433.wav,2,63622,2speakers/wav8k/min/cv/s1/01vc0212_0.3433_017o030c_-0.3433.wav,2speakers/wav8k/min/cv/s2/01vc0212_0.3433_017o030c_-0.3433.wav
1487,2speakers/wav8k/min/cv/mix/01vc0216_2.0255_409o030j_-2.0255.wav,2,80198,2speakers/wav8k/min/cv/s1/01vc0216_2.0255_409o030j_-2.0255.wav,2speakers/wav8k/min/cv/s2/01vc0216_2.0255_409o030j_-2.0255.wav
1488,2speakers/wav8k/min/cv/mix/01vc0218_1.4686_028o030b_-1.4686.wav,2,22448,2speakers/wav8k/min/cv/s1/01vc0218_1.4686_028o030b_-1.4686.wav,2speakers/wav8k/min/cv/s2/01vc0218_1.4686_028o030b_-1.4686.wav
1489,2speakers/wav8k/min/cv/mix/01vc0218_1.5416_01tc0209_-1.5416.wav,2,22448,2speakers/wav8k/min/cv/s1/01vc0218_1.5416_01tc0209_-1.5416.wav,2speakers/wav8k/min/cv/s2/01vc0218_1.5416_01tc0209_-1.5416.wav
1490,2speakers/wav8k/min/cv/mix/01vc0218_2.1282_024o030n_-2.1282.wav,2,22448,2speakers/wav8k/min/cv/s1/01vc0218_2.1282_024o030n_-2.1282.wav,2speakers/wav8k/min/cv/s2/01vc0218_2.1282_024o030n_-2.1282.wav
1491,2speakers/wav8k/min/cv/mix/01vc021a_0.25038_01ec020t_-0.25038.wav,2,40536,2speakers/wav8k/min/cv/s1/01vc021a_0.25038_01ec020t_-0.25038.wav,2speakers/wav8k/min/cv/s2/01vc021a_0.25038_01ec020t_-0.25038.wav
1492,2speakers/wav8k/min/cv/mix/01vo0301_0.87121_018o030i_-0.87121.wav,2,91691,2speakers/wav8k/min/cv/s1/01vo0301_0.87121_018o030i_-0.87121.wav,2speakers/wav8k/min/cv/s2/01vo0301_0.87121_018o030i_-0.87121.wav
1493,2speakers/wav8k/min/cv/mix/01vo0302_1.7854_205c010f_-1.7854.wav,2,53371,2speakers/wav8k/min/cv/s1/01vo0302_1.7854_205c010f_-1.7854.wav,2speakers/wav8k/min/cv/s2/01vo0302_1.7854_205c010f_-1.7854.wav
1494,2speakers/wav8k/min/cv/mix/01vo0305_2.406_40hc020w_-2.406.wav,2,71782,2speakers/wav8k/min/cv/s1/01vo0305_2.406_40hc020w_-2.406.wav,2speakers/wav8k/min/cv/s2/01vo0305_2.406_40hc020w_-2.406.wav
1495,2speakers/wav8k/min/cv/mix/01vo030i_1.424_20sa010h_-1.424.wav,2,44320,2speakers/wav8k/min/cv/s1/01vo030i_1.424_20sa010h_-1.424.wav,2speakers/wav8k/min/cv/s2/01vo030i_1.424_20sa010h_-1.424.wav
1496,2speakers/wav8k/min/cv/mix/01vo030i_1.4569_01ya010f_-1.4569.wav,2,43153,2speakers/wav8k/min/cv/s1/01vo030i_1.4569_01ya010f_-1.4569.wav,2speakers/wav8k/min/cv/s2/01vo030i_1.4569_01ya010f_-1.4569.wav
1497,2speakers/wav8k/min/cv/mix/01vo030n_0.52576_40ic0201_-0.52576.wav,2,71027,2speakers/wav8k/min/cv/s1/01vo030n_0.52576_40ic0201_-0.52576.wav,2speakers/wav8k/min/cv/s2/01vo030n_0.52576_40ic0201_-0.52576.wav
