,mix,n_src,length,s1,s2,s3
5277,3speakers/wav8k/min/cv/mix/017a0114_1.4518_026c0216_-1.4518_20co0107_0.wav,3,31638,3speakers/wav8k/min/cv/s1/017a0114_1.4518_026c0216_-1.4518_20co0107_0.wav,3speakers/wav8k/min/cv/s2/017a0114_1.4518_026c0216_-1.4518_20co0107_0.wav,3speakers/wav8k/min/cv/s3/017a0114_1.4518_026c0216_-1.4518_20co0107_0.wav
5278,3speakers/wav8k/min/cv/mix/017c020h_0.33018_01go030e_-0.33018_01ro030t_0.wav,3,42186,3speakers/wav8k/min/cv/s1/017c020h_0.33018_01go030e_-0.33018_01ro030t_0.wav,3speakers/wav8k/min/cv/s2/017c020h_0.33018_01go030e_-0.33018_01ro030t_0.wav,3speakers/wav8k/min/cv/s3/017c020h_0.33018_01go030e_-0.33018_01ro030t_0.wav
5279,3speakers/wav8k/min/cv/mix/017c020i_2.0514_02cc0217_-2.0514_018a010z_0.wav,3,46864,3speakers/wav8k/min/cv/s1/017c020i_2.0514_02cc0217_-2.0514_018a010z_0.wav,3speakers/wav8k/min/cv/s2/017c020i_2.0514_02cc0217_-2.0514_018a010z_0.wav,3speakers/wav8k/min/cv/s3/017c020i_2.0514_02cc0217_-2.0514_018a010z_0.wav
5280,3speakers/wav8k/min/cv/mix/017c020p_0.2806_20na0103_-0.2806_01ac021a_0.wav,3,39073,3speakers/wav8k/min/cv/s1/017c020p_0.2806_20na0103_-0.2806_01ac021a_0.wav,3speakers/wav8k/min/cv/s2/017c020p_0.2806_20na0103_-0.2806_01ac021a_0.wav,3speakers/wav8k/min/cv/s3/017c020p_0.2806_20na0103_-0.2806_01ac021a_0.wav
5281,3speakers/wav8k/min/cv/mix/017c020p_0.5771_028a0112_-0.5771_01oa010b_0.wav,3,39073,3speakers/wav8k/min/cv/s1/017c020p_0.5771_028a0112_-0.5771_01oa010b_0.wav,3speakers/wav8k/min/cv/s2/017c020p_0.5771_028a0112_-0.5771_01oa010b_0.wav,3speakers/wav8k/min/cv/s3/017c020p_0.5771_028a0112_-0.5771_01oa010b_0.wav
5282,3speakers/wav8k/min/cv/mix/017c020p_2.3792_20jc010k_-2.3792_40ho030a_0.wav,3,39073,3speakers/wav8k/min/cv/s1/017c020p_2.3792_20jc010k_-2.3792_40ho030a_0.wav,3speakers/wav8k/min/cv/s2/017c020p_2.3792_20jc010k_-2.3792_40ho030a_0.wav,3speakers/wav8k/min/cv/s3/017c020p_2.3792_20jc010k_-2.3792_40ho030a_0.wav
5283,3speakers/wav8k/min/cv/mix/017c020t_0.37141_20ro0104_-0.37141_01lc0208_0.wav,3,59401,3speakers/wav8k/min/cv/s1/017c020t_0.37141_20ro0104_-0.37141_01lc0208_0.wav,3speakers/wav8k/min/cv/s2/017c020t_0.37141_20ro0104_-0.37141_01lc0208_0.wav,3speakers/wav8k/min/cv/s3/017c020t_0.37141_20ro0104_-0.37141_01lc0208_0.wav
5284,3speakers/wav8k/min/cv/mix/017c020t_2.4124_028o0310_-2.4124_20lc0102_0.wav,3,59401,3speakers/wav8k/min/cv/s1/017c020t_2.4124_028o0310_-2.4124_20lc0102_0.wav,3speakers/wav8k/min/cv/s2/017c020t_2.4124_028o0310_-2.4124_20lc0102_0.wav,3speakers/wav8k/min/cv/s3/017c020t_2.4124_028o0310_-2.4124_20lc0102_0.wav
5285,3speakers/wav8k/min/cv/mix/017c0210_0.052042_01so030j_-0.052042_20to010p_0.wav,3,43717,3speakers/wav8k/min/cv/s1/017c0210_0.052042_01so030j_-0.052042_20to010p_0.wav,3speakers/wav8k/min/cv/s2/017c0210_0.052042_01so030j_-0.052042_20to010p_0.wav,3speakers/wav8k/min/cv/s3/017c0210_0.052042_01so030j_-0.052042_20to010p_0.wav
5286,3speakers/wav8k/min/cv/mix/017c0210_0.13943_40gc0205_-0.13943_404o0308_0.wav,3,43717,3speakers/wav8k/min/cv/s1/017c0210_0.13943_40gc0205_-0.13943_404o0308_0.wav,3speakers/wav8k/min/cv/s2/017c0210_0.13943_40gc0205_-0.13943_404o0308_0.wav,3speakers/wav8k/min/cv/s3/017c0210_0.13943_40gc0205_-0.13943_404o0308_0.wav
5287,3speakers/wav8k/min/cv/mix/017c0210_0.33369_407a0105_-0.33369_022a0109_0.wav,3,43642,3speakers/wav8k/min/cv/s1/017c0210_0.33369_407a0105_-0.33369_022a0109_0.wav,3speakers/wav8k/min/cv/s2/017c0210_0.33369_407a0105_-0.33369_022a0109_0.wav,3speakers/wav8k/min/cv/s3/017c0210_0.33369_407a0105_-0.33369_022a0109_0.wav
5288,3speakers/wav8k/min/cv/mix/017c0211_0.2852_026a0104_-0.2852_40dc0206_0.wav,3,38886,3speakers/wav8k/min/cv/s1/017c0211_0.2852_026a0104_-0.2852_40dc0206_0.wav,3speakers/wav8k/min/cv/s2/017c0211_0.2852_026a0104_-0.2852_40dc0206_0.wav,3speakers/wav8k/min/cv/s3/017c0211_0.2852_026a0104_-0.2852_40dc0206_0.wav
5289,3speakers/wav8k/min/cv/mix/017c0211_0.70835_20ba0113_-0.70835_205o010a_0.wav,3,43351,3speakers/wav8k/min/cv/s1/017c0211_0.70835_20ba0113_-0.70835_205o010a_0.wav,3speakers/wav8k/min/cv/s2/017c0211_0.70835_20ba0113_-0.70835_205o010a_0.wav,3speakers/wav8k/min/cv/s3/017c0211_0.70835_20ba0113_-0.70835_205o010a_0.wav
5290,3speakers/wav8k/min/cv/mix/017c0211_1.0371_01ac021g_-1.0371_206c010l_0.wav,3,43351,3speakers/wav8k/min/cv/s1/017c0211_1.0371_01ac021g_-1.0371_206c010l_0.wav,3speakers/wav8k/min/cv/s2/017c0211_1.0371_01ac021g_-1.0371_206c010l_0.wav,3speakers/wav8k/min/cv/s3/017c0211_1.0371_01ac021g_-1.0371_206c010l_0.wav
5291,3speakers/wav8k/min/cv/mix/017c0211_1.9618_01mo030q_-1.9618_023a010b_0.wav,3,43351,3speakers/wav8k/min/cv/s1/017c0211_1.9618_01mo030q_-1.9618_023a010b_0.wav,3speakers/wav8k/min/cv/s2/017c0211_1.9618_01mo030q_-1.9618_023a010b_0.wav,3speakers/wav8k/min/cv/s3/017c0211_1.9618_01mo030q_-1.9618_023a010b_0.wav
5292,3speakers/wav8k/min/cv/mix/017c0214_1.6671_205c0106_-1.6671_01ko0317_0.wav,3,59504,3speakers/wav8k/min/cv/s1/017c0214_1.6671_205c0106_-1.6671_01ko0317_0.wav,3speakers/wav8k/min/cv/s2/017c0214_1.6671_205c0106_-1.6671_01ko0317_0.wav,3speakers/wav8k/min/cv/s3/017c0214_1.6671_205c0106_-1.6671_01ko0317_0.wav
5293,3speakers/wav8k/min/cv/mix/017c021a_1.0401_404o0315_-1.0401_20ua0110_0.wav,3,25448,3speakers/wav8k/min/cv/s1/017c021a_1.0401_404o0315_-1.0401_20ua0110_0.wav,3speakers/wav8k/min/cv/s2/017c021a_1.0401_404o0315_-1.0401_20ua0110_0.wav,3speakers/wav8k/min/cv/s3/017c021a_1.0401_404o0315_-1.0401_20ua0110_0.wav
5294,3speakers/wav8k/min/cv/mix/017c021g_2.4709_01zc0208_-2.4709_20fa010z_0.wav,3,30885,3speakers/wav8k/min/cv/s1/017c021g_2.4709_01zc0208_-2.4709_20fa010z_0.wav,3speakers/wav8k/min/cv/s2/017c021g_2.4709_01zc0208_-2.4709_20fa010z_0.wav,3speakers/wav8k/min/cv/s3/017c021g_2.4709_01zc0208_-2.4709_20fa010z_0.wav
5295,3speakers/wav8k/min/cv/mix/017o0302_0.084565_20fa0112_-0.084565_40na0113_0.wav,3,36000,3speakers/wav8k/min/cv/s1/017o0302_0.084565_20fa0112_-0.084565_40na0113_0.wav,3speakers/wav8k/min/cv/s2/017o0302_0.084565_20fa0112_-0.084565_40na0113_0.wav,3speakers/wav8k/min/cv/s3/017o0302_0.084565_20fa0112_-0.084565_40na0113_0.wav
5296,3speakers/wav8k/min/cv/mix/017o030c_1.8374_20jc0105_-1.8374_02dc020m_0.wav,3,58720,3speakers/wav8k/min/cv/s1/017o030c_1.8374_20jc0105_-1.8374_02dc020m_0.wav,3speakers/wav8k/min/cv/s2/017o030c_1.8374_20jc0105_-1.8374_02dc020m_0.wav,3speakers/wav8k/min/cv/s3/017o030c_1.8374_20jc0105_-1.8374_02dc020m_0.wav
5297,3speakers/wav8k/min/cv/mix/017o030e_2.0537_40nc020c_-2.0537_204a010s_0.wav,3,33950,3speakers/wav8k/min/cv/s1/017o030e_2.0537_40nc020c_-2.0537_204a010s_0.wav,3speakers/wav8k/min/cv/s2/017o030e_2.0537_40nc020c_-2.0537_204a010s_0.wav,3speakers/wav8k/min/cv/s3/017o030e_2.0537_40nc020c_-2.0537_204a010s_0.wav
5298,3speakers/wav8k/min/cv/mix/017o030h_1.4002_01zc0208_-1.4002_012a010j_0.wav,3,30885,3speakers/wav8k/min/cv/s1/017o030h_1.4002_01zc0208_-1.4002_012a010j_0.wav,3speakers/wav8k/min/cv/s2/017o030h_1.4002_01zc0208_-1.4002_012a010j_0.wav,3speakers/wav8k/min/cv/s3/017o030h_1.4002_01zc0208_-1.4002_012a010j_0.wav
5299,3speakers/wav8k/min/cv/mix/017o030i_2.1696_01jo030y_-2.1696_405o030s_0.wav,3,52483,3speakers/wav8k/min/cv/s1/017o030i_2.1696_01jo030y_-2.1696_405o030s_0.wav,3speakers/wav8k/min/cv/s2/017o030i_2.1696_01jo030y_-2.1696_405o030s_0.wav,3speakers/wav8k/min/cv/s3/017o030i_2.1696_01jo030y_-2.1696_405o030s_0.wav
5300,3speakers/wav8k/min/cv/mix/017o030i_2.2423_40io030c_-2.2423_20ca010n_0.wav,3,47040,3speakers/wav8k/min/cv/s1/017o030i_2.2423_40io030c_-2.2423_20ca010n_0.wav,3speakers/wav8k/min/cv/s2/017o030i_2.2423_40io030c_-2.2423_20ca010n_0.wav,3speakers/wav8k/min/cv/s3/017o030i_2.2423_40io030c_-2.2423_20ca010n_0.wav
5301,3speakers/wav8k/min/cv/mix/017o030i_2.464_40ao030w_-2.464_40jo031f_0.wav,3,66810,3speakers/wav8k/min/cv/s1/017o030i_2.464_40ao030w_-2.464_40jo031f_0.wav,3speakers/wav8k/min/cv/s2/017o030i_2.464_40ao030w_-2.464_40jo031f_0.wav,3speakers/wav8k/min/cv/s3/017o030i_2.464_40ao030w_-2.464_40jo031f_0.wav
5302,3speakers/wav8k/min/cv/mix/017o030n_0.38881_015a010s_-0.38881_40fa010q_0.wav,3,39339,3speakers/wav8k/min/cv/s1/017o030n_0.38881_015a010s_-0.38881_40fa010q_0.wav,3speakers/wav8k/min/cv/s2/017o030n_0.38881_015a010s_-0.38881_40fa010q_0.wav,3speakers/wav8k/min/cv/s3/017o030n_0.38881_015a010s_-0.38881_40fa010q_0.wav
5303,3speakers/wav8k/min/cv/mix/017o030o_2.178_206o010a_-2.178_20qa0109_0.wav,3,38423,3speakers/wav8k/min/cv/s1/017o030o_2.178_206o010a_-2.178_20qa0109_0.wav,3speakers/wav8k/min/cv/s2/017o030o_2.178_206o010a_-2.178_20qa0109_0.wav,3speakers/wav8k/min/cv/s3/017o030o_2.178_206o010a_-2.178_20qa0109_0.wav
5304,3speakers/wav8k/min/cv/mix/017o030p_0.26178_40mc020p_-0.26178_209o0102_0.wav,3,26890,3speakers/wav8k/min/cv/s1/017o030p_0.26178_40mc020p_-0.26178_209o0102_0.wav,3speakers/wav8k/min/cv/s2/017o030p_0.26178_40mc020p_-0.26178_209o0102_0.wav,3speakers/wav8k/min/cv/s3/017o030p_0.26178_40mc020p_-0.26178_209o0102_0.wav
5305,3speakers/wav8k/min/cv/mix/017o030p_1.383_01gc021a_-1.383_40na010v_0.wav,3,45980,3speakers/wav8k/min/cv/s1/017o030p_1.383_01gc021a_-1.383_40na010v_0.wav,3speakers/wav8k/min/cv/s2/017o030p_1.383_01gc021a_-1.383_40na010v_0.wav,3speakers/wav8k/min/cv/s3/017o030p_1.383_01gc021a_-1.383_40na010v_0.wav
5306,3speakers/wav8k/min/cv/mix/017o030t_1.108_20to010e_-1.108_20ec0101_0.wav,3,27691,3speakers/wav8k/min/cv/s1/017o030t_1.108_20to010e_-1.108_20ec0101_0.wav,3speakers/wav8k/min/cv/s2/017o030t_1.108_20to010e_-1.108_20ec0101_0.wav,3speakers/wav8k/min/cv/s3/017o030t_1.108_20to010e_-1.108_20ec0101_0.wav
5307,3speakers/wav8k/min/cv/mix/017o030w_0.60828_40dc021g_-0.60828_015c020m_0.wav,3,37053,3speakers/wav8k/min/cv/s1/017o030w_0.60828_40dc021g_-0.60828_015c020m_0.wav,3speakers/wav8k/min/cv/s2/017o030w_0.60828_40dc021g_-0.60828_015c020m_0.wav,3speakers/wav8k/min/cv/s3/017o030w_0.60828_40dc021g_-0.60828_015c020m_0.wav
5308,3speakers/wav8k/min/cv/mix/017o030w_0.60842_01to0308_-0.60842_403a010n_0.wav,3,37053,3speakers/wav8k/min/cv/s1/017o030w_0.60842_01to0308_-0.60842_403a010n_0.wav,3speakers/wav8k/min/cv/s2/017o030w_0.60842_01to0308_-0.60842_403a010n_0.wav,3speakers/wav8k/min/cv/s3/017o030w_0.60842_01to0308_-0.60842_403a010n_0.wav
5309,3speakers/wav8k/min/cv/mix/017o030x_1.7126_01xa0114_-1.7126_019o030x_0.wav,3,41335,3speakers/wav8k/min/cv/s1/017o030x_1.7126_01xa0114_-1.7126_019o030x_0.wav,3speakers/wav8k/min/cv/s2/017o030x_1.7126_01xa0114_-1.7126_019o030x_0.wav,3speakers/wav8k/min/cv/s3/017o030x_1.7126_01xa0114_-1.7126_019o030x_0.wav
5310,3speakers/wav8k/min/cv/mix/017o0310_0.22478_01ka0103_-0.22478_01ro030z_0.wav,3,61114,3speakers/wav8k/min/cv/s1/017o0310_0.22478_01ka0103_-0.22478_01ro030z_0.wav,3speakers/wav8k/min/cv/s2/017o0310_0.22478_01ka0103_-0.22478_01ro030z_0.wav,3speakers/wav8k/min/cv/s3/017o0310_0.22478_01ka0103_-0.22478_01ro030z_0.wav
5311,3speakers/wav8k/min/cv/mix/017o0310_1.6713_01sa0112_-1.6713_405o0317_0.wav,3,40723,3speakers/wav8k/min/cv/s1/017o0310_1.6713_01sa0112_-1.6713_405o0317_0.wav,3speakers/wav8k/min/cv/s2/017o0310_1.6713_01sa0112_-1.6713_405o0317_0.wav,3speakers/wav8k/min/cv/s3/017o0310_1.6713_01sa0112_-1.6713_405o0317_0.wav
5312,3speakers/wav8k/min/cv/mix/017o0310_1.7402_01jo0311_-1.7402_024a010s_0.wav,3,47700,3speakers/wav8k/min/cv/s1/017o0310_1.7402_01jo0311_-1.7402_024a010s_0.wav,3speakers/wav8k/min/cv/s2/017o0310_1.7402_01jo0311_-1.7402_024a010s_0.wav,3speakers/wav8k/min/cv/s3/017o0310_1.7402_01jo0311_-1.7402_024a010s_0.wav
5313,3speakers/wav8k/min/cv/mix/017o0312_0.97252_20qa010k_-0.97252_20ua0113_0.wav,3,38080,3speakers/wav8k/min/cv/s1/017o0312_0.97252_20qa010k_-0.97252_20ua0113_0.wav,3speakers/wav8k/min/cv/s2/017o0312_0.97252_20qa010k_-0.97252_20ua0113_0.wav,3speakers/wav8k/min/cv/s3/017o0312_0.97252_20qa010k_-0.97252_20ua0113_0.wav
5314,3speakers/wav8k/min/cv/mix/017o031a_2.4746_20qc010a_-2.4746_208a010p_0.wav,3,33280,3speakers/wav8k/min/cv/s1/017o031a_2.4746_20qc010a_-2.4746_208a010p_0.wav,3speakers/wav8k/min/cv/s2/017o031a_2.4746_20qc010a_-2.4746_208a010p_0.wav,3speakers/wav8k/min/cv/s3/017o031a_2.4746_20qc010a_-2.4746_208a010p_0.wav
5315,3speakers/wav8k/min/cv/mix/018a0104_0.40549_01no0303_-0.40549_409c0213_0.wav,3,22906,3speakers/wav8k/min/cv/s1/018a0104_0.40549_01no0303_-0.40549_409c0213_0.wav,3speakers/wav8k/min/cv/s2/018a0104_0.40549_01no0303_-0.40549_409c0213_0.wav,3speakers/wav8k/min/cv/s3/018a0104_0.40549_01no0303_-0.40549_409c0213_0.wav
5316,3speakers/wav8k/min/cv/mix/018a010a_0.80481_407c020s_-0.80481_028c021c_0.wav,3,50435,3speakers/wav8k/min/cv/s1/018a010a_0.80481_407c020s_-0.80481_028c021c_0.wav,3speakers/wav8k/min/cv/s2/018a010a_0.80481_407c020s_-0.80481_028c021c_0.wav,3speakers/wav8k/min/cv/s3/018a010a_0.80481_407c020s_-0.80481_028c021c_0.wav
5317,3speakers/wav8k/min/cv/mix/018a010b_1.199_204o0109_-1.199_01nc020k_0.wav,3,46213,3speakers/wav8k/min/cv/s1/018a010b_1.199_204o0109_-1.199_01nc020k_0.wav,3speakers/wav8k/min/cv/s2/018a010b_1.199_204o0109_-1.199_01nc020k_0.wav,3speakers/wav8k/min/cv/s3/018a010b_1.199_204o0109_-1.199_01nc020k_0.wav
5318,3speakers/wav8k/min/cv/mix/018a010b_1.972_01xo0314_-1.972_20pa0107_0.wav,3,38880,3speakers/wav8k/min/cv/s1/018a010b_1.972_01xo0314_-1.972_20pa0107_0.wav,3speakers/wav8k/min/cv/s2/018a010b_1.972_01xo0314_-1.972_20pa0107_0.wav,3speakers/wav8k/min/cv/s3/018a010b_1.972_01xo0314_-1.972_20pa0107_0.wav
5319,3speakers/wav8k/min/cv/mix/018a010d_0.19724_017c0210_-0.19724_40ha010k_0.wav,3,38217,3speakers/wav8k/min/cv/s1/018a010d_0.19724_017c0210_-0.19724_40ha010k_0.wav,3speakers/wav8k/min/cv/s2/018a010d_0.19724_017c0210_-0.19724_40ha010k_0.wav,3speakers/wav8k/min/cv/s3/018a010d_0.19724_017c0210_-0.19724_40ha010k_0.wav
5320,3speakers/wav8k/min/cv/mix/018a010d_1.8291_20bo010o_-1.8291_01fo030k_0.wav,3,52173,3speakers/wav8k/min/cv/s1/018a010d_1.8291_20bo010o_-1.8291_01fo030k_0.wav,3speakers/wav8k/min/cv/s2/018a010d_1.8291_20bo010o_-1.8291_01fo030k_0.wav,3speakers/wav8k/min/cv/s3/018a010d_1.8291_20bo010o_-1.8291_01fo030k_0.wav
5321,3speakers/wav8k/min/cv/mix/018a010y_2.3885_02ec0216_-2.3885_40ca0101_0.wav,3,29580,3speakers/wav8k/min/cv/s1/018a010y_2.3885_02ec0216_-2.3885_40ca0101_0.wav,3speakers/wav8k/min/cv/s2/018a010y_2.3885_02ec0216_-2.3885_40ca0101_0.wav,3speakers/wav8k/min/cv/s3/018a010y_2.3885_02ec0216_-2.3885_40ca0101_0.wav
5322,3speakers/wav8k/min/cv/mix/018a010z_0.15736_01nc0205_-0.15736_20no010o_0.wav,3,46864,3speakers/wav8k/min/cv/s1/018a010z_0.15736_01nc0205_-0.15736_20no010o_0.wav,3speakers/wav8k/min/cv/s2/018a010z_0.15736_01nc0205_-0.15736_20no010o_0.wav,3speakers/wav8k/min/cv/s3/018a010z_0.15736_01nc0205_-0.15736_20no010o_0.wav
5323,3speakers/wav8k/min/cv/mix/018a010z_1.7623_026a010i_-1.7623_40gc021e_0.wav,3,43929,3speakers/wav8k/min/cv/s1/018a010z_1.7623_026a010i_-1.7623_40gc021e_0.wav,3speakers/wav8k/min/cv/s2/018a010z_1.7623_026a010i_-1.7623_40gc021e_0.wav,3speakers/wav8k/min/cv/s3/018a010z_1.7623_026a010i_-1.7623_40gc021e_0.wav
5324,3speakers/wav8k/min/cv/mix/018c0201_1.2758_206c010c_-1.2758_40fc0201_0.wav,3,59460,3speakers/wav8k/min/cv/s1/018c0201_1.2758_206c010c_-1.2758_40fc0201_0.wav,3speakers/wav8k/min/cv/s2/018c0201_1.2758_206c010c_-1.2758_40fc0201_0.wav,3speakers/wav8k/min/cv/s3/018c0201_1.2758_206c010c_-1.2758_40fc0201_0.wav
5325,3speakers/wav8k/min/cv/mix/018c0205_0.87355_40na010m_-0.87355_022a010z_0.wav,3,35453,3speakers/wav8k/min/cv/s1/018c0205_0.87355_40na010m_-0.87355_022a010z_0.wav,3speakers/wav8k/min/cv/s2/018c0205_0.87355_40na010m_-0.87355_022a010z_0.wav,3speakers/wav8k/min/cv/s3/018c0205_0.87355_40na010m_-0.87355_022a010z_0.wav
5326,3speakers/wav8k/min/cv/mix/018c0205_1.4913_01ma0103_-1.4913_207a0102_0.wav,3,41241,3speakers/wav8k/min/cv/s1/018c0205_1.4913_01ma0103_-1.4913_207a0102_0.wav,3speakers/wav8k/min/cv/s2/018c0205_1.4913_01ma0103_-1.4913_207a0102_0.wav,3speakers/wav8k/min/cv/s3/018c0205_1.4913_01ma0103_-1.4913_207a0102_0.wav
5327,3speakers/wav8k/min/cv/mix/018c0205_1.9267_024o0312_-1.9267_20bo010r_0.wav,3,46199,3speakers/wav8k/min/cv/s1/018c0205_1.9267_024o0312_-1.9267_20bo010r_0.wav,3speakers/wav8k/min/cv/s2/018c0205_1.9267_024o0312_-1.9267_20bo010r_0.wav,3speakers/wav8k/min/cv/s3/018c0205_1.9267_024o0312_-1.9267_20bo010r_0.wav
5328,3speakers/wav8k/min/cv/mix/018c0208_2.156_015a010s_-2.156_01ao0308_0.wav,3,30775,3speakers/wav8k/min/cv/s1/018c0208_2.156_015a010s_-2.156_01ao0308_0.wav,3speakers/wav8k/min/cv/s2/018c0208_2.156_015a010s_-2.156_01ao0308_0.wav,3speakers/wav8k/min/cv/s3/018c0208_2.156_015a010s_-2.156_01ao0308_0.wav
5329,3speakers/wav8k/min/cv/mix/018c020c_0.48996_027c0215_-0.48996_20eo010e_0.wav,3,37440,3speakers/wav8k/min/cv/s1/018c020c_0.48996_027c0215_-0.48996_20eo010e_0.wav,3speakers/wav8k/min/cv/s2/018c020c_0.48996_027c0215_-0.48996_20eo010e_0.wav,3speakers/wav8k/min/cv/s3/018c020c_0.48996_027c0215_-0.48996_20eo010e_0.wav
5330,3speakers/wav8k/min/cv/mix/018c020f_0.69646_01nc020n_-0.69646_404c021a_0.wav,3,24852,3speakers/wav8k/min/cv/s1/018c020f_0.69646_01nc020n_-0.69646_404c021a_0.wav,3speakers/wav8k/min/cv/s2/018c020f_0.69646_01nc020n_-0.69646_404c021a_0.wav,3speakers/wav8k/min/cv/s3/018c020f_0.69646_01nc020n_-0.69646_404c021a_0.wav
5331,3speakers/wav8k/min/cv/mix/018c020f_1.671_015a010g_-1.671_40eo030j_0.wav,3,33271,3speakers/wav8k/min/cv/s1/018c020f_1.671_015a010g_-1.671_40eo030j_0.wav,3speakers/wav8k/min/cv/s2/018c020f_1.671_015a010g_-1.671_40eo030j_0.wav,3speakers/wav8k/min/cv/s3/018c020f_1.671_015a010g_-1.671_40eo030j_0.wav
5332,3speakers/wav8k/min/cv/mix/018c020f_2.4041_01xa010w_-2.4041_013o030p_0.wav,3,41743,3speakers/wav8k/min/cv/s1/018c020f_2.4041_01xa010w_-2.4041_013o030p_0.wav,3speakers/wav8k/min/cv/s2/018c020f_2.4041_01xa010w_-2.4041_013o030p_0.wav,3speakers/wav8k/min/cv/s3/018c020f_2.4041_01xa010w_-2.4041_013o030p_0.wav
5333,3speakers/wav8k/min/cv/mix/018c020j_1.6341_20ia010h_-1.6341_206a010x_0.wav,3,44640,3speakers/wav8k/min/cv/s1/018c020j_1.6341_20ia010h_-1.6341_206a010x_0.wav,3speakers/wav8k/min/cv/s2/018c020j_1.6341_20ia010h_-1.6341_206a010x_0.wav,3speakers/wav8k/min/cv/s3/018c020j_1.6341_20ia010h_-1.6341_206a010x_0.wav
5334,3speakers/wav8k/min/cv/mix/018c020l_0.019769_013a010k_-0.019769_01dc0201_0.wav,3,40136,3speakers/wav8k/min/cv/s1/018c020l_0.019769_013a010k_-0.019769_01dc0201_0.wav,3speakers/wav8k/min/cv/s2/018c020l_0.019769_013a010k_-0.019769_01dc0201_0.wav,3speakers/wav8k/min/cv/s3/018c020l_0.019769_013a010k_-0.019769_01dc0201_0.wav
5335,3speakers/wav8k/min/cv/mix/018c020p_0.50086_40fc020t_-0.50086_01gc020o_0.wav,3,54416,3speakers/wav8k/min/cv/s1/018c020p_0.50086_40fc020t_-0.50086_01gc020o_0.wav,3speakers/wav8k/min/cv/s2/018c020p_0.50086_40fc020t_-0.50086_01gc020o_0.wav,3speakers/wav8k/min/cv/s3/018c020p_0.50086_40fc020t_-0.50086_01gc020o_0.wav
5336,3speakers/wav8k/min/cv/mix/018c020x_0.58317_01uo0313_-0.58317_01oc020x_0.wav,3,31207,3speakers/wav8k/min/cv/s1/018c020x_0.58317_01uo0313_-0.58317_01oc020x_0.wav,3speakers/wav8k/min/cv/s2/018c020x_0.58317_01uo0313_-0.58317_01oc020x_0.wav,3speakers/wav8k/min/cv/s3/018c020x_0.58317_01uo0313_-0.58317_01oc020x_0.wav
5337,3speakers/wav8k/min/cv/mix/018c020x_2.2923_01ca0108_-2.2923_02ec0211_0.wav,3,31207,3speakers/wav8k/min/cv/s1/018c020x_2.2923_01ca0108_-2.2923_02ec0211_0.wav,3speakers/wav8k/min/cv/s2/018c020x_2.2923_01ca0108_-2.2923_02ec0211_0.wav,3speakers/wav8k/min/cv/s3/018c020x_2.2923_01ca0108_-2.2923_02ec0211_0.wav
5338,3speakers/wav8k/min/cv/mix/018c0217_1.264_01wa0104_-1.264_20ja0107_0.wav,3,32468,3speakers/wav8k/min/cv/s1/018c0217_1.264_01wa0104_-1.264_20ja0107_0.wav,3speakers/wav8k/min/cv/s2/018c0217_1.264_01wa0104_-1.264_20ja0107_0.wav,3speakers/wav8k/min/cv/s3/018c0217_1.264_01wa0104_-1.264_20ja0107_0.wav
5339,3speakers/wav8k/min/cv/mix/018c0217_1.7992_20lo010a_-1.7992_017c021g_0.wav,3,32468,3speakers/wav8k/min/cv/s1/018c0217_1.7992_20lo010a_-1.7992_017c021g_0.wav,3speakers/wav8k/min/cv/s2/018c0217_1.7992_20lo010a_-1.7992_017c021g_0.wav,3speakers/wav8k/min/cv/s3/018c0217_1.7992_20lo010a_-1.7992_017c021g_0.wav
5340,3speakers/wav8k/min/cv/mix/018o0308_1.8363_20fa0111_-1.8363_029c020i_0.wav,3,39200,3speakers/wav8k/min/cv/s1/018o0308_1.8363_20fa0111_-1.8363_029c020i_0.wav,3speakers/wav8k/min/cv/s2/018o0308_1.8363_20fa0111_-1.8363_029c020i_0.wav,3speakers/wav8k/min/cv/s3/018o0308_1.8363_20fa0111_-1.8363_029c020i_0.wav
5341,3speakers/wav8k/min/cv/mix/018o030b_0.035914_013o0304_-0.035914_40jc0204_0.wav,3,45709,3speakers/wav8k/min/cv/s1/018o030b_0.035914_013o0304_-0.035914_40jc0204_0.wav,3speakers/wav8k/min/cv/s2/018o030b_0.035914_013o0304_-0.035914_40jc0204_0.wav,3speakers/wav8k/min/cv/s3/018o030b_0.035914_013o0304_-0.035914_40jc0204_0.wav
5342,3speakers/wav8k/min/cv/mix/018o030b_2.0687_40nc020b_-2.0687_01va010c_0.wav,3,22904,3speakers/wav8k/min/cv/s1/018o030b_2.0687_40nc020b_-2.0687_01va010c_0.wav,3speakers/wav8k/min/cv/s2/018o030b_2.0687_40nc020b_-2.0687_01va010c_0.wav,3speakers/wav8k/min/cv/s3/018o030b_2.0687_40nc020b_-2.0687_01va010c_0.wav
5343,3speakers/wav8k/min/cv/mix/018o030b_2.4167_01xc0217_-2.4167_027c0217_0.wav,3,49396,3speakers/wav8k/min/cv/s1/018o030b_2.4167_01xc0217_-2.4167_027c0217_0.wav,3speakers/wav8k/min/cv/s2/018o030b_2.4167_01xc0217_-2.4167_027c0217_0.wav,3speakers/wav8k/min/cv/s3/018o030b_2.4167_01xc0217_-2.4167_027c0217_0.wav
