,mix,n_src,length,s1,s2,s3,s4
3849,,2,60486,,,,
3850,,2,23811,,,,
3851,,2,23811,,,,
3852,,2,23811,,,,
3853,,2,23811,,,,
3854,,2,23811,,,,
3855,,2,52847,,,,
3856,,2,58774,,,,
3857,,2,40873,,,,
3858,,2,58774,,,,
3859,,2,50994,,,,
3860,,2,35040,,,,
3861,,2,62003,,,,
3862,,2,41600,,,,
3863,,2,67943,,,,
3864,,2,47200,,,,
3865,,2,69760,,,,
3866,,2,33760,,,,
3867,,2,66018,,,,
3868,,2,51921,,,,
3869,,2,59921,,,,
3870,,2,54123,,,,
3871,,2,47694,,,,
3872,,2,38560,,,,
3873,,2,39024,,,,
3874,,2,35013,,,,
3875,,2,40837,,,,
3876,,2,40837,,,,
3877,,2,21654,,,,
3878,,2,34664,,,,
3879,,2,34912,,,,
3880,,2,34912,,,,
3881,,2,34912,,,,
3882,,2,39888,,,,
3883,,2,36550,,,,
3884,,2,33723,,,,
3885,,2,47988,,,,
3886,,2,41931,,,,
3887,,2,32518,,,,
3888,,2,40078,,,,
3889,,2,41762,,,,
3890,,2,37280,,,,
3891,,2,46080,,,,
3892,,2,51124,,,,
3893,,2,55654,,,,
3894,,2,71545,,,,
3895,,2,32532,,,,
3896,,2,52320,,,,
3897,,2,55612,,,,
3898,,2,28228,,,,
3899,,2,34202,,,,
3900,,2,31702,,,,
3901,,2,29713,,,,
3902,,2,47732,,,,
3903,,2,27790,,,,
3904,,2,51781,,,,
3905,,2,48807,,,,
3906,,2,21760,,,,
3907,,2,82286,,,,
3908,,2,39555,,,,
3909,,2,39907,,,,
3910,,2,39907,,,,
3911,,2,31443,,,,
3912,,2,31443,,,,
3913,,2,58970,,,,
3914,,2,80764,,,,
3915,,2,47637,,,,
3916,,2,36719,,,,
3917,,2,42851,,,,
3918,,2,35993,,,,
3919,,2,31152,,,,
3920,,2,31152,,,,
3921,,2,29667,,,,
3922,,2,30880,,,,
3923,,2,34033,,,,
3924,,2,35350,,,,
3925,,2,35350,,,,
3926,,2,35350,,,,
3927,,2,33489,,,,
3928,,2,26920,,,,
3929,,2,34758,,,,
3930,,2,34758,,,,
3931,,2,33153,,,,
3932,,2,33153,,,,
3933,,2,33315,,,,
3934,,2,33315,,,,
3935,,2,33041,,,,
3936,,2,33041,,,,
3937,,2,33041,,,,
3938,,2,41280,,,,
3939,,2,22880,,,,
3940,,2,34068,,,,
3941,,2,36009,,,,
3942,,2,54630,,,,
3943,,2,32720,,,,
3944,,2,70957,,,,
3945,,2,70957,,,,
3946,,2,70957,,,,
3947,,2,66647,,,,
3948,,2,22997,,,,
3949,,2,22997,,,,
3950,,2,37539,,,,
3951,,2,41955,,,,
3952,,2,37670,,,,
3953,,2,37670,,,,
3954,,2,45715,,,,
3955,,2,63270,,,,
3956,,2,24107,,,,
3957,,2,20437,,,,
3958,,2,22602,,,,
3959,,2,22602,,,,
3960,,2,49253,,,,
3961,,2,24640,,,,
3962,,2,41564,,,,
3963,,2,22400,,,,
3964,,2,35392,,,,
3965,,2,69850,,,,
3966,,2,27848,,,,
3967,,2,34432,,,,
3968,,2,48128,,,,
3969,,2,45759,,,,
3970,,2,57846,,,,
3971,,2,49120,,,,
3972,,2,76800,,,,
3973,,2,37405,,,,
3974,,2,45044,,,,
3975,,2,29280,,,,
3976,,2,34281,,,,
3977,,2,15699,,,,
3978,,2,39828,,,,
3979,,2,39828,,,,
3980,,2,39828,,,,
3981,,2,39828,,,,
3982,,2,50373,,,,
3983,,2,50373,,,,
3984,,2,37812,,,,
3985,,2,54123,,,,
3986,,2,54123,,,,
3987,,2,40960,,,,
3988,,2,38287,,,,
3989,,2,38287,,,,
3990,,2,38358,,,,
3991,,2,29935,,,,
3992,,2,37846,,,,
3993,,2,37846,,,,
3994,,2,42805,,,,
3995,,2,34495,,,,
3996,,2,32720,,,,
3997,,2,39919,,,,
3998,,2,38969,,,,
3999,,2,38969,,,,
4000,,2,78295,,,,
4001,,2,46240,,,,
4002,,2,43864,,,,
4003,,2,59414,,,,
4004,,2,41424,,,,
4005,,2,41424,,,,
4006,,2,41424,,,,
4007,,2,61264,,,,
4008,,2,39073,,,,
4009,,2,44925,,,,
4010,,2,36000,,,,
4011,,2,44925,,,,
4012,,2,58774,,,,
4013,,2,19055,,,,
4014,,2,19055,,,,
4015,,2,19055,,,,
4016,,2,33920,,,,
4017,,2,65198,,,,
4018,,2,70554,,,,
4019,,2,43764,,,,
4020,,2,40175,,,,
4021,,2,66658,,,,
4022,,2,37965,,,,
4023,,2,49800,,,,
4024,,2,43122,,,,
4025,,2,48799,,,,
4026,,2,48799,,,,
4027,,2,49841,,,,
4028,,2,40227,,,,
4029,,2,44479,,,,
4030,,2,49841,,,,
4031,,2,71042,,,,
4032,,2,39200,,,,
4033,,2,37440,,,,
4034,,2,43040,,,,
4035,,2,39360,,,,
4036,,2,25448,,,,
4037,,2,43642,,,,
4038,,2,35777,,,,
4039,,2,41377,,,,
4040,,2,40160,,,,
4041,,2,43652,,,,
4042,,2,31040,,,,
4043,,2,37053,,,,
4044,,2,46733,,,,
4045,,2,46733,,,,
4046,,2,43371,,,,
4047,,2,40191,,,,
4048,,2,42502,,,,
4049,,2,42502,,,,
4050,,2,33760,,,,
4051,,2,41600,,,,
4052,,2,34157,,,,
4053,,2,34157,,,,
4054,,2,22705,,,,
4055,,2,32179,,,,
4056,,2,45395,,,,
4057,,2,38122,,,,
4058,,2,36126,,,,
4059,,2,29293,,,,
4060,,2,29293,,,,
4061,,2,33280,,,,
4062,,2,49120,,,,
4063,,2,33724,,,,
4064,,2,38080,,,,
4065,,2,30994,,,,
4066,,2,30994,,,,
4067,,2,46986,,,,
4068,,2,39840,,,,
4069,,2,50495,,,,
4070,,2,37280,,,,
4071,,2,92362,,,,
4072,,2,26468,,,,
4073,,2,80516,,,,
4074,,2,33028,,,,
4075,,2,57765,,,,
4076,,2,51331,,,,
4077,,2,57112,,,,
4078,,2,25280,,,,
4079,,2,44668,,,,
4080,,2,39840,,,,
4081,,2,93440,,,,
4082,,2,101392,,,,
4083,,2,34880,,,,
4084,,2,49923,,,,
4085,,2,32518,,,,
4086,,2,29650,,,,
4087,,2,37164,,,,
4088,,2,41791,,,,
4089,,2,39367,,,,
4090,,2,38920,,,,
4091,,2,29713,,,,
4092,,2,40972,,,,
4093,,2,40972,,,,
4094,,2,40972,,,,
4095,,2,40972,,,,
4096,,2,36480,,,,
4097,,2,34326,,,,
4098,,2,39798,,,,
4099,,2,36474,,,,
4100,,2,36474,,,,
4101,,2,60397,,,,
4102,,2,24469,,,,
4103,,2,40152,,,,
4104,,2,68999,,,,
4105,,2,30416,,,,
4106,,2,42925,,,,
4107,,2,60282,,,,
4108,,2,23587,,,,
4109,,2,30740,,,,
4110,,2,30740,,,,
4111,,2,49193,,,,
4112,,2,14089,,,,
4113,,2,33631,,,,
4114,,2,33631,,,,
4115,,2,33631,,,,
4116,,2,87887,,,,
4117,,2,56322,,,,
4118,,2,66892,,,,
4119,,2,47492,,,,
4120,,2,33600,,,,
4121,,2,30723,,,,
4122,,2,30723,,,,
4123,,2,30723,,,,
4124,,2,30723,,,,
4125,,2,48972,,,,
4126,,2,48972,,,,
4127,,2,55958,,,,
4128,,2,49817,,,,
4129,,2,31930,,,,
4130,,2,41970,,,,
4131,,2,41970,,,,
4132,,2,41970,,,,
4133,,2,39959,,,,
4134,,2,60320,,,,
4135,,2,60320,,,,
4136,,2,47040,,,,
4137,,2,34543,,,,
4138,,2,51101,,,,
4139,,2,34720,,,,
4140,,2,25090,,,,
4141,,2,39160,,,,
4142,,2,47456,,,,
4143,,2,39360,,,,
4144,,2,46674,,,,
4145,,2,37053,,,,
4146,,2,47916,,,,
4147,,2,39487,,,,
4148,,2,34720,,,,
4149,,2,38930,,,,
4150,,2,44934,,,,
4151,,2,44934,,,,
4152,,2,36920,,,,
4153,,2,39555,,,,
4154,,2,50408,,,,
4155,,2,48799,,,,
4156,,2,36378,,,,
4157,,2,36378,,,,
4158,,2,33041,,,,
4159,,2,21109,,,,
4160,,2,21109,,,,
4161,,2,44000,,,,
4162,,2,51407,,,,
4163,,2,38711,,,,
4164,,2,22906,,,,
4165,,2,32976,,,,
4166,,2,32976,,,,
4167,,2,32976,,,,
4168,,2,33477,,,,
4169,,2,68737,,,,
4170,,2,43844,,,,
4171,,2,19775,,,,
4172,,2,71200,,,,
4173,,2,59186,,,,
4174,,2,37920,,,,
4175,,2,62497,,,,
4176,,2,58514,,,,
4177,,2,80954,,,,
4178,,2,66658,,,,
4179,,2,35040,,,,
4180,,2,57760,,,,
4181,,2,33280,,,,
4182,,2,64224,,,,
4183,,2,42433,,,,
4184,,2,59186,,,,
4185,,2,64172,,,,
4186,,2,36640,,,,
4187,,2,65120,,,,
4188,,2,79585,,,,
4189,,2,29300,,,,
4190,,2,30003,,,,
4191,,2,30003,,,,
4192,,2,42906,,,,
4193,,2,59514,,,,
4194,,2,41219,,,,
4195,,2,42805,,,,
4196,,2,43122,,,,
4197,,2,43122,,,,
4198,,2,37539,,,,
4199,,2,47404,,,,
4200,,2,49648,,,,
4201,,2,49120,,,,
4202,,2,42507,,,,
4203,,2,44461,,,,
4204,,2,46348,,,,
4205,,2,22904,,,,
4206,,2,47157,,,,
4207,,2,20118,,,,
4208,,2,34157,,,,
4209,,2,39151,,,,
4210,,2,44638,,,,
4211,,2,71560,,,,
4212,,2,42880,,,,
4213,,2,54523,,,,
4214,,2,66305,,,,
4215,,2,37760,,,,
4216,,2,20470,,,,
4217,,2,20470,,,,
4218,,2,47911,,,,
4219,,2,36095,,,,
4220,,2,66449,,,,
4221,,2,41319,,,,
4222,,2,49985,,,,
4223,,2,65600,,,,
4224,,2,47360,,,,
4225,,2,48799,,,,
4226,,2,31079,,,,
4227,,2,31079,,,,
4228,,2,31079,,,,
4229,,2,31079,,,,
4230,,2,28260,,,,
4231,,2,28260,,,,
4232,,2,40637,,,,
4233,,2,50560,,,,
4234,,2,50292,,,,
4235,,2,45810,,,,
4236,,2,44479,,,,
4237,,2,45020,,,,
4238,,2,57656,,,,
4239,,2,43660,,,,
4240,,2,66658,,,,
4241,,2,69120,,,,
4242,,2,71200,,,,
4243,,2,38224,,,,
4244,,2,67304,,,,
4245,,2,67304,,,,
4246,,2,88567,,,,
4247,,2,40960,,,,
4248,,2,72621,,,,
4249,,2,33522,,,,
4250,,2,39916,,,,
4251,,2,45754,,,,
4252,,2,47057,,,,
4253,,2,47057,,,,
4254,,2,30720,,,,
4255,,2,38237,,,,
4256,,2,45675,,,,
4257,,2,41681,,,,
4258,,2,41681,,,,
4259,,2,41681,,,,
4260,,2,38646,,,,
4261,,2,47222,,,,
4262,,2,42200,,,,
4263,,2,38836,,,,
4264,,2,40078,,,,
4265,,2,38836,,,,
4266,,2,50464,,,,
4267,,2,40136,,,,
4268,,2,43360,,,,
4269,,2,22328,,,,
4270,,2,22328,,,,
4271,,2,69279,,,,
4272,,2,69279,,,,
4273,,2,43066,,,,
4274,,2,33105,,,,
4275,,2,42184,,,,
4276,,2,42184,,,,
4277,,2,42184,,,,
4278,,2,35680,,,,
4279,,2,34880,,,,
4280,,2,46930,,,,
4281,,2,47380,,,,
4282,,2,43624,,,,
4283,,2,74734,,,,
4284,,2,37670,,,,
4285,,2,65555,,,,
4286,,2,76856,,,,
4287,,2,43520,,,,
4288,,2,60515,,,,
4289,,2,38080,,,,
4290,,2,46274,,,,
4291,,2,25336,,,,
4292,,2,52254,,,,
4293,,2,44796,,,,
4294,,2,60160,,,,
4295,,2,60127,,,,
4296,,2,72245,,,,
4297,,2,66168,,,,
4298,,2,42059,,,,
4299,,2,81649,,,,
4300,,2,38921,,,,
4301,,2,46590,,,,
4302,,2,53229,,,,
4303,,2,47812,,,,
4304,,2,46880,,,,
4305,,2,47812,,,,
4306,,2,47812,,,,
4307,,2,53286,,,,
4308,,2,41406,,,,
4309,,2,29580,,,,
4310,,2,29580,,,,
4311,,2,36253,,,,
4312,,2,34310,,,,
4313,,2,36566,,,,
4314,,2,36739,,,,
4315,,2,35373,,,,
4316,,2,35373,,,,
4317,,2,48414,,,,
4318,,2,50240,,,,
4319,,2,45158,,,,
4320,,2,57112,,,,
4321,,2,57112,,,,
4322,,2,56960,,,,
4323,,2,60006,,,,
4324,,2,61869,,,,
4325,,2,61882,,,,
4326,,2,47520,,,,
4327,,2,67000,,,,
4328,,2,42105,,,,
4329,,2,48867,,,,
4330,,2,27687,,,,
4331,,2,27687,,,,
4332,,2,48083,,,,
4333,,2,39156,,,,
4334,,2,44464,,,,
4335,,2,50404,,,,
4336,,2,55159,,,,
4337,,2,59592,,,,
4338,,2,32532,,,,
4339,,2,44154,,,,
4340,,2,39156,,,,
4341,,2,69985,,,,
4342,,2,48121,,,,
4343,,2,30358,,,,
4344,,2,80174,,,,
4345,,2,46240,,,,
4346,,2,39935,,,,
4347,,2,47747,,,,
4348,,2,35989,,,,
4349,,2,37724,,,,
4350,,2,75725,,,,
4351,,2,40520,,,,
4352,,2,40520,,,,
4353,,2,45067,,,,
4354,,2,34880,,,,
4355,,2,23811,,,,
4356,,2,33618,,,,
4357,,2,38940,,,,
4358,,2,35040,,,,
4359,,2,46274,,,,
4360,,2,47391,,,,
4361,,2,57363,,,,
4362,,2,40572,,,,
4363,,2,42501,,,,
4364,,2,54584,,,,
4365,,2,43642,,,,
4366,,2,67334,,,,
4367,,2,38206,,,,
4368,,2,60006,,,,
4369,,2,18400,,,,
4370,,2,27990,,,,
4371,,2,31574,,,,
4372,,2,41596,,,,
4373,,2,77111,,,,
4374,,2,44264,,,,
4375,,2,24640,,,,
4376,,2,51590,,,,
4377,,2,51590,,,,
4378,,2,59186,,,,
4379,,2,59186,,,,
4380,,2,24852,,,,
4381,,2,49280,,,,
4382,,2,39916,,,,
4383,,2,59921,,,,
4384,,2,40960,,,,
4385,,2,52336,,,,
4386,,2,44443,,,,
4387,,2,50177,,,,
4388,,2,46080,,,,
4389,,2,57966,,,,
4390,,2,47715,,,,
4391,,2,60421,,,,
4392,,2,41319,,,,
4393,,2,76326,,,,
4394,,2,33355,,,,
4395,,2,40007,,,,
4396,,2,28943,,,,
4397,,2,33250,,,,
4398,,2,33250,,,,
4399,,2,33250,,,,
4400,,2,33250,,,,
4401,,2,36579,,,,
4402,,2,39486,,,,
4403,,2,39486,,,,
4404,,2,41525,,,,
4405,,2,37276,,,,
4406,,2,34992,,,,
4407,,2,25672,,,,
4408,,2,38499,,,,
4409,,2,38499,,,,
4410,,2,38796,,,,
4411,,2,40567,,,,
4412,,2,40567,,,,
4413,,2,39304,,,,
4414,,2,40567,,,,
4415,,2,42049,,,,
4416,,2,42049,,,,
4417,,2,37111,,,,
4418,,2,29920,,,,
4419,,2,46451,,,,
4420,,2,41440,,,,
4421,,2,57924,,,,
4422,,2,49226,,,,
4423,,2,72012,,,,
4424,,2,45920,,,,
4425,,2,27889,,,,
4426,,2,27889,,,,
4427,,2,27889,,,,
4428,,2,50746,,,,
4429,,2,44320,,,,
4430,,2,43778,,,,
4431,,2,66485,,,,
4432,,2,29143,,,,
4433,,2,50611,,,,
4434,,2,43717,,,,
4435,,2,67597,,,,
4436,,2,52822,,,,
4437,,2,28000,,,,
4438,,2,55888,,,,
4439,,2,79370,,,,
4440,,2,46523,,,,
4441,,2,28894,,,,
4442,,2,32318,,,,
4443,,2,32318,,,,
4444,,2,29667,,,,
4445,,2,55297,,,,
4446,,2,45556,,,,
4447,,2,41762,,,,
4448,,2,41762,,,,
4449,,2,41209,,,,
4450,,2,39388,,,,
4451,,2,37597,,,,
4452,,2,39339,,,,
4453,,2,39956,,,,
4454,,2,22328,,,,
4455,,2,39956,,,,
4456,,2,32821,,,,
4457,,2,38481,,,,
4458,,2,35192,,,,
4459,,2,35192,,,,
4460,,2,67896,,,,
4461,,2,67896,,,,
4462,,2,48615,,,,
4463,,2,34385,,,,
4464,,2,57375,,,,
4465,,2,47200,,,,
4466,,2,32610,,,,
4467,,2,31500,,,,
4468,,2,57822,,,,
4469,,2,47040,,,,
4470,,2,57822,,,,
4471,,2,57822,,,,
4472,,2,40492,,,,
4473,,2,40492,,,,
4474,,2,85007,,,,
4475,,2,47360,,,,
4476,,2,61155,,,,
4477,,2,53311,,,,
4478,,2,85176,,,,
4479,,2,49120,,,,
4480,,2,46986,,,,
4481,,2,43059,,,,
4482,,2,44727,,,,
4483,,2,46664,,,,
4484,,2,54272,,,,
4485,,2,25982,,,,
4486,,2,23511,,,,
4487,,2,70383,,,,
4488,,2,71336,,,,
4489,,2,70575,,,,
4490,,2,52077,,,,
4491,,2,54560,,,,
4492,,2,77286,,,,
4493,,2,40320,,,,
4494,,2,49364,,,,
4495,,2,51796,,,,
4496,,2,32071,,,,
4497,,2,55598,,,,
4498,,2,58281,,,,
4499,,2,34890,,,,
4500,,2,43963,,,,
4501,,2,57676,,,,
4502,,2,45849,,,,
4503,,2,41743,,,,
4504,,2,53998,,,,
4505,,2,39487,,,,
4506,,2,61065,,,,
4507,,2,40800,,,,
4508,,2,49088,,,,
4509,,2,35873,,,,
4510,,2,35873,,,,
4511,,2,61406,,,,
4512,,2,42951,,,,
4513,,2,50398,,,,
4514,,2,36640,,,,
4515,,2,23235,,,,
4516,,2,23235,,,,
4517,,2,50314,,,,
4518,,2,36000,,,,
4519,,2,44640,,,,
4520,,2,50436,,,,
4521,,2,43187,,,,
4522,,2,67306,,,,
4523,,2,79587,,,,
4524,,2,79587,,,,
4525,,2,42200,,,,
4526,,2,31433,,,,
4527,,2,50276,,,,
4528,,2,50276,,,,
4529,,2,59401,,,,
4530,,2,79860,,,,
4531,,2,37111,,,,
4532,,2,72236,,,,
4533,,2,37053,,,,
4534,,2,49006,,,,
4535,,2,48219,,,,
4536,,2,53628,,,,
4537,,2,46400,,,,
4538,,2,59516,,,,
4539,,2,77963,,,,
4540,,2,50176,,,,
4541,,2,41848,,,,
4542,,2,41848,,,,
4543,,2,41848,,,,
4544,,2,34432,,,,
4545,,2,33271,,,,
4546,,2,34432,,,,
4547,,2,31882,,,,
4548,,2,38217,,,,
4549,,2,44841,,,,
4550,,2,49018,,,,
4551,,2,49018,,,,
4552,,2,49018,,,,
4553,,2,40576,,,,
4554,,2,50240,,,,
4555,,2,72504,,,,
4556,,2,66485,,,,
4557,,2,41943,,,,
4558,,2,57417,,,,
4559,,2,31974,,,,
4560,,2,31974,,,,
4561,,2,33959,,,,
4562,,2,32995,,,,
4563,,2,17333,,,,
4564,,2,51005,,,,
4565,,2,37440,,,,
4566,,2,51005,,,,
4567,,2,60097,,,,
4568,,2,43947,,,,
4569,,2,24511,,,,
4570,,2,22704,,,,
4571,,2,22704,,,,
4572,,2,22704,,,,
4573,,2,60042,,,,
4574,,2,48929,,,,
4575,,2,40000,,,,
4576,,2,50885,,,,
4577,,2,45280,,,,
4578,,2,75520,,,,
4579,,2,64378,,,,
4580,,2,46292,,,,
4581,,2,81600,,,,
4582,,2,44707,,,,
4583,,2,43520,,,,
4584,,2,40619,,,,
4585,,2,61420,,,,
4586,,2,49343,,,,
4587,,2,69791,,,,
4588,,2,40985,,,,
4589,,2,41600,,,,
4590,,2,37130,,,,
4591,,2,47861,,,,
4592,,2,44713,,,,
4593,,2,35360,,,,
4594,,2,49473,,,,
4595,,2,49473,,,,
4596,,2,49473,,,,
4597,,2,47173,,,,
4598,,2,38836,,,,
4599,,2,30421,,,,
4600,,2,43786,,,,
4601,,2,38632,,,,
4602,,2,33028,,,,
4603,,2,25314,,,,
4604,,2,51173,,,,
4605,,2,34880,,,,
4606,,2,46386,,,,
4607,,2,46386,,,,
4608,,2,42770,,,,
4609,,2,47739,,,,
4610,,2,34964,,,,
4611,,2,42880,,,,
4612,,2,49044,,,,
4613,,2,40911,,,,
4614,,2,65546,,,,
4615,,2,45945,,,,
4616,,2,39360,,,,
4617,,2,54259,,,,
4618,,2,38720,,,,
4619,,2,58606,,,,
4620,,2,58606,,,,
4621,,2,58709,,,,
4622,,2,40320,,,,
4623,,2,32779,,,,
4624,,2,55465,,,,
4625,,2,37440,,,,
4626,,2,60558,,,,
4627,,2,42211,,,,
4628,,2,35709,,,,
4629,,2,80488,,,,
4630,,2,37164,,,,
4631,,2,61563,,,,
4632,,2,46880,,,,
4633,,2,39770,,,,
4634,,2,68687,,,,
4635,,2,14400,,,,
4636,,2,36237,,,,
4637,,2,39819,,,,
4638,,2,39819,,,,
4639,,2,48831,,,,
4640,,2,41174,,,,
4641,,2,46560,,,,
4642,,2,33920,,,,
4643,,2,56918,,,,
4644,,2,42508,,,,
4645,,2,43360,,,,
4646,,2,44089,,,,
4647,,2,43873,,,,
4648,,2,77688,,,,
4649,,2,42327,,,,
4650,,2,44223,,,,
4651,,2,40125,,,,
4652,,2,40125,,,,
4653,,2,40125,,,,
4654,,2,43660,,,,
4655,,2,38392,,,,
4656,,2,38392,,,,
4657,,2,43040,,,,
4658,,2,39011,,,,
4659,,2,35360,,,,
4660,,2,37219,,,,
4661,,2,41588,,,,
4662,,2,33731,,,,
4663,,2,35476,,,,
4664,,2,33188,,,,
4665,,2,33188,,,,
4666,,2,30476,,,,
4667,,2,43187,,,,
4668,,2,45120,,,,
4669,,2,50898,,,,
4670,,2,53264,,,,
4671,,2,27790,,,,
4672,,2,50032,,,,
4673,,2,38381,,,,
4674,,2,44374,,,,
4675,,2,38751,,,,
4676,,2,48301,,,,
4677,,2,31957,,,,
4678,,2,45990,,,,
4679,,2,53204,,,,
4680,,2,46052,,,,
4681,,2,53859,,,,
4682,,2,51103,,,,
4683,,2,47592,,,,
4684,,2,73409,,,,
4685,,2,46061,,,,
4686,,2,61159,,,,
4687,,2,63014,,,,
4688,,2,43717,,,,
4689,,2,40000,,,,
4690,,2,85837,,,,
4691,,2,38110,,,,
4692,,2,38110,,,,
4693,,2,103970,,,,
4694,,2,66396,,,,
4695,,2,44406,,,,
4696,,2,46240,,,,
4697,,2,31188,,,,
4698,,2,24181,,,,
4699,,2,24181,,,,
4700,,2,24181,,,,
4701,,2,24181,,,,
4702,,2,24181,,,,
4703,,2,32779,,,,
4704,,2,47499,,,,
4705,,2,47499,,,,
4706,,2,37852,,,,
4707,,2,46500,,,,
4708,,2,40901,,,,
4709,,2,45810,,,,
4710,,2,44458,,,,
4711,,2,26259,,,,
4712,,2,39526,,,,
4713,,2,28437,,,,
4714,,2,35854,,,,
4715,,2,74234,,,,
4716,,2,39334,,,,
4717,,2,64263,,,,
4718,,2,41071,,,,
4719,,2,43840,,,,
4720,,2,40466,,,,
4721,,2,44960,,,,
4722,,2,41331,,,,
4723,,2,17264,,,,
4724,,2,17264,,,,
4725,,2,32703,,,,
4726,,2,47791,,,,
4727,,2,32679,,,,
4728,,2,28573,,,,
4729,,2,14400,,,,
4730,,2,28573,,,,
4731,,2,66753,,,,
4732,,2,31745,,,,
4733,,2,34572,,,,
4734,,2,86786,,,,
4735,,2,35044,,,,
4736,,2,40000,,,,
4737,,2,37130,,,,
4738,,2,46523,,,,
4739,,2,53227,,,,
4740,,2,52901,,,,
4741,,2,44931,,,,
4742,,2,42720,,,,
4743,,2,51309,,,,
4744,,2,47380,,,,
4745,,2,47380,,,,
4746,,2,47380,,,,
4747,,2,24809,,,,
4748,,2,46200,,,,
4749,,2,47964,,,,
4750,,2,28160,,,,
4751,,2,49887,,,,
4752,,2,48877,,,,
4753,,2,55105,,,,
4754,,2,54451,,,,
4755,,2,64172,,,,
4756,,2,32160,,,,
4757,,2,27643,,,,
4758,,2,33618,,,,
4759,,2,33618,,,,
4760,,2,27638,,,,
4761,,2,74882,,,,
4762,,2,74882,,,,
4763,,2,44931,,,,
4764,,2,32771,,,,
4765,,2,35879,,,,
4766,,2,32913,,,,
4767,,2,56026,,,,
4768,,2,45516,,,,
4769,,2,17120,,,,
4770,,2,37126,,,,
4771,,2,42476,,,,
4772,,2,33760,,,,
4773,,2,49760,,,,
4774,,2,66080,,,,
4775,,2,41319,,,,
4776,,2,46560,,,,
4777,,2,46674,,,,
4778,,2,40640,,,,
4779,,2,64269,,,,
4780,,2,40911,,,,
4781,,2,43848,,,,
4782,,2,43848,,,,
4783,,2,35453,,,,
4784,,2,42839,,,,
4785,,2,44396,,,,
4786,,2,55159,,,,
4787,,2,41760,,,,
4788,,2,122907,,,,
4789,,2,43520,,,,
4790,,2,48134,,,,
4791,,2,42319,,,,
4792,,2,33692,,,,
4793,,2,33692,,,,
4794,,2,28640,,,,
4795,,2,35520,,,,
4796,,2,40227,,,,
4797,,2,29280,,,,
4798,,2,35044,,,,
4799,,2,36356,,,,
4800,,2,33884,,,,
4801,,2,40000,,,,
4802,,2,45507,,,,
4803,,2,29533,,,,
4804,,2,47157,,,,
4805,,2,67576,,,,
4806,,2,56297,,,,
4807,,2,41600,,,,
4808,,2,38004,,,,
4809,,2,61650,,,,
4810,,2,33884,,,,
4811,,2,36160,,,,
4812,,2,32111,,,,
4813,,2,32111,,,,
4814,,2,44556,,,,
4815,,2,43840,,,,
4816,,2,40263,,,,
4817,,2,26890,,,,
4818,,2,26890,,,,
4819,,2,28437,,,,
4820,,2,28437,,,,
4821,,2,36811,,,,
4822,,2,47391,,,,
4823,,2,50495,,,,
4824,,2,64631,,,,
4825,,2,41068,,,,
4826,,2,56247,,,,
4827,,2,60581,,,,
4828,,2,37745,,,,
4829,,2,37745,,,,
4830,,2,37745,,,,
4831,,2,45849,,,,
4832,,2,38392,,,,
4833,,2,43520,,,,
4834,,2,44799,,,,
4835,,2,63166,,,,
4836,,2,44502,,,,
4837,,2,44502,,,,
4838,,2,36480,,,,
4839,,2,32800,,,,
4840,,2,42400,,,,
4841,,2,38542,,,,
4842,,2,26271,,,,
4843,,2,37053,,,,
4844,,2,49378,,,,
4845,,2,48559,,,,
4846,,2,49974,,,,
4847,,2,49974,,,,
4848,,2,46612,,,,
4849,,2,48924,,,,
4850,,2,22557,,,,
4851,,2,44455,,,,
4852,,2,48767,,,,
4853,,2,48243,,,,
4854,,2,48277,,,,
4855,,2,39200,,,,
4856,,2,43594,,,,
4857,,2,65727,,,,
4858,,2,54963,,,,
4859,,2,55573,,,,
4860,,2,53511,,,,
4861,,2,33344,,,,
4862,,2,22704,,,,
4863,,2,37504,,,,
4864,,2,32779,,,,
4865,,2,53684,,,,
4866,,2,28321,,,,
4867,,2,28321,,,,
4868,,2,40960,,,,
4869,,2,44694,,,,
4870,,2,32644,,,,
4871,,2,41760,,,,
4872,,2,69066,,,,
4873,,2,43200,,,,
4874,,2,22869,,,,
4875,,2,27638,,,,
4876,,2,71162,,,,
4877,,2,71162,,,,
4878,,2,31040,,,,
4879,,2,68472,,,,
4880,,2,76723,,,,
4881,,2,67017,,,,
4882,,2,39200,,,,
4883,,2,55733,,,,
4884,,2,41280,,,,
4885,,2,52160,,,,
4886,,2,40032,,,,
4887,,2,51815,,,,
4888,,2,63722,,,,
4889,,2,34918,,,,
4890,,2,34918,,,,
4891,,2,29920,,,,
4892,,2,35315,,,,
4893,,2,42598,,,,
4894,,2,42598,,,,
4895,,2,42476,,,,
4896,,2,41272,,,,
4897,,2,41272,,,,
4898,,2,31040,,,,
4899,,2,38459,,,,
4900,,2,35044,,,,
4901,,2,34752,,,,
4902,,2,37539,,,,
4903,,2,18919,,,,
4904,,2,24239,,,,
4905,,2,24239,,,,
4906,,2,35655,,,,
4907,,2,22585,,,,
4908,,2,35655,,,,
4909,,2,30080,,,,
4910,,2,23973,,,,
4911,,2,23973,,,,
4912,,2,23973,,,,
4913,,2,42791,,,,
4914,,2,28228,,,,
4915,,2,55840,,,,
4916,,2,59906,,,,
4917,,2,50373,,,,
4918,,2,46560,,,,
4919,,2,79715,,,,
4920,,2,42240,,,,
4921,,2,39804,,,,
4922,,2,48972,,,,
4923,,2,38240,,,,
