,mix,n_src,length,s1,s2,s3,s4,s5
1210,5speakers/wav8k/min/cv/mix/01na010q_0.054213346_209o010o_0.86473813_01ba010w_-0.86473813_014a0105_-0.054213346_026a0102_0.wav,5,33257,5speakers/wav8k/min/cv/s1/01na010q_0.054213346_209o010o_0.86473813_01ba010w_-0.86473813_014a0105_-0.054213346_026a0102_0.wav,5speakers/wav8k/min/cv/s2/01na010q_0.054213346_209o010o_0.86473813_01ba010w_-0.86473813_014a0105_-0.054213346_026a0102_0.wav,5speakers/wav8k/min/cv/s3/01na010q_0.054213346_209o010o_0.86473813_01ba010w_-0.86473813_014a0105_-0.054213346_026a0102_0.wav,5speakers/wav8k/min/cv/s4/01na010q_0.054213346_209o010o_0.86473813_01ba010w_-0.86473813_014a0105_-0.054213346_026a0102_0.wav,5speakers/wav8k/min/cv/s5/01na010q_0.054213346_209o010o_0.86473813_01ba010w_-0.86473813_014a0105_-0.054213346_026a0102_0.wav
1211,5speakers/wav8k/min/cv/mix/01na010q_0.30627133_208o010q_1.7770001_40ao030w_-1.7770001_20vo010o_-0.30627133_20ca010m_0.wav,5,48640,5speakers/wav8k/min/cv/s1/01na010q_0.30627133_208o010q_1.7770001_40ao030w_-1.7770001_20vo010o_-0.30627133_20ca010m_0.wav,5speakers/wav8k/min/cv/s2/01na010q_0.30627133_208o010q_1.7770001_40ao030w_-1.7770001_20vo010o_-0.30627133_20ca010m_0.wav,5speakers/wav8k/min/cv/s3/01na010q_0.30627133_208o010q_1.7770001_40ao030w_-1.7770001_20vo010o_-0.30627133_20ca010m_0.wav,5speakers/wav8k/min/cv/s4/01na010q_0.30627133_208o010q_1.7770001_40ao030w_-1.7770001_20vo010o_-0.30627133_20ca010m_0.wav,5speakers/wav8k/min/cv/s5/01na010q_0.30627133_208o010q_1.7770001_40ao030w_-1.7770001_20vo010o_-0.30627133_20ca010m_0.wav
1212,5speakers/wav8k/min/cv/mix/01na010q_1.5513316_40oc0202_0.88767304_01co0318_-0.88767304_019o0309_-1.5513316_026c020j_0.wav,5,18919,5speakers/wav8k/min/cv/s1/01na010q_1.5513316_40oc0202_0.88767304_01co0318_-0.88767304_019o0309_-1.5513316_026c020j_0.wav,5speakers/wav8k/min/cv/s2/01na010q_1.5513316_40oc0202_0.88767304_01co0318_-0.88767304_019o0309_-1.5513316_026c020j_0.wav,5speakers/wav8k/min/cv/s3/01na010q_1.5513316_40oc0202_0.88767304_01co0318_-0.88767304_019o0309_-1.5513316_026c020j_0.wav,5speakers/wav8k/min/cv/s4/01na010q_1.5513316_40oc0202_0.88767304_01co0318_-0.88767304_019o0309_-1.5513316_026c020j_0.wav,5speakers/wav8k/min/cv/s5/01na010q_1.5513316_40oc0202_0.88767304_01co0318_-0.88767304_019o0309_-1.5513316_026c020j_0.wav
1213,5speakers/wav8k/min/cv/mix/01na010q_1.9521167_208c010m_0.67464706_20qa010y_-0.67464706_026a010w_-1.9521167_022c020n_0.wav,5,35700,5speakers/wav8k/min/cv/s1/01na010q_1.9521167_208c010m_0.67464706_20qa010y_-0.67464706_026a010w_-1.9521167_022c020n_0.wav,5speakers/wav8k/min/cv/s2/01na010q_1.9521167_208c010m_0.67464706_20qa010y_-0.67464706_026a010w_-1.9521167_022c020n_0.wav,5speakers/wav8k/min/cv/s3/01na010q_1.9521167_208c010m_0.67464706_20qa010y_-0.67464706_026a010w_-1.9521167_022c020n_0.wav,5speakers/wav8k/min/cv/s4/01na010q_1.9521167_208c010m_0.67464706_20qa010y_-0.67464706_026a010w_-1.9521167_022c020n_0.wav,5speakers/wav8k/min/cv/s5/01na010q_1.9521167_208c010m_0.67464706_20qa010y_-0.67464706_026a010w_-1.9521167_022c020n_0.wav
1214,5speakers/wav8k/min/cv/mix/01na010q_2.1572721_021c020k_1.6393075_408o0312_-1.6393075_01ua010i_-2.1572721_20gc0102_0.wav,5,30720,5speakers/wav8k/min/cv/s1/01na010q_2.1572721_021c020k_1.6393075_408o0312_-1.6393075_01ua010i_-2.1572721_20gc0102_0.wav,5speakers/wav8k/min/cv/s2/01na010q_2.1572721_021c020k_1.6393075_408o0312_-1.6393075_01ua010i_-2.1572721_20gc0102_0.wav,5speakers/wav8k/min/cv/s3/01na010q_2.1572721_021c020k_1.6393075_408o0312_-1.6393075_01ua010i_-2.1572721_20gc0102_0.wav,5speakers/wav8k/min/cv/s4/01na010q_2.1572721_021c020k_1.6393075_408o0312_-1.6393075_01ua010i_-2.1572721_20gc0102_0.wav,5speakers/wav8k/min/cv/s5/01na010q_2.1572721_021c020k_1.6393075_408o0312_-1.6393075_01ua010i_-2.1572721_20gc0102_0.wav
1215,5speakers/wav8k/min/cv/mix/01na010w_0.53803794_20to0103_0.74720501_02bc0203_-0.74720501_020c0207_-0.53803794_01xc0203_0.wav,5,31808,5speakers/wav8k/min/cv/s1/01na010w_0.53803794_20to0103_0.74720501_02bc0203_-0.74720501_020c0207_-0.53803794_01xc0203_0.wav,5speakers/wav8k/min/cv/s2/01na010w_0.53803794_20to0103_0.74720501_02bc0203_-0.74720501_020c0207_-0.53803794_01xc0203_0.wav,5speakers/wav8k/min/cv/s3/01na010w_0.53803794_20to0103_0.74720501_02bc0203_-0.74720501_020c0207_-0.53803794_01xc0203_0.wav,5speakers/wav8k/min/cv/s4/01na010w_0.53803794_20to0103_0.74720501_02bc0203_-0.74720501_020c0207_-0.53803794_01xc0203_0.wav,5speakers/wav8k/min/cv/s5/01na010w_0.53803794_20to0103_0.74720501_02bc0203_-0.74720501_020c0207_-0.53803794_01xc0203_0.wav
1216,5speakers/wav8k/min/cv/mix/01na0112_2.3332782_013c020b_2.077529_02dc0217_-2.077529_405o030s_-2.3332782_016o0311_0.wav,5,46256,5speakers/wav8k/min/cv/s1/01na0112_2.3332782_013c020b_2.077529_02dc0217_-2.077529_405o030s_-2.3332782_016o0311_0.wav,5speakers/wav8k/min/cv/s2/01na0112_2.3332782_013c020b_2.077529_02dc0217_-2.077529_405o030s_-2.3332782_016o0311_0.wav,5speakers/wav8k/min/cv/s3/01na0112_2.3332782_013c020b_2.077529_02dc0217_-2.077529_405o030s_-2.3332782_016o0311_0.wav,5speakers/wav8k/min/cv/s4/01na0112_2.3332782_013c020b_2.077529_02dc0217_-2.077529_405o030s_-2.3332782_016o0311_0.wav,5speakers/wav8k/min/cv/s5/01na0112_2.3332782_013c020b_2.077529_02dc0217_-2.077529_405o030s_-2.3332782_016o0311_0.wav
1217,5speakers/wav8k/min/cv/mix/01na0112_2.4660111_20ko010o_1.3123751_40ba010g_-1.3123751_013o030w_-2.4660111_40ko0301_0.wav,5,32703,5speakers/wav8k/min/cv/s1/01na0112_2.4660111_20ko010o_1.3123751_40ba010g_-1.3123751_013o030w_-2.4660111_40ko0301_0.wav,5speakers/wav8k/min/cv/s2/01na0112_2.4660111_20ko010o_1.3123751_40ba010g_-1.3123751_013o030w_-2.4660111_40ko0301_0.wav,5speakers/wav8k/min/cv/s3/01na0112_2.4660111_20ko010o_1.3123751_40ba010g_-1.3123751_013o030w_-2.4660111_40ko0301_0.wav,5speakers/wav8k/min/cv/s4/01na0112_2.4660111_20ko010o_1.3123751_40ba010g_-1.3123751_013o030w_-2.4660111_40ko0301_0.wav,5speakers/wav8k/min/cv/s5/01na0112_2.4660111_20ko010o_1.3123751_40ba010g_-1.3123751_013o030w_-2.4660111_40ko0301_0.wav
1218,5speakers/wav8k/min/cv/mix/01na0113_0.21240797_407c0219_0.59778811_40po0316_-0.59778811_029o030g_-0.21240797_207a0102_0.wav,5,39388,5speakers/wav8k/min/cv/s1/01na0113_0.21240797_407c0219_0.59778811_40po0316_-0.59778811_029o030g_-0.21240797_207a0102_0.wav,5speakers/wav8k/min/cv/s2/01na0113_0.21240797_407c0219_0.59778811_40po0316_-0.59778811_029o030g_-0.21240797_207a0102_0.wav,5speakers/wav8k/min/cv/s3/01na0113_0.21240797_407c0219_0.59778811_40po0316_-0.59778811_029o030g_-0.21240797_207a0102_0.wav,5speakers/wav8k/min/cv/s4/01na0113_0.21240797_407c0219_0.59778811_40po0316_-0.59778811_029o030g_-0.21240797_207a0102_0.wav,5speakers/wav8k/min/cv/s5/01na0113_0.21240797_407c0219_0.59778811_40po0316_-0.59778811_029o030g_-0.21240797_207a0102_0.wav
1219,5speakers/wav8k/min/cv/mix/01na0113_0.89037771_20io010e_0.54503853_01ra010u_-0.54503853_023c021c_-0.89037771_01bc020r_0.wav,5,39555,5speakers/wav8k/min/cv/s1/01na0113_0.89037771_20io010e_0.54503853_01ra010u_-0.54503853_023c021c_-0.89037771_01bc020r_0.wav,5speakers/wav8k/min/cv/s2/01na0113_0.89037771_20io010e_0.54503853_01ra010u_-0.54503853_023c021c_-0.89037771_01bc020r_0.wav,5speakers/wav8k/min/cv/s3/01na0113_0.89037771_20io010e_0.54503853_01ra010u_-0.54503853_023c021c_-0.89037771_01bc020r_0.wav,5speakers/wav8k/min/cv/s4/01na0113_0.89037771_20io010e_0.54503853_01ra010u_-0.54503853_023c021c_-0.89037771_01bc020r_0.wav,5speakers/wav8k/min/cv/s5/01na0113_0.89037771_20io010e_0.54503853_01ra010u_-0.54503853_023c021c_-0.89037771_01bc020r_0.wav
1220,5speakers/wav8k/min/cv/mix/01na0113_1.2977431_01xo0312_1.2909831_01xo0311_-1.2909831_404c020b_-1.2977431_40bc020c_0.wav,5,29300,5speakers/wav8k/min/cv/s1/01na0113_1.2977431_01xo0312_1.2909831_01xo0311_-1.2909831_404c020b_-1.2977431_40bc020c_0.wav,5speakers/wav8k/min/cv/s2/01na0113_1.2977431_01xo0312_1.2909831_01xo0311_-1.2909831_404c020b_-1.2977431_40bc020c_0.wav,5speakers/wav8k/min/cv/s3/01na0113_1.2977431_01xo0312_1.2909831_01xo0311_-1.2909831_404c020b_-1.2977431_40bc020c_0.wav,5speakers/wav8k/min/cv/s4/01na0113_1.2977431_01xo0312_1.2909831_01xo0311_-1.2909831_404c020b_-1.2977431_40bc020c_0.wav,5speakers/wav8k/min/cv/s5/01na0113_1.2977431_01xo0312_1.2909831_01xo0311_-1.2909831_404c020b_-1.2977431_40bc020c_0.wav
1221,5speakers/wav8k/min/cv/mix/01na0114_0.49461089_208o010l_1.2923628_01eo030d_-1.2923628_20io010j_-0.49461089_40bc0206_0.wav,5,28640,5speakers/wav8k/min/cv/s1/01na0114_0.49461089_208o010l_1.2923628_01eo030d_-1.2923628_20io010j_-0.49461089_40bc0206_0.wav,5speakers/wav8k/min/cv/s2/01na0114_0.49461089_208o010l_1.2923628_01eo030d_-1.2923628_20io010j_-0.49461089_40bc0206_0.wav,5speakers/wav8k/min/cv/s3/01na0114_0.49461089_208o010l_1.2923628_01eo030d_-1.2923628_20io010j_-0.49461089_40bc0206_0.wav,5speakers/wav8k/min/cv/s4/01na0114_0.49461089_208o010l_1.2923628_01eo030d_-1.2923628_20io010j_-0.49461089_40bc0206_0.wav,5speakers/wav8k/min/cv/s5/01na0114_0.49461089_208o010l_1.2923628_01eo030d_-1.2923628_20io010j_-0.49461089_40bc0206_0.wav
1222,5speakers/wav8k/min/cv/mix/01na0114_1.0657117_20tc010i_1.8007213_019c0210_-1.8007213_20ga010g_-1.0657117_20vo010j_0.wav,5,29760,5speakers/wav8k/min/cv/s1/01na0114_1.0657117_20tc010i_1.8007213_019c0210_-1.8007213_20ga010g_-1.0657117_20vo010j_0.wav,5speakers/wav8k/min/cv/s2/01na0114_1.0657117_20tc010i_1.8007213_019c0210_-1.8007213_20ga010g_-1.0657117_20vo010j_0.wav,5speakers/wav8k/min/cv/s3/01na0114_1.0657117_20tc010i_1.8007213_019c0210_-1.8007213_20ga010g_-1.0657117_20vo010j_0.wav,5speakers/wav8k/min/cv/s4/01na0114_1.0657117_20tc010i_1.8007213_019c0210_-1.8007213_20ga010g_-1.0657117_20vo010j_0.wav,5speakers/wav8k/min/cv/s5/01na0114_1.0657117_20tc010i_1.8007213_019c0210_-1.8007213_20ga010g_-1.0657117_20vo010j_0.wav
1223,5speakers/wav8k/min/cv/mix/01na0114_1.7901069_403a010a_2.10678_01uc020u_-2.10678_407c0214_-1.7901069_012c020f_0.wav,5,30954,5speakers/wav8k/min/cv/s1/01na0114_1.7901069_403a010a_2.10678_01uc020u_-2.10678_407c0214_-1.7901069_012c020f_0.wav,5speakers/wav8k/min/cv/s2/01na0114_1.7901069_403a010a_2.10678_01uc020u_-2.10678_407c0214_-1.7901069_012c020f_0.wav,5speakers/wav8k/min/cv/s3/01na0114_1.7901069_403a010a_2.10678_01uc020u_-2.10678_407c0214_-1.7901069_012c020f_0.wav,5speakers/wav8k/min/cv/s4/01na0114_1.7901069_403a010a_2.10678_01uc020u_-2.10678_407c0214_-1.7901069_012c020f_0.wav,5speakers/wav8k/min/cv/s5/01na0114_1.7901069_403a010a_2.10678_01uc020u_-2.10678_407c0214_-1.7901069_012c020f_0.wav
1224,5speakers/wav8k/min/cv/mix/01na0114_2.2299408_406o030j_1.1834019_40hc020e_-1.1834019_01lo030o_-2.2299408_01zo030n_0.wav,5,42433,5speakers/wav8k/min/cv/s1/01na0114_2.2299408_406o030j_1.1834019_40hc020e_-1.1834019_01lo030o_-2.2299408_01zo030n_0.wav,5speakers/wav8k/min/cv/s2/01na0114_2.2299408_406o030j_1.1834019_40hc020e_-1.1834019_01lo030o_-2.2299408_01zo030n_0.wav,5speakers/wav8k/min/cv/s3/01na0114_2.2299408_406o030j_1.1834019_40hc020e_-1.1834019_01lo030o_-2.2299408_01zo030n_0.wav,5speakers/wav8k/min/cv/s4/01na0114_2.2299408_406o030j_1.1834019_40hc020e_-1.1834019_01lo030o_-2.2299408_01zo030n_0.wav,5speakers/wav8k/min/cv/s5/01na0114_2.2299408_406o030j_1.1834019_40hc020e_-1.1834019_01lo030o_-2.2299408_01zo030n_0.wav
1225,5speakers/wav8k/min/cv/mix/01nc0201_1.128303_01xa010d_0.47398954_207c010j_-0.47398954_016o030c_-1.128303_20co010a_0.wav,5,44960,5speakers/wav8k/min/cv/s1/01nc0201_1.128303_01xa010d_0.47398954_207c010j_-0.47398954_016o030c_-1.128303_20co010a_0.wav,5speakers/wav8k/min/cv/s2/01nc0201_1.128303_01xa010d_0.47398954_207c010j_-0.47398954_016o030c_-1.128303_20co010a_0.wav,5speakers/wav8k/min/cv/s3/01nc0201_1.128303_01xa010d_0.47398954_207c010j_-0.47398954_016o030c_-1.128303_20co010a_0.wav,5speakers/wav8k/min/cv/s4/01nc0201_1.128303_01xa010d_0.47398954_207c010j_-0.47398954_016o030c_-1.128303_20co010a_0.wav,5speakers/wav8k/min/cv/s5/01nc0201_1.128303_01xa010d_0.47398954_207c010j_-0.47398954_016o030c_-1.128303_20co010a_0.wav
1226,5speakers/wav8k/min/cv/mix/01nc0204_1.9939024_40mc020w_0.46008865_012a010i_-0.46008865_01pc0215_-1.9939024_40oo031a_0.wav,5,39646,5speakers/wav8k/min/cv/s1/01nc0204_1.9939024_40mc020w_0.46008865_012a010i_-0.46008865_01pc0215_-1.9939024_40oo031a_0.wav,5speakers/wav8k/min/cv/s2/01nc0204_1.9939024_40mc020w_0.46008865_012a010i_-0.46008865_01pc0215_-1.9939024_40oo031a_0.wav,5speakers/wav8k/min/cv/s3/01nc0204_1.9939024_40mc020w_0.46008865_012a010i_-0.46008865_01pc0215_-1.9939024_40oo031a_0.wav,5speakers/wav8k/min/cv/s4/01nc0204_1.9939024_40mc020w_0.46008865_012a010i_-0.46008865_01pc0215_-1.9939024_40oo031a_0.wav,5speakers/wav8k/min/cv/s5/01nc0204_1.9939024_40mc020w_0.46008865_012a010i_-0.46008865_01pc0215_-1.9939024_40oo031a_0.wav
1227,5speakers/wav8k/min/cv/mix/01nc0204_2.2562098_01ic020o_2.318365_404o0303_-2.318365_027a0110_-2.2562098_40no030k_0.wav,5,41080,5speakers/wav8k/min/cv/s1/01nc0204_2.2562098_01ic020o_2.318365_404o0303_-2.318365_027a0110_-2.2562098_40no030k_0.wav,5speakers/wav8k/min/cv/s2/01nc0204_2.2562098_01ic020o_2.318365_404o0303_-2.318365_027a0110_-2.2562098_40no030k_0.wav,5speakers/wav8k/min/cv/s3/01nc0204_2.2562098_01ic020o_2.318365_404o0303_-2.318365_027a0110_-2.2562098_40no030k_0.wav,5speakers/wav8k/min/cv/s4/01nc0204_2.2562098_01ic020o_2.318365_404o0303_-2.318365_027a0110_-2.2562098_40no030k_0.wav,5speakers/wav8k/min/cv/s5/01nc0204_2.2562098_01ic020o_2.318365_404o0303_-2.318365_027a0110_-2.2562098_40no030k_0.wav
1228,5speakers/wav8k/min/cv/mix/01nc0205_1.4289435_20sc010o_0.47521787_01oc021e_-0.47521787_20da010t_-1.4289435_01uc020t_0.wav,5,32913,5speakers/wav8k/min/cv/s1/01nc0205_1.4289435_20sc010o_0.47521787_01oc021e_-0.47521787_20da010t_-1.4289435_01uc020t_0.wav,5speakers/wav8k/min/cv/s2/01nc0205_1.4289435_20sc010o_0.47521787_01oc021e_-0.47521787_20da010t_-1.4289435_01uc020t_0.wav,5speakers/wav8k/min/cv/s3/01nc0205_1.4289435_20sc010o_0.47521787_01oc021e_-0.47521787_20da010t_-1.4289435_01uc020t_0.wav,5speakers/wav8k/min/cv/s4/01nc0205_1.4289435_20sc010o_0.47521787_01oc021e_-0.47521787_20da010t_-1.4289435_01uc020t_0.wav,5speakers/wav8k/min/cv/s5/01nc0205_1.4289435_20sc010o_0.47521787_01oc021e_-0.47521787_20da010t_-1.4289435_01uc020t_0.wav
1229,5speakers/wav8k/min/cv/mix/01nc0205_1.8969761_01ua010r_2.2976744_40pc0204_-2.2976744_40pa010d_-1.8969761_01nc020n_0.wav,5,42199,5speakers/wav8k/min/cv/s1/01nc0205_1.8969761_01ua010r_2.2976744_40pc0204_-2.2976744_40pa010d_-1.8969761_01nc020n_0.wav,5speakers/wav8k/min/cv/s2/01nc0205_1.8969761_01ua010r_2.2976744_40pc0204_-2.2976744_40pa010d_-1.8969761_01nc020n_0.wav,5speakers/wav8k/min/cv/s3/01nc0205_1.8969761_01ua010r_2.2976744_40pc0204_-2.2976744_40pa010d_-1.8969761_01nc020n_0.wav,5speakers/wav8k/min/cv/s4/01nc0205_1.8969761_01ua010r_2.2976744_40pc0204_-2.2976744_40pa010d_-1.8969761_01nc020n_0.wav,5speakers/wav8k/min/cv/s5/01nc0205_1.8969761_01ua010r_2.2976744_40pc0204_-2.2976744_40pa010d_-1.8969761_01nc020n_0.wav
1230,5speakers/wav8k/min/cv/mix/01nc020b_1.7178036_022o030r_1.738178_01uo030x_-1.738178_01dc020b_-1.7178036_40nc0205_0.wav,5,41073,5speakers/wav8k/min/cv/s1/01nc020b_1.7178036_022o030r_1.738178_01uo030x_-1.738178_01dc020b_-1.7178036_40nc0205_0.wav,5speakers/wav8k/min/cv/s2/01nc020b_1.7178036_022o030r_1.738178_01uo030x_-1.738178_01dc020b_-1.7178036_40nc0205_0.wav,5speakers/wav8k/min/cv/s3/01nc020b_1.7178036_022o030r_1.738178_01uo030x_-1.738178_01dc020b_-1.7178036_40nc0205_0.wav,5speakers/wav8k/min/cv/s4/01nc020b_1.7178036_022o030r_1.738178_01uo030x_-1.738178_01dc020b_-1.7178036_40nc0205_0.wav,5speakers/wav8k/min/cv/s5/01nc020b_1.7178036_022o030r_1.738178_01uo030x_-1.738178_01dc020b_-1.7178036_40nc0205_0.wav
1231,5speakers/wav8k/min/cv/mix/01nc020b_2.2071705_407c020x_2.3943795_01xo030p_-2.3943795_027c020f_-2.2071705_01jc020a_0.wav,5,41915,5speakers/wav8k/min/cv/s1/01nc020b_2.2071705_407c020x_2.3943795_01xo030p_-2.3943795_027c020f_-2.2071705_01jc020a_0.wav,5speakers/wav8k/min/cv/s2/01nc020b_2.2071705_407c020x_2.3943795_01xo030p_-2.3943795_027c020f_-2.2071705_01jc020a_0.wav,5speakers/wav8k/min/cv/s3/01nc020b_2.2071705_407c020x_2.3943795_01xo030p_-2.3943795_027c020f_-2.2071705_01jc020a_0.wav,5speakers/wav8k/min/cv/s4/01nc020b_2.2071705_407c020x_2.3943795_01xo030p_-2.3943795_027c020f_-2.2071705_01jc020a_0.wav,5speakers/wav8k/min/cv/s5/01nc020b_2.2071705_407c020x_2.3943795_01xo030p_-2.3943795_027c020f_-2.2071705_01jc020a_0.wav
1232,5speakers/wav8k/min/cv/mix/01nc020j_1.5957178_404a0113_0.47200357_027c020k_-0.47200357_01ga0106_-1.5957178_01qa0111_0.wav,5,32610,5speakers/wav8k/min/cv/s1/01nc020j_1.5957178_404a0113_0.47200357_027c020k_-0.47200357_01ga0106_-1.5957178_01qa0111_0.wav,5speakers/wav8k/min/cv/s2/01nc020j_1.5957178_404a0113_0.47200357_027c020k_-0.47200357_01ga0106_-1.5957178_01qa0111_0.wav,5speakers/wav8k/min/cv/s3/01nc020j_1.5957178_404a0113_0.47200357_027c020k_-0.47200357_01ga0106_-1.5957178_01qa0111_0.wav,5speakers/wav8k/min/cv/s4/01nc020j_1.5957178_404a0113_0.47200357_027c020k_-0.47200357_01ga0106_-1.5957178_01qa0111_0.wav,5speakers/wav8k/min/cv/s5/01nc020j_1.5957178_404a0113_0.47200357_027c020k_-0.47200357_01ga0106_-1.5957178_01qa0111_0.wav
1233,5speakers/wav8k/min/cv/mix/01nc020k_0.30171353_01yc021f_0.60857409_02ec020l_-0.60857409_20ua010k_-0.30171353_01ya0102_0.wav,5,33415,5speakers/wav8k/min/cv/s1/01nc020k_0.30171353_01yc021f_0.60857409_02ec020l_-0.60857409_20ua010k_-0.30171353_01ya0102_0.wav,5speakers/wav8k/min/cv/s2/01nc020k_0.30171353_01yc021f_0.60857409_02ec020l_-0.60857409_20ua010k_-0.30171353_01ya0102_0.wav,5speakers/wav8k/min/cv/s3/01nc020k_0.30171353_01yc021f_0.60857409_02ec020l_-0.60857409_20ua010k_-0.30171353_01ya0102_0.wav,5speakers/wav8k/min/cv/s4/01nc020k_0.30171353_01yc021f_0.60857409_02ec020l_-0.60857409_20ua010k_-0.30171353_01ya0102_0.wav,5speakers/wav8k/min/cv/s5/01nc020k_0.30171353_01yc021f_0.60857409_02ec020l_-0.60857409_20ua010k_-0.30171353_01ya0102_0.wav
1234,5speakers/wav8k/min/cv/mix/01nc020k_0.56603266_20to0102_1.1926313_01ko030d_-1.1926313_405o030t_-0.56603266_01ya010r_0.wav,5,43445,5speakers/wav8k/min/cv/s1/01nc020k_0.56603266_20to0102_1.1926313_01ko030d_-1.1926313_405o030t_-0.56603266_01ya010r_0.wav,5speakers/wav8k/min/cv/s2/01nc020k_0.56603266_20to0102_1.1926313_01ko030d_-1.1926313_405o030t_-0.56603266_01ya010r_0.wav,5speakers/wav8k/min/cv/s3/01nc020k_0.56603266_20to0102_1.1926313_01ko030d_-1.1926313_405o030t_-0.56603266_01ya010r_0.wav,5speakers/wav8k/min/cv/s4/01nc020k_0.56603266_20to0102_1.1926313_01ko030d_-1.1926313_405o030t_-0.56603266_01ya010r_0.wav,5speakers/wav8k/min/cv/s5/01nc020k_0.56603266_20to0102_1.1926313_01ko030d_-1.1926313_405o030t_-0.56603266_01ya010r_0.wav
1235,5speakers/wav8k/min/cv/mix/01nc020k_1.2825386_20qc010e_0.051141967_403a0105_-0.051141967_017a0112_-1.2825386_40lo030e_0.wav,5,31370,5speakers/wav8k/min/cv/s1/01nc020k_1.2825386_20qc010e_0.051141967_403a0105_-0.051141967_017a0112_-1.2825386_40lo030e_0.wav,5speakers/wav8k/min/cv/s2/01nc020k_1.2825386_20qc010e_0.051141967_403a0105_-0.051141967_017a0112_-1.2825386_40lo030e_0.wav,5speakers/wav8k/min/cv/s3/01nc020k_1.2825386_20qc010e_0.051141967_403a0105_-0.051141967_017a0112_-1.2825386_40lo030e_0.wav,5speakers/wav8k/min/cv/s4/01nc020k_1.2825386_20qc010e_0.051141967_403a0105_-0.051141967_017a0112_-1.2825386_40lo030e_0.wav,5speakers/wav8k/min/cv/s5/01nc020k_1.2825386_20qc010e_0.051141967_403a0105_-0.051141967_017a0112_-1.2825386_40lo030e_0.wav
1236,5speakers/wav8k/min/cv/mix/01nc020k_1.9696369_40lc020q_0.55322628_020o0309_-0.55322628_01oo030a_-1.9696369_01rc021c_0.wav,5,32179,5speakers/wav8k/min/cv/s1/01nc020k_1.9696369_40lc020q_0.55322628_020o0309_-0.55322628_01oo030a_-1.9696369_01rc021c_0.wav,5speakers/wav8k/min/cv/s2/01nc020k_1.9696369_40lc020q_0.55322628_020o0309_-0.55322628_01oo030a_-1.9696369_01rc021c_0.wav,5speakers/wav8k/min/cv/s3/01nc020k_1.9696369_40lc020q_0.55322628_020o0309_-0.55322628_01oo030a_-1.9696369_01rc021c_0.wav,5speakers/wav8k/min/cv/s4/01nc020k_1.9696369_40lc020q_0.55322628_020o0309_-0.55322628_01oo030a_-1.9696369_01rc021c_0.wav,5speakers/wav8k/min/cv/s5/01nc020k_1.9696369_40lc020q_0.55322628_020o0309_-0.55322628_01oo030a_-1.9696369_01rc021c_0.wav
1237,5speakers/wav8k/min/cv/mix/01nc020n_0.84378967_40co030w_2.1859725_20ec010d_-2.1859725_02cc020w_-0.84378967_015c020r_0.wav,5,39935,5speakers/wav8k/min/cv/s1/01nc020n_0.84378967_40co030w_2.1859725_20ec010d_-2.1859725_02cc020w_-0.84378967_015c020r_0.wav,5speakers/wav8k/min/cv/s2/01nc020n_0.84378967_40co030w_2.1859725_20ec010d_-2.1859725_02cc020w_-0.84378967_015c020r_0.wav,5speakers/wav8k/min/cv/s3/01nc020n_0.84378967_40co030w_2.1859725_20ec010d_-2.1859725_02cc020w_-0.84378967_015c020r_0.wav,5speakers/wav8k/min/cv/s4/01nc020n_0.84378967_40co030w_2.1859725_20ec010d_-2.1859725_02cc020w_-0.84378967_015c020r_0.wav,5speakers/wav8k/min/cv/s5/01nc020n_0.84378967_40co030w_2.1859725_20ec010d_-2.1859725_02cc020w_-0.84378967_015c020r_0.wav
1238,5speakers/wav8k/min/cv/mix/01nc020n_1.809911_20ua010r_1.4178185_40bo0313_-1.4178185_01yo030t_-1.809911_40mc020r_0.wav,5,28437,5speakers/wav8k/min/cv/s1/01nc020n_1.809911_20ua010r_1.4178185_40bo0313_-1.4178185_01yo030t_-1.809911_40mc020r_0.wav,5speakers/wav8k/min/cv/s2/01nc020n_1.809911_20ua010r_1.4178185_40bo0313_-1.4178185_01yo030t_-1.809911_40mc020r_0.wav,5speakers/wav8k/min/cv/s3/01nc020n_1.809911_20ua010r_1.4178185_40bo0313_-1.4178185_01yo030t_-1.809911_40mc020r_0.wav,5speakers/wav8k/min/cv/s4/01nc020n_1.809911_20ua010r_1.4178185_40bo0313_-1.4178185_01yo030t_-1.809911_40mc020r_0.wav,5speakers/wav8k/min/cv/s5/01nc020n_1.809911_20ua010r_1.4178185_40bo0313_-1.4178185_01yo030t_-1.809911_40mc020r_0.wav
1239,5speakers/wav8k/min/cv/mix/01nc020t_0.44149938_40aa0112_0.20342524_018a010z_-0.20342524_018c020h_-0.44149938_029a0103_0.wav,5,41331,5speakers/wav8k/min/cv/s1/01nc020t_0.44149938_40aa0112_0.20342524_018a010z_-0.20342524_018c020h_-0.44149938_029a0103_0.wav,5speakers/wav8k/min/cv/s2/01nc020t_0.44149938_40aa0112_0.20342524_018a010z_-0.20342524_018c020h_-0.44149938_029a0103_0.wav,5speakers/wav8k/min/cv/s3/01nc020t_0.44149938_40aa0112_0.20342524_018a010z_-0.20342524_018c020h_-0.44149938_029a0103_0.wav,5speakers/wav8k/min/cv/s4/01nc020t_0.44149938_40aa0112_0.20342524_018a010z_-0.20342524_018c020h_-0.44149938_029a0103_0.wav,5speakers/wav8k/min/cv/s5/01nc020t_0.44149938_40aa0112_0.20342524_018a010z_-0.20342524_018c020h_-0.44149938_029a0103_0.wav
