,mix,n_src,length,s1,s2,s3,s4
370,4speakers/wav8k/min/cv/mix/018a010g_1.105526_01ia010p_1.9944711_01ta010i_-1.9944711_02ec0219_-1.105526.wav,4,40870,4speakers/wav8k/min/cv/s1/018a010g_1.105526_01ia010p_1.9944711_01ta010i_-1.9944711_02ec0219_-1.105526.wav,4speakers/wav8k/min/cv/s2/018a010g_1.105526_01ia010p_1.9944711_01ta010i_-1.9944711_02ec0219_-1.105526.wav,4speakers/wav8k/min/cv/s3/018a010g_1.105526_01ia010p_1.9944711_01ta010i_-1.9944711_02ec0219_-1.105526.wav,4speakers/wav8k/min/cv/s4/018a010g_1.105526_01ia010p_1.9944711_01ta010i_-1.9944711_02ec0219_-1.105526.wav
371,4speakers/wav8k/min/cv/mix/018a010y_0.010725826_013c020f_2.3848289_406a010n_-2.3848289_20aa010y_-0.010725826.wav,4,38287,4speakers/wav8k/min/cv/s1/018a010y_0.010725826_013c020f_2.3848289_406a010n_-2.3848289_20aa010y_-0.010725826.wav,4speakers/wav8k/min/cv/s2/018a010y_0.010725826_013c020f_2.3848289_406a010n_-2.3848289_20aa010y_-0.010725826.wav,4speakers/wav8k/min/cv/s3/018a010y_0.010725826_013c020f_2.3848289_406a010n_-2.3848289_20aa010y_-0.010725826.wav,4speakers/wav8k/min/cv/s4/018a010y_0.010725826_013c020f_2.3848289_406a010n_-2.3848289_20aa010y_-0.010725826.wav
372,4speakers/wav8k/min/cv/mix/018a010y_0.79047519_01xo030d_2.1255729_01fa0112_-2.1255729_023a010k_-0.79047519.wav,4,42736,4speakers/wav8k/min/cv/s1/018a010y_0.79047519_01xo030d_2.1255729_01fa0112_-2.1255729_023a010k_-0.79047519.wav,4speakers/wav8k/min/cv/s2/018a010y_0.79047519_01xo030d_2.1255729_01fa0112_-2.1255729_023a010k_-0.79047519.wav,4speakers/wav8k/min/cv/s3/018a010y_0.79047519_01xo030d_2.1255729_01fa0112_-2.1255729_023a010k_-0.79047519.wav,4speakers/wav8k/min/cv/s4/018a010y_0.79047519_01xo030d_2.1255729_01fa0112_-2.1255729_023a010k_-0.79047519.wav
373,4speakers/wav8k/min/cv/mix/018a010y_0.90911788_209c010a_0.30174247_019o030g_-0.30174247_209c0109_-0.90911788.wav,4,38400,4speakers/wav8k/min/cv/s1/018a010y_0.90911788_209c010a_0.30174247_019o030g_-0.30174247_209c0109_-0.90911788.wav,4speakers/wav8k/min/cv/s2/018a010y_0.90911788_209c010a_0.30174247_019o030g_-0.30174247_209c0109_-0.90911788.wav,4speakers/wav8k/min/cv/s3/018a010y_0.90911788_209c010a_0.30174247_019o030g_-0.30174247_209c0109_-0.90911788.wav,4speakers/wav8k/min/cv/s4/018a010y_0.90911788_209c010a_0.30174247_019o030g_-0.30174247_209c0109_-0.90911788.wav
374,4speakers/wav8k/min/cv/mix/018a010z_0.58661916_024a010x_0.87019293_404c020a_-0.87019293_20ta0109_-0.58661916.wav,4,42720,4speakers/wav8k/min/cv/s1/018a010z_0.58661916_024a010x_0.87019293_404c020a_-0.87019293_20ta0109_-0.58661916.wav,4speakers/wav8k/min/cv/s2/018a010z_0.58661916_024a010x_0.87019293_404c020a_-0.87019293_20ta0109_-0.58661916.wav,4speakers/wav8k/min/cv/s3/018a010z_0.58661916_024a010x_0.87019293_404c020a_-0.87019293_20ta0109_-0.58661916.wav,4speakers/wav8k/min/cv/s4/018a010z_0.58661916_024a010x_0.87019293_404c020a_-0.87019293_20ta0109_-0.58661916.wav
375,4speakers/wav8k/min/cv/mix/018c0203_0.31145142_20da010t_2.3159384_012a0103_-2.3159384_02ea010m_-0.31145142.wav,4,41385,4speakers/wav8k/min/cv/s1/018c0203_0.31145142_20da010t_2.3159384_012a0103_-2.3159384_02ea010m_-0.31145142.wav,4speakers/wav8k/min/cv/s2/018c0203_0.31145142_20da010t_2.3159384_012a0103_-2.3159384_02ea010m_-0.31145142.wav,4speakers/wav8k/min/cv/s3/018c0203_0.31145142_20da010t_2.3159384_012a0103_-2.3159384_02ea010m_-0.31145142.wav,4speakers/wav8k/min/cv/s4/018c0203_0.31145142_20da010t_2.3159384_012a0103_-2.3159384_02ea010m_-0.31145142.wav
376,4speakers/wav8k/min/cv/mix/018c0205_0.79158572_020c0207_1.744278_40pa010d_-1.744278_20ea010s_-0.79158572.wav,4,31808,4speakers/wav8k/min/cv/s1/018c0205_0.79158572_020c0207_1.744278_40pa010d_-1.744278_20ea010s_-0.79158572.wav,4speakers/wav8k/min/cv/s2/018c0205_0.79158572_020c0207_1.744278_40pa010d_-1.744278_20ea010s_-0.79158572.wav,4speakers/wav8k/min/cv/s3/018c0205_0.79158572_020c0207_1.744278_40pa010d_-1.744278_20ea010s_-0.79158572.wav,4speakers/wav8k/min/cv/s4/018c0205_0.79158572_020c0207_1.744278_40pa010d_-1.744278_20ea010s_-0.79158572.wav
377,4speakers/wav8k/min/cv/mix/018c0205_1.087562_023o030m_0.45600198_022a0102_-0.45600198_02bo030s_-1.087562.wav,4,41907,4speakers/wav8k/min/cv/s1/018c0205_1.087562_023o030m_0.45600198_022a0102_-0.45600198_02bo030s_-1.087562.wav,4speakers/wav8k/min/cv/s2/018c0205_1.087562_023o030m_0.45600198_022a0102_-0.45600198_02bo030s_-1.087562.wav,4speakers/wav8k/min/cv/s3/018c0205_1.087562_023o030m_0.45600198_022a0102_-0.45600198_02bo030s_-1.087562.wav,4speakers/wav8k/min/cv/s4/018c0205_1.087562_023o030m_0.45600198_022a0102_-0.45600198_02bo030s_-1.087562.wav
378,4speakers/wav8k/min/cv/mix/018c0208_0.84720164_025a010u_0.30040512_409c021d_-0.30040512_40go030a_-0.84720164.wav,4,30775,4speakers/wav8k/min/cv/s1/018c0208_0.84720164_025a010u_0.30040512_409c021d_-0.30040512_40go030a_-0.84720164.wav,4speakers/wav8k/min/cv/s2/018c0208_0.84720164_025a010u_0.30040512_409c021d_-0.30040512_40go030a_-0.84720164.wav,4speakers/wav8k/min/cv/s3/018c0208_0.84720164_025a010u_0.30040512_409c021d_-0.30040512_40go030a_-0.84720164.wav,4speakers/wav8k/min/cv/s4/018c0208_0.84720164_025a010u_0.30040512_409c021d_-0.30040512_40go030a_-0.84720164.wav
379,4speakers/wav8k/min/cv/mix/018c0208_2.3991088_20aa010b_1.5748896_013c020e_-1.5748896_40gc021a_-2.3991088.wav,4,30775,4speakers/wav8k/min/cv/s1/018c0208_2.3991088_20aa010b_1.5748896_013c020e_-1.5748896_40gc021a_-2.3991088.wav,4speakers/wav8k/min/cv/s2/018c0208_2.3991088_20aa010b_1.5748896_013c020e_-1.5748896_40gc021a_-2.3991088.wav,4speakers/wav8k/min/cv/s3/018c0208_2.3991088_20aa010b_1.5748896_013c020e_-1.5748896_40gc021a_-2.3991088.wav,4speakers/wav8k/min/cv/s4/018c0208_2.3991088_20aa010b_1.5748896_013c020e_-1.5748896_40gc021a_-2.3991088.wav
380,4speakers/wav8k/min/cv/mix/018c020c_2.1792629_017o031a_2.0592182_02co0315_-2.0592182_20hc010n_-2.1792629.wav,4,44403,4speakers/wav8k/min/cv/s1/018c020c_2.1792629_017o031a_2.0592182_02co0315_-2.0592182_20hc010n_-2.1792629.wav,4speakers/wav8k/min/cv/s2/018c020c_2.1792629_017o031a_2.0592182_02co0315_-2.0592182_20hc010n_-2.1792629.wav,4speakers/wav8k/min/cv/s3/018c020c_2.1792629_017o031a_2.0592182_02co0315_-2.0592182_20hc010n_-2.1792629.wav,4speakers/wav8k/min/cv/s4/018c020c_2.1792629_017o031a_2.0592182_02co0315_-2.0592182_20hc010n_-2.1792629.wav
381,4speakers/wav8k/min/cv/mix/018c020h_2.3336253_20lo0109_0.11653323_026o0303_-0.11653323_40ac021d_-2.3336253.wav,4,65972,4speakers/wav8k/min/cv/s1/018c020h_2.3336253_20lo0109_0.11653323_026o0303_-0.11653323_40ac021d_-2.3336253.wav,4speakers/wav8k/min/cv/s2/018c020h_2.3336253_20lo0109_0.11653323_026o0303_-0.11653323_40ac021d_-2.3336253.wav,4speakers/wav8k/min/cv/s3/018c020h_2.3336253_20lo0109_0.11653323_026o0303_-0.11653323_40ac021d_-2.3336253.wav,4speakers/wav8k/min/cv/s4/018c020h_2.3336253_20lo0109_0.11653323_026o0303_-0.11653323_40ac021d_-2.3336253.wav
382,4speakers/wav8k/min/cv/mix/018c020j_0.58780733_208a010c_1.1890309_01lc020n_-1.1890309_018c021g_-0.58780733.wav,4,40000,4speakers/wav8k/min/cv/s1/018c020j_0.58780733_208a010c_1.1890309_01lc020n_-1.1890309_018c021g_-0.58780733.wav,4speakers/wav8k/min/cv/s2/018c020j_0.58780733_208a010c_1.1890309_01lc020n_-1.1890309_018c021g_-0.58780733.wav,4speakers/wav8k/min/cv/s3/018c020j_0.58780733_208a010c_1.1890309_01lc020n_-1.1890309_018c021g_-0.58780733.wav,4speakers/wav8k/min/cv/s4/018c020j_0.58780733_208a010c_1.1890309_01lc020n_-1.1890309_018c021g_-0.58780733.wav
383,4speakers/wav8k/min/cv/mix/018c020j_1.7570548_013o031a_1.4411595_408c0217_-1.4411595_205a010f_-1.7570548.wav,4,44336,4speakers/wav8k/min/cv/s1/018c020j_1.7570548_013o031a_1.4411595_408c0217_-1.4411595_205a010f_-1.7570548.wav,4speakers/wav8k/min/cv/s2/018c020j_1.7570548_013o031a_1.4411595_408c0217_-1.4411595_205a010f_-1.7570548.wav,4speakers/wav8k/min/cv/s3/018c020j_1.7570548_013o031a_1.4411595_408c0217_-1.4411595_205a010f_-1.7570548.wav,4speakers/wav8k/min/cv/s4/018c020j_1.7570548_013o031a_1.4411595_408c0217_-1.4411595_205a010f_-1.7570548.wav
384,4speakers/wav8k/min/cv/mix/018c020l_0.63993878_408a010k_1.7179994_01ba0107_-1.7179994_40lc021b_-0.63993878.wav,4,32186,4speakers/wav8k/min/cv/s1/018c020l_0.63993878_408a010k_1.7179994_01ba0107_-1.7179994_40lc021b_-0.63993878.wav,4speakers/wav8k/min/cv/s2/018c020l_0.63993878_408a010k_1.7179994_01ba0107_-1.7179994_40lc021b_-0.63993878.wav,4speakers/wav8k/min/cv/s3/018c020l_0.63993878_408a010k_1.7179994_01ba0107_-1.7179994_40lc021b_-0.63993878.wav,4speakers/wav8k/min/cv/s4/018c020l_0.63993878_408a010k_1.7179994_01ba0107_-1.7179994_40lc021b_-0.63993878.wav
385,4speakers/wav8k/min/cv/mix/018c020l_1.0326484_01na010r_1.5710947_209a010b_-1.5710947_01pa010b_-1.0326484.wav,4,35680,4speakers/wav8k/min/cv/s1/018c020l_1.0326484_01na010r_1.5710947_209a010b_-1.5710947_01pa010b_-1.0326484.wav,4speakers/wav8k/min/cv/s2/018c020l_1.0326484_01na010r_1.5710947_209a010b_-1.5710947_01pa010b_-1.0326484.wav,4speakers/wav8k/min/cv/s3/018c020l_1.0326484_01na010r_1.5710947_209a010b_-1.5710947_01pa010b_-1.0326484.wav,4speakers/wav8k/min/cv/s4/018c020l_1.0326484_01na010r_1.5710947_209a010b_-1.5710947_01pa010b_-1.0326484.wav
386,4speakers/wav8k/min/cv/mix/018c020o_0.48533057_013a0101_1.8162429_01ea010o_-1.8162429_20aa0113_-0.48533057.wav,4,43200,4speakers/wav8k/min/cv/s1/018c020o_0.48533057_013a0101_1.8162429_01ea010o_-1.8162429_20aa0113_-0.48533057.wav,4speakers/wav8k/min/cv/s2/018c020o_0.48533057_013a0101_1.8162429_01ea010o_-1.8162429_20aa0113_-0.48533057.wav,4speakers/wav8k/min/cv/s3/018c020o_0.48533057_013a0101_1.8162429_01ea010o_-1.8162429_20aa0113_-0.48533057.wav,4speakers/wav8k/min/cv/s4/018c020o_0.48533057_013a0101_1.8162429_01ea010o_-1.8162429_20aa0113_-0.48533057.wav
387,4speakers/wav8k/min/cv/mix/018c020p_0.21143939_407a010o_1.0360785_02ec020l_-1.0360785_20nc010k_-0.21143939.wav,4,43652,4speakers/wav8k/min/cv/s1/018c020p_0.21143939_407a010o_1.0360785_02ec020l_-1.0360785_20nc010k_-0.21143939.wav,4speakers/wav8k/min/cv/s2/018c020p_0.21143939_407a010o_1.0360785_02ec020l_-1.0360785_20nc010k_-0.21143939.wav,4speakers/wav8k/min/cv/s3/018c020p_0.21143939_407a010o_1.0360785_02ec020l_-1.0360785_20nc010k_-0.21143939.wav,4speakers/wav8k/min/cv/s4/018c020p_0.21143939_407a010o_1.0360785_02ec020l_-1.0360785_20nc010k_-0.21143939.wav
388,4speakers/wav8k/min/cv/mix/018c020p_0.37887674_40kc020p_1.6014994_021o0310_-1.6014994_01cc020e_-0.37887674.wav,4,24321,4speakers/wav8k/min/cv/s1/018c020p_0.37887674_40kc020p_1.6014994_021o0310_-1.6014994_01cc020e_-0.37887674.wav,4speakers/wav8k/min/cv/s2/018c020p_0.37887674_40kc020p_1.6014994_021o0310_-1.6014994_01cc020e_-0.37887674.wav,4speakers/wav8k/min/cv/s3/018c020p_0.37887674_40kc020p_1.6014994_021o0310_-1.6014994_01cc020e_-0.37887674.wav,4speakers/wav8k/min/cv/s4/018c020p_0.37887674_40kc020p_1.6014994_021o0310_-1.6014994_01cc020e_-0.37887674.wav
389,4speakers/wav8k/min/cv/mix/018c020x_0.37496346_205c010c_1.0421113_028o0301_-1.0421113_020o0316_-0.37496346.wav,4,31207,4speakers/wav8k/min/cv/s1/018c020x_0.37496346_205c010c_1.0421113_028o0301_-1.0421113_020o0316_-0.37496346.wav,4speakers/wav8k/min/cv/s2/018c020x_0.37496346_205c010c_1.0421113_028o0301_-1.0421113_020o0316_-0.37496346.wav,4speakers/wav8k/min/cv/s3/018c020x_0.37496346_205c010c_1.0421113_028o0301_-1.0421113_020o0316_-0.37496346.wav,4speakers/wav8k/min/cv/s4/018c020x_0.37496346_205c010c_1.0421113_028o0301_-1.0421113_020o0316_-0.37496346.wav
390,4speakers/wav8k/min/cv/mix/018c020x_1.0613735_027c020f_1.0718606_01xo030u_-1.0718606_20gc010k_-1.0613735.wav,4,31207,4speakers/wav8k/min/cv/s1/018c020x_1.0613735_027c020f_1.0718606_01xo030u_-1.0718606_20gc010k_-1.0613735.wav,4speakers/wav8k/min/cv/s2/018c020x_1.0613735_027c020f_1.0718606_01xo030u_-1.0718606_20gc010k_-1.0613735.wav,4speakers/wav8k/min/cv/s3/018c020x_1.0613735_027c020f_1.0718606_01xo030u_-1.0718606_20gc010k_-1.0613735.wav,4speakers/wav8k/min/cv/s4/018c020x_1.0613735_027c020f_1.0718606_01xo030u_-1.0718606_20gc010k_-1.0613735.wav
391,4speakers/wav8k/min/cv/mix/018c020x_1.1887235_20ja010i_1.5153171_408c0204_-1.5153171_01da0104_-1.1887235.wav,4,31207,4speakers/wav8k/min/cv/s1/018c020x_1.1887235_20ja010i_1.5153171_408c0204_-1.5153171_01da0104_-1.1887235.wav,4speakers/wav8k/min/cv/s2/018c020x_1.1887235_20ja010i_1.5153171_408c0204_-1.5153171_01da0104_-1.1887235.wav,4speakers/wav8k/min/cv/s3/018c020x_1.1887235_20ja010i_1.5153171_408c0204_-1.5153171_01da0104_-1.1887235.wav,4speakers/wav8k/min/cv/s4/018c020x_1.1887235_20ja010i_1.5153171_408c0204_-1.5153171_01da0104_-1.1887235.wav
392,4speakers/wav8k/min/cv/mix/018c020x_2.4040972_406c0201_1.3480499_01ro030c_-1.3480499_20uo010r_-2.4040972.wav,4,31207,4speakers/wav8k/min/cv/s1/018c020x_2.4040972_406c0201_1.3480499_01ro030c_-1.3480499_20uo010r_-2.4040972.wav,4speakers/wav8k/min/cv/s2/018c020x_2.4040972_406c0201_1.3480499_01ro030c_-1.3480499_20uo010r_-2.4040972.wav,4speakers/wav8k/min/cv/s3/018c020x_2.4040972_406c0201_1.3480499_01ro030c_-1.3480499_20uo010r_-2.4040972.wav,4speakers/wav8k/min/cv/s4/018c020x_2.4040972_406c0201_1.3480499_01ro030c_-1.3480499_20uo010r_-2.4040972.wav
393,4speakers/wav8k/min/cv/mix/018o0308_0.2979466_406a0110_0.95248026_40ic020m_-0.95248026_01jo030c_-0.2979466.wav,4,37846,4speakers/wav8k/min/cv/s1/018o0308_0.2979466_406a0110_0.95248026_40ic020m_-0.95248026_01jo030c_-0.2979466.wav,4speakers/wav8k/min/cv/s2/018o0308_0.2979466_406a0110_0.95248026_40ic020m_-0.95248026_01jo030c_-0.2979466.wav,4speakers/wav8k/min/cv/s3/018o0308_0.2979466_406a0110_0.95248026_40ic020m_-0.95248026_01jo030c_-0.2979466.wav,4speakers/wav8k/min/cv/s4/018o0308_0.2979466_406a0110_0.95248026_40ic020m_-0.95248026_01jo030c_-0.2979466.wav
394,4speakers/wav8k/min/cv/mix/018o030b_0.25112514_02eo030l_2.2921994_40go030q_-2.2921994_40la0103_-0.25112514.wav,4,47011,4speakers/wav8k/min/cv/s1/018o030b_0.25112514_02eo030l_2.2921994_40go030q_-2.2921994_40la0103_-0.25112514.wav,4speakers/wav8k/min/cv/s2/018o030b_0.25112514_02eo030l_2.2921994_40go030q_-2.2921994_40la0103_-0.25112514.wav,4speakers/wav8k/min/cv/s3/018o030b_0.25112514_02eo030l_2.2921994_40go030q_-2.2921994_40la0103_-0.25112514.wav,4speakers/wav8k/min/cv/s4/018o030b_0.25112514_02eo030l_2.2921994_40go030q_-2.2921994_40la0103_-0.25112514.wav
395,4speakers/wav8k/min/cv/mix/018o030b_1.6129135_011o0318_1.7717284_01ya010h_-1.7717284_01ja010y_-1.6129135.wav,4,38632,4speakers/wav8k/min/cv/s1/018o030b_1.6129135_011o0318_1.7717284_01ya010h_-1.7717284_01ja010y_-1.6129135.wav,4speakers/wav8k/min/cv/s2/018o030b_1.6129135_011o0318_1.7717284_01ya010h_-1.7717284_01ja010y_-1.6129135.wav,4speakers/wav8k/min/cv/s3/018o030b_1.6129135_011o0318_1.7717284_01ya010h_-1.7717284_01ja010y_-1.6129135.wav,4speakers/wav8k/min/cv/s4/018o030b_1.6129135_011o0318_1.7717284_01ya010h_-1.7717284_01ja010y_-1.6129135.wav
396,4speakers/wav8k/min/cv/mix/018o030n_0.61669099_20qa010k_1.3556123_01yc021g_-1.3556123_01go0307_-0.61669099.wav,4,39200,4speakers/wav8k/min/cv/s1/018o030n_0.61669099_20qa010k_1.3556123_01yc021g_-1.3556123_01go0307_-0.61669099.wav,4speakers/wav8k/min/cv/s2/018o030n_0.61669099_20qa010k_1.3556123_01yc021g_-1.3556123_01go0307_-0.61669099.wav,4speakers/wav8k/min/cv/s3/018o030n_0.61669099_20qa010k_1.3556123_01yc021g_-1.3556123_01go0307_-0.61669099.wav,4speakers/wav8k/min/cv/s4/018o030n_0.61669099_20qa010k_1.3556123_01yc021g_-1.3556123_01go0307_-0.61669099.wav
397,4speakers/wav8k/min/cv/mix/018o030n_1.1882945_40jc0211_0.79398554_01po030v_-0.79398554_40io030s_-1.1882945.wav,4,38751,4speakers/wav8k/min/cv/s1/018o030n_1.1882945_40jc0211_0.79398554_01po030v_-0.79398554_40io030s_-1.1882945.wav,4speakers/wav8k/min/cv/s2/018o030n_1.1882945_40jc0211_0.79398554_01po030v_-0.79398554_40io030s_-1.1882945.wav,4speakers/wav8k/min/cv/s3/018o030n_1.1882945_40jc0211_0.79398554_01po030v_-0.79398554_40io030s_-1.1882945.wav,4speakers/wav8k/min/cv/s4/018o030n_1.1882945_40jc0211_0.79398554_01po030v_-0.79398554_40io030s_-1.1882945.wav
398,4speakers/wav8k/min/cv/mix/018o030q_2.1294533_40ba0107_2.3326669_407c0217_-2.3326669_40jc020y_-2.1294533.wav,4,47057,4speakers/wav8k/min/cv/s1/018o030q_2.1294533_40ba0107_2.3326669_407c0217_-2.3326669_40jc020y_-2.1294533.wav,4speakers/wav8k/min/cv/s2/018o030q_2.1294533_40ba0107_2.3326669_407c0217_-2.3326669_40jc020y_-2.1294533.wav,4speakers/wav8k/min/cv/s3/018o030q_2.1294533_40ba0107_2.3326669_407c0217_-2.3326669_40jc020y_-2.1294533.wav,4speakers/wav8k/min/cv/s4/018o030q_2.1294533_40ba0107_2.3326669_407c0217_-2.3326669_40jc020y_-2.1294533.wav
399,4speakers/wav8k/min/cv/mix/018o030u_0.90197281_016a0109_2.0070559_023o0307_-2.0070559_403o030j_-0.90197281.wav,4,39487,4speakers/wav8k/min/cv/s1/018o030u_0.90197281_016a0109_2.0070559_023o0307_-2.0070559_403o030j_-0.90197281.wav,4speakers/wav8k/min/cv/s2/018o030u_0.90197281_016a0109_2.0070559_023o0307_-2.0070559_403o030j_-0.90197281.wav,4speakers/wav8k/min/cv/s3/018o030u_0.90197281_016a0109_2.0070559_023o0307_-2.0070559_403o030j_-0.90197281.wav,4speakers/wav8k/min/cv/s4/018o030u_0.90197281_016a0109_2.0070559_023o0307_-2.0070559_403o030j_-0.90197281.wav
400,4speakers/wav8k/min/cv/mix/018o030v_1.3335136_406c020v_1.0607364_022a010r_-1.0607364_01ec0215_-1.3335136.wav,4,41275,4speakers/wav8k/min/cv/s1/018o030v_1.3335136_406c020v_1.0607364_022a010r_-1.0607364_01ec0215_-1.3335136.wav,4speakers/wav8k/min/cv/s2/018o030v_1.3335136_406c020v_1.0607364_022a010r_-1.0607364_01ec0215_-1.3335136.wav,4speakers/wav8k/min/cv/s3/018o030v_1.3335136_406c020v_1.0607364_022a010r_-1.0607364_01ec0215_-1.3335136.wav,4speakers/wav8k/min/cv/s4/018o030v_1.3335136_406c020v_1.0607364_022a010r_-1.0607364_01ec0215_-1.3335136.wav
401,4speakers/wav8k/min/cv/mix/018o030y_2.3757475_20mo0102_1.5580918_01fo0304_-1.5580918_026c020l_-2.3757475.wav,4,28916,4speakers/wav8k/min/cv/s1/018o030y_2.3757475_20mo0102_1.5580918_01fo0304_-1.5580918_026c020l_-2.3757475.wav,4speakers/wav8k/min/cv/s2/018o030y_2.3757475_20mo0102_1.5580918_01fo0304_-1.5580918_026c020l_-2.3757475.wav,4speakers/wav8k/min/cv/s3/018o030y_2.3757475_20mo0102_1.5580918_01fo0304_-1.5580918_026c020l_-2.3757475.wav,4speakers/wav8k/min/cv/s4/018o030y_2.3757475_20mo0102_1.5580918_01fo0304_-1.5580918_026c020l_-2.3757475.wav
402,4speakers/wav8k/min/cv/mix/018o0315_2.4229892_20qa0114_2.1720037_20ka010d_-2.1720037_01io030b_-2.4229892.wav,4,41760,4speakers/wav8k/min/cv/s1/018o0315_2.4229892_20qa0114_2.1720037_20ka010d_-2.1720037_01io030b_-2.4229892.wav,4speakers/wav8k/min/cv/s2/018o0315_2.4229892_20qa0114_2.1720037_20ka010d_-2.1720037_01io030b_-2.4229892.wav,4speakers/wav8k/min/cv/s3/018o0315_2.4229892_20qa0114_2.1720037_20ka010d_-2.1720037_01io030b_-2.4229892.wav,4speakers/wav8k/min/cv/s4/018o0315_2.4229892_20qa0114_2.1720037_20ka010d_-2.1720037_01io030b_-2.4229892.wav
403,4speakers/wav8k/min/cv/mix/018o0317_1.5578195_40ao030j_0.3071373_01fc020v_-0.3071373_01wo0315_-1.5578195.wav,4,74988,4speakers/wav8k/min/cv/s1/018o0317_1.5578195_40ao030j_0.3071373_01fc020v_-0.3071373_01wo0315_-1.5578195.wav,4speakers/wav8k/min/cv/s2/018o0317_1.5578195_40ao030j_0.3071373_01fc020v_-0.3071373_01wo0315_-1.5578195.wav,4speakers/wav8k/min/cv/s3/018o0317_1.5578195_40ao030j_0.3071373_01fc020v_-0.3071373_01wo0315_-1.5578195.wav,4speakers/wav8k/min/cv/s4/018o0317_1.5578195_40ao030j_0.3071373_01fc020v_-0.3071373_01wo0315_-1.5578195.wav
404,4speakers/wav8k/min/cv/mix/018o0317_2.3182533_40hc020a_1.4597496_20ja010i_-1.4597496_024c021a_-2.3182533.wav,4,45440,4speakers/wav8k/min/cv/s1/018o0317_2.3182533_40hc020a_1.4597496_20ja010i_-1.4597496_024c021a_-2.3182533.wav,4speakers/wav8k/min/cv/s2/018o0317_2.3182533_40hc020a_1.4597496_20ja010i_-1.4597496_024c021a_-2.3182533.wav,4speakers/wav8k/min/cv/s3/018o0317_2.3182533_40hc020a_1.4597496_20ja010i_-1.4597496_024c021a_-2.3182533.wav,4speakers/wav8k/min/cv/s4/018o0317_2.3182533_40hc020a_1.4597496_20ja010i_-1.4597496_024c021a_-2.3182533.wav
405,4speakers/wav8k/min/cv/mix/018o031c_1.2827451_012c021b_1.3522483_023o030x_-1.3522483_027o030m_-1.2827451.wav,4,31575,4speakers/wav8k/min/cv/s1/018o031c_1.2827451_012c021b_1.3522483_023o030x_-1.3522483_027o030m_-1.2827451.wav,4speakers/wav8k/min/cv/s2/018o031c_1.2827451_012c021b_1.3522483_023o030x_-1.3522483_027o030m_-1.2827451.wav,4speakers/wav8k/min/cv/s3/018o031c_1.2827451_012c021b_1.3522483_023o030x_-1.3522483_027o030m_-1.2827451.wav,4speakers/wav8k/min/cv/s4/018o031c_1.2827451_012c021b_1.3522483_023o030x_-1.3522483_027o030m_-1.2827451.wav
406,4speakers/wav8k/min/cv/mix/019a0102_1.2686246_408a0108_1.9589884_404o0317_-1.9589884_01eo0312_-1.2686246.wav,4,35423,4speakers/wav8k/min/cv/s1/019a0102_1.2686246_408a0108_1.9589884_404o0317_-1.9589884_01eo0312_-1.2686246.wav,4speakers/wav8k/min/cv/s2/019a0102_1.2686246_408a0108_1.9589884_404o0317_-1.9589884_01eo0312_-1.2686246.wav,4speakers/wav8k/min/cv/s3/019a0102_1.2686246_408a0108_1.9589884_404o0317_-1.9589884_01eo0312_-1.2686246.wav,4speakers/wav8k/min/cv/s4/019a0102_1.2686246_408a0108_1.9589884_404o0317_-1.9589884_01eo0312_-1.2686246.wav
407,4speakers/wav8k/min/cv/mix/019a0105_1.2188214_209o0102_1.1041526_026o030x_-1.1041526_01to0304_-1.2188214.wav,4,34285,4speakers/wav8k/min/cv/s1/019a0105_1.2188214_209o0102_1.1041526_026o030x_-1.1041526_01to0304_-1.2188214.wav,4speakers/wav8k/min/cv/s2/019a0105_1.2188214_209o0102_1.1041526_026o030x_-1.1041526_01to0304_-1.2188214.wav,4speakers/wav8k/min/cv/s3/019a0105_1.2188214_209o0102_1.1041526_026o030x_-1.1041526_01to0304_-1.2188214.wav,4speakers/wav8k/min/cv/s4/019a0105_1.2188214_209o0102_1.1041526_026o030x_-1.1041526_01to0304_-1.2188214.wav
408,4speakers/wav8k/min/cv/mix/019a0105_1.6952335_01io030z_0.44933998_40oc020f_-0.44933998_029a010v_-1.6952335.wav,4,35717,4speakers/wav8k/min/cv/s1/019a0105_1.6952335_01io030z_0.44933998_40oc020f_-0.44933998_029a010v_-1.6952335.wav,4speakers/wav8k/min/cv/s2/019a0105_1.6952335_01io030z_0.44933998_40oc020f_-0.44933998_029a010v_-1.6952335.wav,4speakers/wav8k/min/cv/s3/019a0105_1.6952335_01io030z_0.44933998_40oc020f_-0.44933998_029a010v_-1.6952335.wav,4speakers/wav8k/min/cv/s4/019a0105_1.6952335_01io030z_0.44933998_40oc020f_-0.44933998_029a010v_-1.6952335.wav
409,4speakers/wav8k/min/cv/mix/019a010e_0.068561098_015o030h_1.7285368_029o030f_-1.7285368_01tc0218_-0.068561098.wav,4,26468,4speakers/wav8k/min/cv/s1/019a010e_0.068561098_015o030h_1.7285368_029o030f_-1.7285368_01tc0218_-0.068561098.wav,4speakers/wav8k/min/cv/s2/019a010e_0.068561098_015o030h_1.7285368_029o030f_-1.7285368_01tc0218_-0.068561098.wav,4speakers/wav8k/min/cv/s3/019a010e_0.068561098_015o030h_1.7285368_029o030f_-1.7285368_01tc0218_-0.068561098.wav,4speakers/wav8k/min/cv/s4/019a010e_0.068561098_015o030h_1.7285368_029o030f_-1.7285368_01tc0218_-0.068561098.wav
